,hand,channel,note,velocity,start_beat,duration,note_value,chord
74,Right,0,63,80,12.0,0.739583,DottedEighth,G#3_D#4_B3
76,Left,1,51,80,12.0,0.739583,DottedEighth,G#2_D#3
81,Right,0,63,80,12.75,0.239583,Sixteenth,G#3_D#4_B3
79,Left,1,51,80,12.75,0.239583,Sixteenth,G#2_D#3
84,Right,0,58,80,13.0,0.989583,Quarter,G3_D#4_A#3
86,Left,1,39,80,13.0,0.989583,Quarter,D#3_D#2
89,Right,0,63,80,14.0,0.989583,Quarter,G3_D#4_A#3
92,Left,1,51,80,14.0,0.989583,Quarter,D#3_D#2
97,Left,1,51,80,15.0,0.989583,Quarter,D#3_D#2
94,Right,0,55,80,15.0,0.989583,Quarter,G3_D#4_A#3
99,Right,0,63,80,16.0,0.739583,DottedEighth,D#4_D#3
101,Right,0,63,80,16.75,0.239583,Sixteenth,D#4_D#3
104,Right,0,63,80,17.0,0.989583,Quarter,G#3_D#4_D#3_B3
103,Left,1,44,80,17.0,3.989583,Whole,G#2_G#1
109,Right,0,51,80,18.0,0.739583,DottedEighth,G#3_D#4_D#3_B3
113,Right,0,63,84,18.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
117,Right,0,63,86,19.0,0.739583,DottedEighth,G#3_D#4_D#3_B3
121,Left,1,32,80,19.0,1.989583,Half,G#1
122,Right,0,56,91,19.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
126,Right,0,51,93,20.0,0.739583,DottedEighth,F#3_D#4_D#3_A#3
130,Right,0,53,98,20.75,0.239583,Sixteenth,G#3_F3_D#4_D#3
138,Left,1,39,80,21.0,0.739583,DottedEighth,D#2
134,Right,0,51,99,21.0,2.989583,DottedHalf,F#3_D#4_D#3_A#3
139,Left,1,39,80,21.75,0.239583,Sixteenth,D#2
140,Left,1,42,80,22.0,0.739583,DottedEighth,F#2
141,Left,1,46,80,22.75,0.239583,Sixteenth,A#2
142,Left,1,51,80,23.0,0.989583,Quarter,D#3
143,Right,0,63,80,24.0,0.739583,DottedEighth,F#3_D#4_B3
146,Left,1,47,80,24.0,0.739583,DottedEighth,B2
150,Left,1,47,80,24.75,0.239583,Sixteenth,B2
147,Right,0,63,80,24.75,0.239583,Sixteenth,F#3_D#4_B3
152,Left,1,44,80,25.0,0.989583,Quarter,G#2
151,Right,0,56,80,25.0,0.989583,Quarter,G#3_D#4_B3
156,Right,0,56,80,26.0,0.739583,DottedEighth,G#3_C#4_B3
155,Left,1,40,80,26.0,0.739583,DottedEighth,E2
159,Left,1,40,80,26.75,0.239583,Sixteenth,E2
160,Right,0,56,80,26.75,0.239583,Sixteenth,G#3_C#4_B3
163,Left,1,42,80,27.0,0.989583,Quarter,F#2
164,Right,0,54,80,27.0,0.989583,Quarter,F#3_C#4_B3
169,Left,1,42,80,28.0,0.739583,DottedEighth,F#2_F#1
167,Right,0,52,80,28.0,0.739583,DottedEighth,F#3_E3_C#4_A#3
173,Right,0,61,80,28.75,0.239583,Sixteenth,F#3_E3_C#4_A#3
177,Left,1,42,80,28.75,0.239583,Sixteenth,F#2_F#1
179,Left,1,35,80,29.0,0.989583,Quarter,B2_B1
181,Right,0,59,80,29.0,0.989583,Quarter,D#3_B3_B2
184,Right,0,47,80,30.0,0.989583,Quarter,D#3_B3_B2
187,Left,1,47,80,30.0,0.989583,Quarter,B2_B1
189,Left,1,47,80,31.0,0.989583,Quarter,B2_B1
191,Right,0,59,80,31.0,0.989583,Quarter,D#3_B3_B2
194,Right,0,66,80,32.0,0.739583,DottedEighth,F#4_F#3
196,Right,0,54,80,32.75,0.239583,Sixteenth,F#4_F#3
198,Right,0,66,80,33.0,0.989583,Quarter,F#4_F#3_D4_B3
201,Left,1,47,80,33.0,3.989583,Whole,B2_B1
204,Right,0,66,80,34.0,0.739583,DottedEighth,F#4_F#3_D4_B3
208,Right,0,66,84,34.75,0.239583,Sixteenth,F#4_F#3_D4_B3
212,Right,0,54,86,35.0,0.739583,DottedEighth,F#4_F#3_D4_B3
216,Left,1,35,86,35.0,1.989583,Half,B1
217,Right,0,62,91,35.75,0.239583,Sixteenth,F#4_F#3_D4_B3
221,Right,0,61,93,36.0,0.739583,DottedEighth,F#4_F#3_C#4_A#3
225,Right,0,66,98,36.75,0.239583,Sixteenth,F#4_F#3_D4_B3
231,Right,0,64,100,37.0,2.989583,DottedHalf,F#4_F#3_E4_C#4
229,Left,1,42,100,37.0,0.739583,DottedEighth,F#2_F#1
235,Left,1,42,100,37.75,0.239583,Sixteenth,F#2_F#1
237,Left,1,46,100,38.0,0.739583,DottedEighth,A#2_A#1
239,Left,1,49,100,38.75,0.239583,Sixteenth,C#3_C#2
241,Left,1,54,100,39.0,0.989583,Quarter,F#3_F#2
245,Right,0,66,100,40.0,0.739583,DottedEighth,F#4_F#3_C#4_A#3
243,Left,1,52,100,40.0,0.739583,DottedEighth,E3_E2
249,Left,1,52,100,40.75,0.239583,Sixteenth,E3_E2
250,Right,0,54,100,40.75,0.239583,Sixteenth,F#4_F#3_C#4_A#3
256,Right,0,62,100,41.0,0.989583,Quarter,F#4_F#3_D4_B3
255,Left,1,50,100,41.0,0.989583,Quarter,D3_D2
263,Right,0,66,100,42.0,0.739583,DottedEighth,F#4_F#3_D4_B3
261,Left,1,35,100,42.0,0.739583,DottedEighth,B2_B1
267,Right,0,59,100,42.75,0.239583,Sixteenth,F#4_F#3_D4_B3
269,Left,1,47,100,42.75,0.239583,Sixteenth,B2_B1
275,Right,0,66,100,43.0,0.989583,Quarter,F#4_F#3_E4_C#4
273,Left,1,34,100,43.0,0.989583,Quarter,A#2_A#1
279,Left,1,47,100,44.0,0.739583,DottedEighth,B2_B1
281,Right,0,54,100,44.0,0.739583,DottedEighth,F#4_F#3_D4_B3
285,Right,0,54,100,44.75,0.239583,Sixteenth,F#4_F#3_D4_B3
289,Left,1,47,100,44.75,0.239583,Sixteenth,B2_B1
291,Right,0,54,100,45.0,0.989583,Quarter,F#4_F#3_C#4_A#3
294,Left,1,42,100,45.0,0.989583,Quarter,F#2_F#1
299,Right,0,66,100,46.0,0.989583,Quarter,F#4_F#3_C#4_A#3
297,Left,1,42,100,46.0,0.989583,Quarter,F#2_F#1
303,Left,1,42,100,47.0,0.989583,Quarter,F#2_F#1
305,Right,0,66,100,47.0,0.989583,Quarter,F#4_F#3_C#4_A#3
309,Right,0,66,80,48.0,0.739583,DottedEighth,F#4_F#3
311,Right,0,66,80,48.75,0.239583,Sixteenth,F#4_F#3
313,Right,0,62,80,49.0,0.989583,Quarter,F#4_F#3_D4_B3
316,Left,1,47,80,49.0,3.989583,Whole,B2_B1
319,Right,0,66,80,50.0,0.739583,DottedEighth,F#4_F#3_D4_B3
323,Right,0,66,80,50.75,0.239583,Sixteenth,F#4_F#3_D4_B3
330,Left,1,35,80,51.0,1.989583,Half,B1
327,Right,0,66,80,51.0,0.739583,DottedEighth,F#4_F#3_D4_B3
332,Right,0,66,80,51.75,0.239583,Sixteenth,F#4_F#3_D4_B3
336,Right,0,59,80,52.0,0.739583,DottedEighth,E4_E3_C#4_B3
340,Right,0,66,80,52.75,0.239583,Sixteenth,F#4_F#3_D4_B3
348,Left,1,40,80,53.0,0.739583,DottedEighth,E2
344,Right,0,67,80,53.0,2.989583,DottedHalf,G4_G3_E4_B3
349,Left,1,40,80,53.75,0.239583,Sixteenth,E2
350,Left,1,43,80,54.0,0.739583,DottedEighth,G2
351,Left,1,47,80,54.75,0.239583,Sixteenth,B2
352,Left,1,52,80,55.0,0.989583,Quarter,E3
353,Left,1,43,80,56.0,0.739583,DottedEighth,G2_E3
355,Right,0,67,80,56.0,0.739583,DottedEighth,G4_G3_E4_B3
359,Left,1,52,80,56.75,0.239583,Sixteenth,G2_E3
360,Right,0,67,80,56.75,0.239583,Sixteenth,G4_G3_E4_B3
365,Left,1,45,80,57.0,0.989583,Quarter,F#3_D3_A2
368,Right,0,57,80,57.0,0.989583,Quarter,F#4_D4_A3
372,Left,1,45,85,58.0,0.739583,DottedEighth,F#3_D3_A2
371,Right,0,57,85,58.0,0.739583,DottedEighth,F#4_D4_A3
377,Left,1,50,89,58.75,0.239583,Sixteenth,F#3_D3_A2
379,Right,0,57,89,58.75,0.239583,Sixteenth,F#4_D4_A3
383,Left,1,45,90,59.0,0.989583,Quarter,E3_C#3_A2
386,Right,0,57,90,59.0,0.989583,Quarter,E4_C#4_A3
389,Left,1,52,95,60.0,0.739583,DottedEighth,E3_C#3_A2
392,Right,0,57,95,60.0,0.739583,DottedEighth,E4_C#4_A4_A3
399,Right,0,61,99,60.75,0.239583,Sixteenth,E4_C#4_A4_A3
396,Left,1,49,99,60.75,0.239583,Sixteenth,E3_C#3_A2
405,Right,0,62,80,61.0,0.989583,Quarter,D4
403,Left,1,38,80,61.0,0.989583,Quarter,D3_D2
408,Right,0,62,80,62.0,0.989583,Quarter,D4
406,Left,1,38,80,62.0,0.989583,Quarter,D3_D2
411,Right,0,62,80,63.0,0.989583,Quarter,D4
409,Left,1,38,80,63.0,0.989583,Quarter,D3_D2
413,Right,0,71,70,64.0,0.739583,DottedEighth,F4_B4
412,Left,1,56,70,64.0,0.739583,DottedEighth,G#3_D3
416,Right,0,65,73,64.75,0.239583,Sixteenth,F4_B4
418,Left,1,50,73,64.75,0.239583,Sixteenth,G#3_D3
420,Right,0,65,74,65.0,1.989583,Half,F4_B4
421,Left,1,50,74,65.0,1.989583,Quarter,G#3_D3
424,Left,1,50,79,66.0,0.989583,Quarter,D3
425,Left,1,50,84,67.0,0.989583,Quarter,D3_A#3
426,Right,0,65,84,67.0,0.989583,Quarter,F4_A#4
429,Left,1,50,89,68.0,0.989583,Quarter,D3_B3
431,Right,0,65,89,68.0,0.989583,Quarter,G#4_F4
433,Left,1,58,90,69.0,0.739583,DottedEighth,D#3_A#3
435,Right,0,63,90,69.0,0.739583,DottedEighth,G4_D#4
437,Left,1,50,90,69.75,0.239583,Sixteenth,G#3_D3
438,Right,0,65,90,69.75,0.239583,Sixteenth,F4_B4
443,Right,0,71,100,70.0,1.989583,Half,F4_B4
441,Left,1,50,100,70.0,1.989583,Quarter,G#3_D3
445,Left,1,50,100,71.0,0.989583,Quarter,D3
448,Right,0,65,100,72.0,0.739583,DottedEighth,F4_A#4
446,Left,1,50,100,72.0,0.739583,DottedEighth,G#3_D3
450,Left,1,59,100,72.75,0.239583,Sixteenth,D3_B3
451,Right,0,65,100,72.75,0.239583,Sixteenth,G#4_F4
454,Left,1,58,100,73.0,0.739583,DottedEighth,D#3_A#3
456,Right,0,67,100,73.0,0.739583,DottedEighth,G4_D#4
460,Right,0,65,120,73.75,0.239583,Sixteenth,F4_B4
458,Left,1,56,120,73.75,0.239583,Sixteenth,G#3_D3
464,Left,1,50,120,74.0,0.739583,DottedEighth,G#3_D3
462,Right,0,71,120,74.0,0.739583,DottedEighth,F4_B4
468,Right,0,71,120,74.75,0.239583,Sixteenth,F4_B4
466,Left,1,56,120,74.75,0.239583,Sixteenth,G#3_D3
471,Right,0,71,120,75.0,0.739583,DottedEighth,F4_B4
470,Left,1,56,120,75.0,0.739583,DottedEighth,G#3_D3
476,Right,0,65,120,75.75,0.239583,Sixteenth,F4_B4
474,Left,1,50,120,75.75,0.239583,Sixteenth,G#3_D3
478,Left,1,50,120,76.0,0.739583,DottedEighth,D3_A#3
480,Right,0,70,120,76.0,0.739583,DottedEighth,F4_A#4
482,Left,1,59,120,76.75,0.239583,Sixteenth,D3_B3
484,Right,0,65,120,76.75,0.239583,Sixteenth,G#4_F4
486,Right,0,63,120,77.0,0.989583,Quarter,G4_D#4
488,Left,1,51,120,77.0,0.989583,Quarter,D#3_A#3
491,Left,1,52,120,78.0,1.989583,Half,E3
490,Right,0,64,120,78.0,1.989583,Half,E4
493,Left,1,51,120,80.0,0.239583,Sixteenth,D#3
492,Right,0,63,120,80.0,0.239583,Sixteenth,D#4
495,Left,1,49,120,80.25,0.239583,Sixteenth,C#3
494,Right,0,61,120,80.25,0.239583,Sixteenth,C#4
496,Left,1,47,120,80.5,0.239583,Sixteenth,B2
497,Right,0,59,120,80.5,0.239583,Sixteenth,B3
498,Left,1,46,120,80.75,0.239583,Sixteenth,A#2
499,Right,0,58,120,80.75,0.239583,Sixteenth,A#3
500,Left,1,44,120,81.0,3.989583,Whole,G#2_G#1
502,Right,0,56,120,81.0,0.989583,Quarter,G#3
503,Right,0,63,80,82.0,0.739583,DottedEighth,G#3_D#4_D#3_B3
507,Right,0,59,80,82.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
512,Right,0,63,80,83.0,0.739583,DottedEighth,G#3_D#4_D#3_B3
511,Left,1,32,80,83.0,1.989583,Half,G#1
516,Right,0,56,80,83.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
520,Right,0,63,80,84.0,0.739583,DottedEighth,G3_D#4_D#3_A#3
524,Right,0,59,80,84.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
529,Right,0,63,80,85.0,2.989583,DottedHalf,D#4_D#3_C#4_A#3
528,Left,1,39,80,85.0,0.739583,DottedEighth,D#2
533,Left,1,39,80,85.75,0.239583,Sixteenth,D#2
534,Left,1,43,80,86.0,0.739583,DottedEighth,G2
535,Left,1,46,80,86.75,0.239583,Sixteenth,A#2
536,Left,1,51,80,87.0,0.989583,Quarter,D#3
537,Right,0,63,80,88.0,0.739583,DottedEighth,G3_D#4_D#3_A#3
541,Left,1,51,80,88.0,0.739583,DottedEighth,D#3
542,Right,0,63,80,88.75,0.239583,Sixteenth,G3_D#4_D#3_A#3
545,Left,1,51,80,88.75,0.239583,Sixteenth,D#3
548,Right,0,56,80,89.0,0.989583,Quarter,G#3_D#4_D#3_B3
547,Left,1,47,80,89.0,0.114583,ThirtySecond,B2
552,Left,1,49,80,89.0625,0.114583,ThirtySecond,C#3
553,Left,1,47,80,89.125,0.114583,ThirtySecond,B2
554,Left,1,49,80,89.1875,0.114583,ThirtySecond,C#3
555,Left,1,47,80,89.25,0.114583,ThirtySecond,B2
556,Left,1,49,80,89.3125,0.114583,ThirtySecond,C#3
557,Left,1,47,80,89.375,0.114583,ThirtySecond,B2
558,Left,1,49,80,89.4375,0.114583,ThirtySecond,C#3
559,Left,1,47,80,89.5,0.114583,ThirtySecond,B2
560,Left,1,49,80,89.5625,0.114583,ThirtySecond,C#3
561,Left,1,47,80,89.625,0.114583,ThirtySecond,B2
562,Left,1,49,80,89.6875,0.114583,ThirtySecond,C#3
563,Left,1,47,80,89.75,0.114583,ThirtySecond,B2
564,Left,1,49,80,89.8125,0.114583,ThirtySecond,C#3
565,Left,1,47,80,89.875,0.114583,ThirtySecond,B2
566,Left,1,49,80,89.9375,0.114583,ThirtySecond,C#3
567,Right,0,51,80,90.0,0.739583,DottedEighth,G#3_D#4_D#3_B3
568,Left,1,47,80,90.0,0.114583,ThirtySecond,B2
572,Left,1,49,80,90.0625,0.114583,ThirtySecond,C#3
573,Left,1,47,80,90.125,0.114583,ThirtySecond,B2
574,Left,1,49,80,90.1875,0.114583,ThirtySecond,C#3
575,Left,1,47,80,90.25,0.114583,ThirtySecond,B2
576,Left,1,49,80,90.3125,0.114583,ThirtySecond,C#3
577,Left,1,46,80,90.375,0.114583,ThirtySecond,A#2
578,Left,1,47,80,90.4375,0.114583,ThirtySecond,B2
579,Left,1,46,80,90.5,0.239583,Sixteenth,A#2
582,Left,1,44,80,90.75,0.239583,Sixteenth,G#2
580,Right,0,63,80,90.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
585,Right,0,63,80,91.0,0.989583,Quarter,D#4_D#3_C#4_A#3
589,Left,1,43,80,91.0,0.989583,Quarter,G2
591,Right,0,63,80,92.0,0.739583,DottedEighth,G#3_D#4_D#3_B3
590,Left,1,44,80,92.0,0.739583,DottedEighth,G#2
595,Right,0,63,80,92.75,0.239583,Sixteenth,G#3_D#4_D#3_B3
596,Left,1,44,80,92.75,0.239583,Sixteenth,G#2
600,Left,1,39,80,93.0,0.989583,Quarter,D#2
601,Right,0,63,80,93.0,0.989583,Quarter,G3_D#4_D#3_A#3
608,Left,1,39,80,94.0,0.989583,Quarter,D#2
605,Right,0,58,80,94.0,0.989583,Quarter,G3_D#4_D#3_A#3
614,Left,1,39,80,95.0,0.989583,Quarter,D#2
610,Right,0,63,80,95.0,0.989583,Quarter,G3_D#4_D#3_A#3
615,Right,0,51,80,96.0,0.739583,DottedEighth,D#4_D#3
617,Right,0,51,80,96.75,0.239583,Sixteenth,D#4_D#3
619,Right,0,51,80,97.0,0.989583,Quarter,G#3_D#4_D#3_C4
621,Left,1,32,80,97.0,3.989583,Half,G#2_G#1
625,Right,0,63,80,98.0,0.739583,DottedEighth,G#3_D#4_D#3_C4
629,Right,0,56,80,98.75,0.239583,Sixteenth,G#3_D#4_D#3_C4
633,Left,1,32,80,99.0,1.989583,Half,G#1
634,Right,0,51,80,99.0,0.739583,DottedEighth,G#3_D#4_D#3_C4
638,Right,0,51,80,99.75,0.239583,Sixteenth,G#3_D#4_D#3_C4
642,Right,0,56,80,100.0,0.739583,DottedEighth,G#3_C#4_C#3_A#3
646,Right,0,51,80,100.75,0.239583,Sixteenth,G#3_D#4_D#3_C4
650,Right,0,52,80,101.0,2.989583,DottedHalf,G#3_E4_E3_C#4
654,Left,1,37,80,101.0,0.739583,DottedEighth,C#2
655,Left,1,37,82,101.75,0.239583,Sixteenth,C#2
656,Left,1,40,82,102.0,0.739583,DottedEighth,E2
657,Left,1,44,84,102.75,0.239583,Sixteenth,G#2
658,Left,1,49,85,103.0,0.989583,Quarter,C#3
659,Right,0,52,88,104.0,0.989583,Quarter,G#3_E4_E3_C#4
663,Right,0,69,91,105.0,2.989583,DottedHalf,E4_C#5_C#4_A4
667,Left,1,45,93,105.75,0.239583,Sixteenth,A2_A1
669,Left,1,49,94,106.0,0.739583,DottedEighth,C#3_C#2
671,Left,1,40,96,106.75,0.239583,Sixteenth,E3_E2
673,Left,1,45,97,107.0,0.989583,Quarter,A3_A2
675,Right,0,73,99,108.0,0.989583,Quarter,E4_C#5_C#4_A4
679,Right,0,73,110,109.0,2.989583,DottedHalf,D#5_C#5_A#5_A#4
683,Left,1,55,112,109.75,0.239583,Sixteenth,G3_G2
685,Left,1,58,113,110.0,0.739583,DottedEighth,A#3_A#2
687,Left,1,51,115,110.75,0.239583,Sixteenth,D#4_D#3
689,Left,1,55,116,111.0,0.989583,Quarter,G4_G3
691,Left,1,43,119,112.0,0.989583,Quarter,G3_G2
693,Right,0,82,119,112.0,0.989583,Quarter,D#5_C#5_A#5_A#4
697,Left,1,56,120,113.0,1.989583,Half,G#3_G#2
698,Right,0,83,120,113.0,1.989583,Half,D#5_B5_B4
702,Right,0,70,120,115.0,0.989583,Quarter,E5_C#5_A#5_A#4
706,Left,1,37,120,115.0,0.989583,Quarter,C#3_C#2
711,Left,1,39,120,116.0,0.989583,Quarter,D#3_D#2
708,Right,0,73,120,116.0,0.989583,Quarter,G5_G4_C#5_A#4
714,Left,1,44,120,117.0,0.989583,Quarter,G#2_G#1
716,Right,0,68,120,117.0,0.989583,Quarter,G#5_G#4_B4
719,Right,0,56,120,118.0,0.989583,Quarter,G#3_D#3_B2
722,Left,1,44,120,118.0,0.989583,Quarter,G#2_G#1
725,Left,1,32,120,119.0,0.989583,Quarter,G#1
724,Right,0,44,120,119.0,0.989583,Quarter,G#2
727,Left,1,32,80,121.0,0.239583,Sixteenth,G#1
726,Right,0,60,80,121.0,0.239583,Sixteenth,C4
728,Left,1,44,81,121.125,0.239583,Sixteenth,G#2
729,Right,0,51,81,121.125,0.239583,Sixteenth,D#3
730,Left,1,32,83,121.25,0.239583,Sixteenth,G#1
731,Right,0,60,83,121.25,0.239583,Sixteenth,C4
732,Right,0,51,85,121.375,0.239583,Sixteenth,D#3
733,Left,1,44,85,121.375,0.239583,Sixteenth,G#2
735,Right,0,60,87,121.5,0.239583,Sixteenth,C4
734,Left,1,32,87,121.5,0.239583,Sixteenth,G#1
736,Right,0,51,89,121.625,0.239583,Sixteenth,D#3
737,Left,1,44,89,121.625,0.239583,Sixteenth,G#2
739,Left,1,32,91,121.75,0.239583,Sixteenth,G#1
738,Right,0,60,91,121.75,0.239583,Sixteenth,C4
740,Right,0,51,93,121.875,0.239583,Sixteenth,D#3
741,Left,1,44,93,121.875,0.239583,Sixteenth,G#2
742,Left,1,32,94,122.0,0.239583,Sixteenth,G#1
743,Right,0,60,94,122.0,0.239583,Sixteenth,C4
744,Left,1,44,96,122.125,0.239583,Sixteenth,G#2
745,Right,0,51,96,122.125,0.239583,Sixteenth,D#3
746,Left,1,32,98,122.25,0.239583,Sixteenth,G#1
747,Right,0,60,98,122.25,0.239583,Sixteenth,C4
749,Right,0,51,100,122.375,0.239583,Sixteenth,D#3
748,Left,1,44,100,122.375,0.239583,Sixteenth,G#2
751,Right,0,60,102,122.5,0.239583,Sixteenth,C4
750,Left,1,32,102,122.5,0.239583,Sixteenth,G#1
753,Right,0,51,104,122.625,0.239583,Sixteenth,D#3
752,Left,1,44,104,122.625,0.239583,Sixteenth,G#2
754,Right,0,60,106,122.75,0.239583,Sixteenth,C4
755,Left,1,32,106,122.75,0.239583,Sixteenth,G#1
756,Left,1,44,107,122.875,0.239583,Sixteenth,G#2
757,Right,0,51,107,122.875,0.239583,Sixteenth,D#3
759,Right,0,48,109,123.0,0.489583,Eighth,G#3_C3
758,Left,1,32,109,123.0,0.489583,Eighth,G#1
763,Left,1,56,120,123.75,0.239583,Sixteenth,G#3_C4
761,Right,0,68,120,123.75,0.239583,Sixteenth,G#4_C5
767,Left,1,60,120,124.0,0.489583,Eighth,D#4_C4
765,Right,0,75,120,124.0,0.489583,Eighth,D#5_C5
770,Left,1,32,80,125.0,0.239583,Sixteenth,G#1
769,Right,0,60,80,125.0,0.239583,Sixteenth,C4
772,Left,1,44,81,125.125,0.239583,Sixteenth,G#2
771,Right,0,51,81,125.125,0.239583,Sixteenth,D#3
774,Left,1,32,83,125.25,0.239583,Sixteenth,G#1
773,Right,0,60,83,125.25,0.239583,Sixteenth,C4
776,Left,1,44,85,125.375,0.239583,Sixteenth,G#2
775,Right,0,51,85,125.375,0.239583,Sixteenth,D#3
778,Left,1,32,87,125.5,0.239583,Sixteenth,G#1
777,Right,0,60,87,125.5,0.239583,Sixteenth,C4
780,Left,1,44,89,125.625,0.239583,Sixteenth,G#2
779,Right,0,51,89,125.625,0.239583,Sixteenth,D#3
781,Left,1,32,91,125.75,0.239583,Sixteenth,G#1
782,Right,0,60,91,125.75,0.239583,Sixteenth,C4
783,Right,0,51,93,125.875,0.239583,Sixteenth,D#3
784,Left,1,44,93,125.875,0.239583,Sixteenth,G#2
785,Right,0,60,94,126.0,0.239583,Sixteenth,C4
786,Left,1,32,94,126.0,0.239583,Sixteenth,G#1
787,Right,0,51,96,126.125,0.239583,Sixteenth,D#3
788,Left,1,44,96,126.125,0.239583,Sixteenth,G#2
789,Right,0,60,98,126.25,0.239583,Sixteenth,C4
790,Left,1,32,98,126.25,0.239583,Sixteenth,G#1
791,Right,0,51,100,126.375,0.239583,Sixteenth,D#3
792,Left,1,44,100,126.375,0.239583,Sixteenth,G#2
793,Right,0,60,102,126.5,0.239583,Sixteenth,C4
794,Left,1,32,102,126.5,0.239583,Sixteenth,G#1
795,Right,0,51,104,126.625,0.239583,Sixteenth,D#3
796,Left,1,44,104,126.625,0.239583,Sixteenth,G#2
797,Right,0,60,106,126.75,0.239583,Sixteenth,C4
798,Left,1,32,106,126.75,0.239583,Sixteenth,G#1
800,Right,0,51,107,126.875,0.239583,Sixteenth,D#3
799,Left,1,44,107,126.875,0.239583,Sixteenth,G#2
802,Left,1,32,109,127.0,0.489583,Eighth,G#1
801,Right,0,56,109,127.0,0.489583,Eighth,G#3_C3
806,Right,0,84,120,127.75,0.239583,Sixteenth,G#5_C6
804,Left,1,68,120,127.75,0.239583,Sixteenth,G#4_C5
808,Left,1,72,120,128.0,0.489583,Eighth,D#5_C5
810,Right,0,84,120,128.0,0.489583,Eighth,D#6_C6
813,Left,1,46,120,129.0,0.739583,DottedEighth,A#2
812,Right,0,58,120,129.0,0.739583,DottedEighth,A#3
816,Left,1,63,120,129.75,0.239583,Sixteenth,G4_D#4
814,Right,0,79,120,129.75,0.239583,Sixteenth,G5_D#5
818,Left,1,70,120,130.0,0.489583,Eighth,A#4
819,Right,0,82,120,130.0,0.489583,Eighth,A#5
821,Left,1,46,120,131.0,0.739583,DottedEighth,A#2
820,Right,0,58,120,131.0,0.739583,DottedEighth,A#3
824,Left,1,62,120,131.75,0.239583,Sixteenth,F4_D4
822,Right,0,74,120,131.75,0.239583,Sixteenth,F5_D5
827,Right,0,82,120,132.0,0.489583,Eighth,A#5
826,Left,1,70,120,132.0,0.489583,Eighth,A#4
828,Left,1,58,120,132.75,0.239583,Sixteenth,A#3_A#2
830,Right,0,70,120,132.75,0.239583,Sixteenth,A#4
832,Right,0,75,120,133.0,0.489583,Eighth,D#5
831,Left,1,51,120,133.0,0.489583,Eighth,D#4_D#3
834,Right,0,58,120,133.75,0.239583,Sixteenth,A#3
835,Right,0,63,120,134.0,0.489583,Eighth,D#4
836,Left,1,43,120,134.0,0.489583,Eighth,G2_D#3_D#2_A#2
840,Right,0,46,120,134.75,0.239583,Sixteenth,A#2
841,Left,1,43,120,135.0,0.489583,Eighth,G2_D#2
843,Right,0,51,120,135.0,0.489583,Eighth,D#3
844,Left,1,32,80,137.0,0.239583,Sixteenth,G#1
845,Right,0,60,80,137.0,0.239583,Sixteenth,C4
847,Left,1,44,81,137.125,0.239583,Sixteenth,G#2
846,Right,0,51,81,137.125,0.239583,Sixteenth,D#3
