start(sec),chord
132.661,D3_D4_F#5
132.799,A5
132.915,F#5
133.023,D#5_F#3_F#4
133.142,A5
133.262,D#5
133.383,D5
133.497,A5
133.618,D5
133.736,C5
133.858,A5
133.974,C5
134.112,A#4_G3
134.257,A#3
134.361,D4
134.491,C4
134.611,A#3
134.729,A3
134.859,D5_G3
134.986,A#3
135.079,D4
135.204,C4_G5
135.336,A#3
135.469,A3
135.589,A#5_G3
135.704,A#3
135.831,D4
135.966,C4_D6
136.099,A#3
136.216,A3
136.354,G3
136.471,A#3
136.587,D4
136.716,G3
136.884,A#3
137.004,D4
137.13,B4_F3
137.312,B3
137.41,D4
137.509,G3
137.648,B3
137.767,D4
137.846,D5_G#3
138.009,B3
138.117,D4
138.232,F5_G3
138.372,B3
138.477,D4
138.582,B5_F3
138.724,B3
138.841,D4
138.969,D6_G3
139.132,B3
139.237,D4
139.326,G#3
139.47,B3
139.562,D4
139.69,F3
139.829,B3
139.928,D4
140.062,C5_D#3
140.204,G3
140.35,C4
140.439,F3
140.576,G#3
140.672,C4
140.793,D#3_D#5
140.922,G3
141.04,C4
141.146,D3_G5
141.284,F3
141.408,C4
141.509,C6_D#3
141.654,G3
141.78,C4
141.889,D#6_D3
142.03,F3
142.154,C4
142.273,D#3
142.401,G3
142.507,C4
142.624,C3
142.75,D#3
142.879,G3
143.049,B2_D4_D5
143.201,D3
143.329,G3
143.41,C3
143.566,D3
143.663,G3
143.793,B2_F4_F5
143.945,D3
144.048,G3
144.156,A2_G4_G5
144.293,D3
144.4,G3
144.518,B2_D5_D6
144.639,D3
144.758,G3
144.941,F5_F6_G2
146.776,F5
147.182,G#5
147.652,B4_D4
148.44,D5
148.836,F5
149.327,B3_G#4
150.137,B4
150.51,D5
150.905,D4
151.346,F4
152.042,B1_B2_D3_F3_G#3
154.504,G3
158.73,C2_C3_C4
159.47,D#2_D#3_D#4
159.833,G2_G3_G4
160.191,C3_C4_C5
160.582,D#3_D#4_D#5
161.216,D#5
161.392,F5
161.474,D#5_F5
161.609,D#5_D5
161.704,D#5
161.815,G5
162.16,C5_D#4_G4
162.54,C5_D#4_G4
162.923,C5_D#4_G4
163.303,G#5
163.686,B4_D4_F4_G#4
164.141,B4_D4_F4_G#4
165.005,G1_G2_G3
165.76,B1_B2_B3
166.138,D2_D3_D4
166.491,G2_G3_G4
166.884,B2_B3_B4
167.496,D5
167.648,D#5
167.736,D#5_D5
167.826,D5
167.883,C5
168.055,F5
168.423,B4_D4_F4_G#4
168.81,B4_D4_F4_G#4
169.197,B4_D4_F4_G#4
169.578,G5
169.987,C5_D#4_G4
170.458,C5_D#4_G4
171.473,G4
171.531,G2
171.742,G3
171.922,G2
172.117,G3
172.281,G2
172.507,G3
172.635,D#5_G2_G4
172.878,G3
173.023,F#4_G2
173.232,G3
173.392,D5_F4_G2
173.592,G3
173.762,E4_G2
173.965,G3
174.125,C5_D#4_G2
174.322,G3
174.501,D4_G2
174.694,G3
174.884,B4_G2
175.074,G3
175.26,G2
175.441,G3
175.632,D#5_G2_G5
175.87,G3
176.023,F#5_G2
176.225,G3
176.387,D5_F5_G2
176.587,G3
176.767,E5_G2
176.952,G3
177.143,C5_D#5_G2
177.329,G3
177.516,D5_G2
177.698,G3
177.902,B4_G3
178.073,G3
178.262,F2
178.445,F3
178.613,B4_D5_F3_G#5
178.822,F3
179.007,D#2
179.191,D#3
179.378,C5_D#3_D#5_G5
179.556,D#3
179.746,B1
179.947,B2
180.04,G4
180.124,B2_D5
180.297,B2
180.366,F5
180.46,C2_D#5_F5
180.585,D5
180.656,C3_D#5
180.734,F5
180.861,C3_G5
181.031,C3
181.211,F2
181.404,F3
181.589,B4_D5_F3_G#5
181.819,F3_G3
181.974,D#2
182.148,D#3
182.344,C5_D#3_D#5_G5
182.535,D#3
182.715,D2
182.911,D3
183.005,F5
183.079,B5_D3
183.24,D3
183.328,F6
183.435,C3_D#6
183.642,G5
183.824,C6
184.007,D#5
184.182,F3
184.371,F5
184.568,G#5
184.749,D5
184.958,G3
185.128,D#5
185.314,G5
185.496,C5
185.688,G2
185.891,D5
186.068,F5
186.259,B4
186.493,C5
187.312,C4_D#5
187.704,G5
188.086,C6_D#4
188.458,D#6_G4
188.846,C5_G#1_G#2_G#5
188.941,A1
189.221,C6_D#5
189.576,C2_C3_F5_G#4
189.957,C5_F2_F3_G#5
190.337,C#5_F4_G#2_G#3
190.805,F5_G#4
191.859,C5
192.389,F#4
192.648,D#4
192.875,F#4
193.289,F#4
193.44,D#4_G#5
193.661,F#4
193.885,G#3_G#5
194.146,F4
194.329,C#4
194.475,F4_F5
194.688,C#5_G#3
194.911,F4
195.1,C#4
195.285,F4
195.5,C5_G#3
195.764,F#4
195.977,D#4
196.167,F#4
196.354,G#3
196.536,F#4_G#5
196.728,A#5_D#4
196.904,F#4_G#5
197.112,G#3_G#5
197.326,F4
197.505,C#4
197.672,F4_F5
197.891,C#5_G#3
198.066,F4
198.284,C#4_C#5
198.48,F4
198.745,F#4
198.799,A3_C4_D#4
199.031,B4
199.207,C5
199.389,D5
199.561,F5
199.75,D#5
199.949,D5
200.132,C5
200.379,G5
200.755,B3_G3
201.173,C4_G#3
201.559,C5
201.743,C5
201.931,G5
202.319,B3_G3
202.734,C4_G#3
203.125,C5
203.309,C5
203.491,B3_G3_G5
203.891,C4_C5_G#3
204.085,C5
204.29,B3_G3_G5
204.671,C4_C5_G#3
204.885,C5
205.122,B3_G3_G5
205.565,G5
205.983,G5
206.402,G5
206.875,G5
207.135,F#5
207.335,F5
207.508,D5
207.703,G5
207.919,F#5
208.108,F5
208.299,D5
208.546,C5_D#4
208.844,G4
208.999,D#4
209.181,D5_G4
209.266,C5
209.357,B4_D4
209.559,G4
209.721,C5_D#4
209.945,G4
210.139,C#5
210.21,E4
210.414,G4
210.581,E4
210.763,G4
210.97,D5_F4
211.211,G4
211.385,F4
211.561,G4
211.747,D4_F3
211.983,G4
212.128,D4
212.323,E3_G4
212.432,F3
212.509,D4_G3
212.703,F3_G4
212.893,D#3_D#4
213.069,D3_G4
213.27,C3_F4
213.475,G4
213.667,D4
213.866,G4
214.064,B2_F4
214.273,G4
214.469,D4
214.678,G4
214.911,D5
214.965,B3
215.176,G4
215.323,B3
215.387,D#5
215.488,C5_D5_G4
215.578,D5
215.678,C4_D#5
215.9,G4
216.082,D4_F5
216.284,G4
216.503,D4_F#5
216.737,G4
216.932,D4
217.113,G4
217.306,D#4_G5
217.521,G4
217.708,D#4
217.891,G4
218.115,D#4_G3
218.314,G4
218.521,C4
218.698,F#3_G4
218.796,G3
218.882,D#4_G#3
219.061,G3_G4
219.259,C4_F3
219.423,D#3_G4
219.629,D3_F4
219.822,G4
220.016,D4
220.191,G4
220.395,C3_D#4
220.586,G4
220.801,C4
220.967,G4
221.178,C4_C5_C6_D#4
221.358,G4
221.561,C4_D#4
221.736,G4
221.944,A#3_C#5_C#6_E4
222.143,G4
222.314,A#3_E4
222.496,G4
222.688,A3_C4_C5_C6
222.883,F4
223.15,C4_D#5_D#6_F#4_G#3
223.922,D#6
224.103,D6
224.275,C6
224.448,B5
224.624,D6
224.835,B3_F5_G3
225.24,B3_D4
225.43,G#5
225.622,G5
225.818,F5
226.004,E5
226.176,G5
226.382,A#4_C3_E3
226.786,E3_G3
226.987,C#5
227.168,C5
227.333,A#4
227.527,F3_G#4
227.725,G#5
227.911,G5
228.095,F5
228.279,D#5
228.462,D5
228.646,D#5
228.84,F5
229.042,C5_G3
229.431,D#4_G4
229.848,D4_F4
230.234,B4_D#5
230.417,D5
230.651,C3_D#3
230.717,C4_C5
230.913,G3
231.098,C3_D#3
231.279,G3
231.473,A#2_C#4_C#5_E3
231.671,G3
231.842,A#2_E3
232.033,G3
232.197,A2_C3_C4_C5
232.387,F3
232.655,C3_D#4_D#5_F#3_G#2
233.362,D#5
233.531,D5
233.71,C5
233.895,B4
234.059,D5
234.219,B2_F4_G2
234.624,B2_D3
234.82,G#4
235.0,G4
235.169,F4
235.383,E4
235.573,G4
235.757,A#3_C2_E2
236.171,E2_G2
236.355,C#4
236.551,C4
236.724,A#3
236.917,F1_F2_G#3
237.051,C4
237.167,E3
237.28,F3
237.395,G#3
237.514,B2
237.607,C3
237.732,F3
237.857,G2
237.961,G#2
238.069,C3
238.19,E2
238.303,F2
238.44,C2
238.549,F2
238.665,G#2
238.767,F2
238.888,G#2
238.984,C3
239.09,G#2
239.208,C3
239.326,F3
239.434,C3
239.543,F3
239.661,G#3
239.794,F3
239.9,G#3
240.022,C4
240.128,G#3
240.234,C4
240.355,F4
240.467,C4
240.57,F4
240.686,G#4
240.802,F4
240.908,G#4
241.027,C5
241.148,G#4
241.246,C5
241.362,F5
241.478,C5
241.569,F5
241.684,G#5
241.807,F5
241.911,G#5
242.135,C6
242.345,G5
242.529,G#5
242.712,E5
242.915,F5
243.091,C#5
243.289,D5
243.452,G#5
243.655,F5
243.846,D5
244.023,C4_D#4_G3
244.253,G4
244.46,G5
244.652,F#5
244.852,F5
245.048,E5
245.224,D#5
245.417,D5
245.598,D#4_D5_G3
245.797,C5_G4
246.034,C5_D#4
246.249,G4
246.43,F4
246.624,G4
246.812,B4_D#5_F4
246.999,D5_G4
247.21,C4_C5
247.396,G4
247.579,D#4
247.734,C5_G4
247.948,B3_C#5
248.147,D5_G4
248.342,F4
248.527,D5_G4
248.715,C4_F5
248.93,D#5_G4
249.102,D#4
249.275,D#5_G4
249.465,D3_E5
249.659,B3_F5
249.858,F3
250.026,B3_F5
250.23,D#3_F#5
250.414,C4_G5
250.595,E3
250.788,C4_G5
250.99,A#5_F3
251.165,C4_G#5
251.362,F#3
251.542,C6_D#4
251.736,C6_G3
251.944,C5_D#4
252.163,C4_C5
252.366,D#4
252.549,G3
252.73,F4
252.939,D#5_D4
253.145,D5_F4
253.348,C3_C5
253.549,C5_G3
253.71,C5_D#3_D5
253.814,D5
253.874,C5
253.939,B4_G3
254.02,C5
254.1,B2_D5
254.29,D5_G3
254.432,D#5_D5_F3
254.615,C5_D5_G3
254.747,D5
254.831,C3_D#5
255.01,D#5_G3
255.142,D#3_D#5_F5
255.323,D#5
255.375,D5_G3
255.453,D#5
255.535,D3_F5
255.725,B3_F5
255.87,G5
255.923,F5_G3
256.033,B3_F5_G5
256.142,D#5
256.21,F5
256.277,C4_D#3_G5
256.462,C6
256.579,A#5
256.699,G#5
256.828,G5
256.947,F5
257.062,D#5
257.191,D5
257.298,C5
257.41,A#4_E3
257.529,G#4
257.634,G4
257.757,C4_F3_G#4
258.174,C5_F3_F5_G#5
258.552,C5_D#5_G3_G5
258.96,B4_D4_F4_G2
259.385,C3_C5_D#4
259.961,G5
260.094,F#5
260.198,G#5
260.319,G5
260.452,F5
260.562,D#5
260.651,C4_D#4_D5
260.796,D#5
260.91,C5
261.065,B4_D4_F4_G3
261.503,F5
261.615,E5
261.741,G5
261.882,F5
261.996,D#5
262.117,D5
262.208,C5_D4_F4_G3
262.329,B4
262.466,D5
262.602,C4_C5_D#4
263.047,G5
263.159,F#5
263.276,G#5
263.397,G5
263.51,F5
263.63,D#5
263.682,C3_D#3
263.741,D5
263.857,D#5
263.951,B2_C5_G2
264.086,D3_F3
264.203,G#5
264.318,G5
264.418,F5
264.514,D#5
264.635,D5
264.738,C5
264.862,B4
264.975,G#4
265.085,G4
265.194,F4
265.297,D#4
265.41,D4
265.579,C2_C3_C4
266.344,D#2_D#3
266.716,G2_G3
267.107,C3_C4_C5
267.49,D#3_D#4
267.875,D#5
268.241,G5
268.622,C6_G#1_G#2
269.039,D#6
269.402,C2_C3
269.783,D#2_D#3
270.178,G#2_G#3_G#4
270.549,C3_C4
270.94,C5
271.314,D#5
271.665,A5_F#1_F#2
272.066,C6
272.421,A1_A2
272.766,C2_C3_C6
272.922,D#6
273.023,C6
273.137,A5_F#2_F#3
273.255,C6
273.368,A5
273.486,A2_A3_F#5
273.608,A5
273.721,F#5
273.854,C3_C4_D#5
273.978,F#5
274.095,D#5
274.215,C5_D#3_D#4
274.34,D#5
274.46,C5
274.641,G3_G4
274.845,C4
274.982,D#4
275.169,G3_G5
275.396,C4
275.484,D#4
275.607,G3
275.757,C4
275.858,D#4
275.98,F5_G3
276.069,D#5
276.129,C4_D5
276.229,C5_D#4
276.34,D#5_G3
276.458,D5
276.518,B3_D#5
276.613,D5
276.671,D#5_F4
276.738,D#5_D5_G3
276.897,B3_D5
276.956,D#5
277.025,D5_F4
277.105,D#5
277.18,D5_G3
277.253,D#5
277.315,B3_D5
277.406,D#5_F4
277.513,D#5_D5_G3
277.633,B3_D5
277.753,C5_F4
277.883,D5
278.142,C4
278.335,C5
278.418,C6
278.536,B3
278.673,B4
278.763,B5
278.914,C4
279.033,C5
279.141,C6
279.268,G3
279.396,G4
279.512,G5
279.68,G#3
279.822,G#4
279.911,G#5
280.062,G3
280.201,G4
280.299,G5
280.443,G#3
280.572,G#4
280.661,G#5
280.805,D#3
280.939,D#4
281.048,D#5
281.19,F3
281.311,F4
281.428,F5
281.552,F#3
281.684,F#4
281.802,F#5
281.962,G3
282.082,G4
282.207,G5
282.348,G2
282.493,G3
282.611,G4
282.753,C3
282.889,C4
282.987,C5
283.121,B2
283.254,B3
283.366,B4
283.497,C3
283.611,C4
283.725,C5
283.875,G2
284.0,G3
284.126,G4
284.275,G#2
284.406,G#3
284.501,G#4
284.641,G2
284.764,G3
284.883,G4
285.026,G#2
285.134,G#3
285.243,G#4
285.392,D#2
285.514,D#3
285.632,D#4
285.767,F2
285.921,F3
286.043,F4
286.176,F#2
286.309,F#3
286.417,F#4
286.552,G2
286.694,G3
286.832,G4
286.974,G1
287.128,G2
287.255,G3
287.488,C2
287.659,C3
287.84,D#3
287.938,G3
288.052,D#3
288.188,C3
288.298,G3
288.418,D#3
288.581,C3
288.651,F3_G1
288.81,D3
288.94,B2
289.064,C2
289.208,G2
289.311,C3
289.445,D#3
289.544,C3
289.664,G2
289.79,D#3
289.908,C3
290.047,G2
290.16,D3_G1
290.294,B2
290.415,G2
290.568,C2_C3
291.391,C2_C3_D#2_G2
292.469,C2_C3_D#2_G2
309.47,D#3
309.552,A#4
310.296,G3
310.751,A#3
311.217,G3
311.646,G4
311.732,D#3
312.169,G3
312.57,G4
312.635,A#3
313.051,G3
313.5,D#4_G4
313.598,A#2
314.082,D#3
314.51,G3
314.987,D#3
315.135,G#4
315.404,A#2_D4_F4
315.875,D3
316.341,F3
316.803,D3
317.328,D#3_D#4_G3
317.922,A#3
318.367,G3
318.82,A#3
319.267,D4_F4
319.34,A#2
319.807,A#3
320.202,D4
320.66,A#3
321.087,D#2_D#4_G4
321.345,G#4
321.421,F4_G4
321.559,G4
321.747,G#4
321.983,A#4
322.171,C5
322.365,D5
322.57,D#5
322.896,A#4
323.917,D#5_G5
324.391,D5_F5
324.85,C5_D#5
325.286,A#4_D5
325.737,C5_D3_G#4
326.193,A#4_D#3_G4
326.639,F3_F4_G#4
327.07,D#4_G3_G4
327.521,C4_C5_G#3
327.98,F3_F4_G#4
328.471,A3_D#4_G4
328.982,A#3
329.432,G3
329.923,D#3
330.414,A#2_D4_F4
330.965,G4
331.401,G#4
331.862,A4
332.401,A#4
332.505,D#3
333.104,G3
333.582,A#3
333.775,D5
334.001,D#5_G3
334.217,A#4
334.464,D#3_G4
334.977,G3_G4
335.441,A#3_G4
335.904,G3_G4
336.383,A#2
336.452,D#4_G4
336.932,D#3
