start(sec),chord
61.464,F#4
61.59,G4
61.719,B2_F#4_G3
61.839,G4
61.973,A4
62.083,B4
62.212,B4_G2
62.34,A4
62.464,G#4
62.577,A4
62.703,C3_F#3_G#4
62.831,A4
62.949,B4
63.047,C5
63.169,C5_G2
63.29,B4
63.43,A#4
63.536,B4
63.656,A#4_D3_F3
63.775,B4
63.901,C5
64.001,D5
64.133,D5_G2
64.247,C5
64.372,B4
64.482,C5
64.596,B4_C3_E3
64.72,C5
64.836,D5
64.954,E5
65.072,E5_G2
65.188,D5
65.309,C#5
65.427,D5
65.536,B2_C#5_F3
65.66,D5
65.781,E5
65.888,F5
66.012,F5_G2
66.122,E5
66.24,D#5
66.34,E5
66.456,C3_D#5_E3
66.578,E5
66.689,F#5
66.794,G5
66.908,G2_G5
67.021,F#5
67.141,F5
67.245,F#5
67.348,A2_C3_F#3_F5
67.499,F#5
67.626,G5
67.706,A5_B2_G2
67.826,D3
67.905,F#5_G3
68.056,G5
68.151,A5
68.234,G5
68.297,A5
68.375,G5
68.447,A5
68.505,G5
68.576,A5
68.638,G5
68.689,A5
68.762,G5
68.837,A5
68.898,G5
68.952,A5
69.026,G5
69.099,A5
69.161,G5
69.22,A5
69.296,G5
69.378,A5
69.438,G5
69.533,A5_G5
69.664,A5
69.725,G5
69.803,A5_G5
69.944,A5_G5
70.062,A5
70.126,G5
70.224,G5
70.359,F#5
70.617,G5
71.07,G4_G5
71.186,A5
71.297,G5
71.434,E5
71.559,C4_C6_G4
71.688,D6
71.812,C6
71.914,G5
72.057,E6
72.316,E6
72.595,C4_G4
72.832,E5
73.078,D4_F5_G4
73.194,G5
73.315,F5
73.438,D5
73.538,B3_B5_G4
73.684,C6
73.792,B5
73.908,G5
74.023,D6
74.288,D6
74.53,B3_G4
74.784,F5
75.023,C4_E5_G4
75.165,C6
75.276,B5
75.379,C6
75.507,C4_D6_E3
75.632,C6
75.738,B5
75.855,C6
75.971,B5_F3
76.089,A5
76.206,G#5
76.311,A5
76.441,A3_G5
76.559,F5
76.669,E5
76.773,F5
76.888,E5
77.01,D5
77.116,F5
77.224,E5
77.337,D4_F3_G5
77.46,F5
77.569,E5
77.677,D5
77.812,C5_E4_G3
78.155,D5
78.234,C5
78.311,B4_D4
78.543,G5
78.786,E4_G4_G5
78.901,A5
79.016,G5
79.139,E5
79.237,C4_C6_G4
79.372,D6
79.493,C6
79.605,G5
79.733,C4_E6_G4
79.84,D6
79.953,C6
80.065,B5
80.188,A5
80.294,G5
80.404,C4_F5_G4
80.529,E5
80.648,D4_F5_G4
80.766,D4_G5
80.882,F5
80.997,D5
81.104,B3_D6_G4
81.228,E6
81.335,D6
81.458,B5
81.585,B3_F6_G4
81.701,E6
81.811,D6
81.927,C6
82.036,B5
82.154,A5
82.243,B3_G4_G5
82.374,F5
82.482,B3_C4_E5_G4
82.607,C6
82.712,B5
82.82,C6
82.941,C4_D6_E3
83.069,C6
83.18,B5
83.292,C6
83.421,B5_F3
83.543,A5
83.66,G#5
83.762,A5
83.858,A3_C4_G5
84.004,F5
84.122,E5
84.22,F5
84.344,C4_E5_G3
84.819,B3_E5_G3
84.915,D5_E5
85.038,D5
85.155,C5
85.228,D5
85.285,C4_C5
85.56,G3
85.822,C3
86.083,G4
86.365,C3_C4_C5_E3_G3
86.678,C5
86.75,D5
86.861,E5
87.126,E5
87.221,F5
87.322,G5
87.592,G5
87.693,A5
87.803,B5
88.052,B5
88.164,C6
88.266,B3_D6_F4_G4
88.539,D6
88.635,E6
88.746,F6
89.0,F6
89.105,D#6
89.207,C4_E4_E6_G4
89.488,E6
89.573,D6
89.677,C6
89.927,C6
90.02,B5
90.128,A3_A5_D4_F3
90.387,A5
90.493,G5
90.599,F5
90.846,F5
90.935,E5
91.055,D5
91.299,D5
91.38,C5
91.504,B4
91.76,B4
91.848,A4
91.964,C4_E4_G3_G4
92.443,B3_D4_D5_E5_G3
92.602,D5_E5
92.723,D5
92.809,C5
92.87,C4_C5_D5
93.145,G3
93.375,E3
93.62,G3_G4
93.758,C3_E3
93.883,C4_C5_G3
94.154,C5
94.255,D5
94.362,E5
94.622,E5
94.732,F5
94.833,G5
95.085,G5
95.188,A5
95.296,B5
95.549,B5
95.646,C6
95.762,B3_D6_F4_G4
96.014,D6
96.118,E6
96.229,F6
96.497,F6
96.605,D#6
96.703,C4_E4_E6_G4
96.973,E6
97.07,D6
97.186,C6
97.447,C6
97.552,B5
97.655,A3_A5_D4_F3
97.91,A5
98.016,G5
98.125,F5
98.359,F5
98.471,E5
98.59,D5
98.833,D5
98.926,C5
99.052,B4
99.29,B4
99.379,A4
99.508,C4_E4_G3_G4
99.98,B3_D4_D5_G3
100.055,E5
100.122,D5
100.193,E5
100.275,D5
100.361,C5
100.445,C4_C5_D5
100.723,G3
100.977,C3
101.224,G4
101.5,B3_G3_G4
101.74,A5_G5
101.882,F#5
102.004,G5
102.266,G4
102.353,B4
102.484,A4_C4_F#4_G3
102.738,A5_B5
102.867,G#5
102.97,A5
103.214,A4
103.318,C5
103.443,B4_D4_F4_G3
103.698,B5_C6
103.818,A#5
103.926,B5
104.18,B4
104.28,D5
104.398,C4_C5_E4_G3
104.66,C6_D6
104.775,B5
104.884,C6
105.118,C5
105.219,E5
105.324,B3_D5_F4_G3
105.59,D6_E6
105.721,C#6
105.814,D6
106.065,D5
106.169,F5
106.277,C4_D5_E4_E5_G3
106.531,E6_F6
106.671,D#6
106.79,E6
107.046,C6_D6
107.189,B5
107.316,A3_C4_C6_F#4_G3
107.651,B5
107.728,A5
107.889,G#5
108.078,A5
108.654,C6
108.96,F#5
109.168,G3
109.219,B3_D4
109.32,G4_G5
109.542,A5
109.635,G5
109.721,A5
109.785,G5
109.858,A5
109.923,G5
109.978,A5
110.055,G5
110.122,A5
110.188,G5
110.246,A5
110.319,G5
110.395,A5
110.466,G5
110.712,F#5
111.036,G5
111.992,G5
112.401,E4_G4_G5
112.724,E5
112.826,G5
112.932,C4_C6_G4
113.197,G5
113.298,C6
113.419,C4_E6_G4
113.69,C6
113.785,G5
113.891,E5
114.105,C4_G4_G5
114.219,E5
114.342,D4_F5_G4
114.615,D5
114.711,F5
114.826,B3_B5_G4
115.066,F5
115.167,B5
115.279,B3_D6_G4
115.542,B5
115.641,F5
115.753,D5
115.979,B3_F5_G4
116.077,D5
116.197,C4_E5_G4
116.451,C6
116.556,B5
116.667,C4_C6_E3
117.053,A5_B5_C6_F3
117.37,E5
117.473,G5
117.594,A3_F5
117.842,C#5
117.939,E5
118.055,D5
118.28,A4
118.395,D5
118.517,A5_D4_F3
118.796,F5
118.884,D5
119.005,C5_E4_G3
119.501,B4_D4
119.737,G5
119.983,E4_G4_G5
120.243,E5
120.346,G5
120.457,C4_C6_G4
120.716,G5
120.811,C6
120.926,C4_E6_G4
121.206,B5_C6
121.285,G5
121.4,E5
121.628,C4_G4_G5
121.72,E5
121.833,D4_F5_G4
122.082,F5
122.186,B5
122.297,B3_D6_G4
122.552,B5
122.652,D6
122.767,B3_F6_G4
123.018,D6
123.112,B5
123.217,G5
123.453,A5_B3_G4
123.553,F5
123.668,C4_E5_G4
123.915,C6
124.013,B5
124.124,C4_C6_E3
124.379,G#5
124.491,B5
124.591,A5_F3
124.84,E5
124.932,G5
125.044,A3_C4_F5
125.298,D5
125.389,F5
125.513,C4_E5_G3
125.979,B3_D5_G3
126.059,E5
126.146,D5_E5
126.267,D5
126.328,C5_D5
126.448,C4_C5
126.71,G3
126.958,C3
127.203,G3
127.478,C4
127.592,E4
127.71,D4
127.819,F4
127.922,E4
128.034,G4
128.137,F4
128.253,A4
128.366,C5_E5_G4
128.689,G4
128.924,C6_E5
129.18,E4
129.397,D5_F4
129.518,E4
129.639,F4
129.749,D4
129.853,B5_G4
129.975,F4
130.083,E4
130.191,D4
130.303,C5_C6_E4
130.585,E4
130.805,E5_G5
131.056,C#4
131.298,D4_F5
131.422,C#4
131.523,D4
131.637,C4
131.757,B3_D5
131.858,A3
131.966,B3
132.085,G3
132.212,C4_E5
132.329,B3
132.448,A3
132.561,G#3
132.667,A3_C5
132.796,G3
132.914,F3
133.016,E3
133.128,D5_F3
133.238,E3
133.346,F3
133.465,D3
133.573,B4_G3
133.682,F#3
133.794,G3
133.909,G2
134.025,C3_C5
134.28,G2
134.539,C2
134.785,G3
135.005,C4
135.12,E4
135.227,D4
135.339,F4
135.46,E4
135.569,G4
135.682,F4
135.784,A4
135.891,C5_E5_G4
136.178,G4
136.469,C6_E5
136.712,E4
136.948,D5_F4
137.074,E4
137.189,F4
137.294,D4
137.428,B5_G4
137.542,F4
137.655,E4
137.755,D4
137.878,C5_C6_E4
138.137,E4
138.397,E5_G5
138.659,C#4
138.979,D4_F5
139.108,C#4
139.225,D4
139.336,C4
139.475,B3_D5
139.577,A3
139.682,B3
139.801,G3
139.927,C4_E5
140.055,B3
140.163,A3
140.279,G#3
140.384,A3_C5
140.522,G3
140.637,F3
140.742,E3
140.855,D5_F3
140.974,E3
141.086,F3
141.193,D3
141.318,B4_G3
141.434,F#3
141.548,G3
141.658,G2
141.79,C3_C5
142.049,G2
142.311,C2
142.576,C4
142.69,B3
142.829,G2_G4
142.944,A2
143.051,B2
143.174,C3
143.297,D3_G4
143.419,E3
143.536,F#3
143.645,G3
143.766,A2_C4
143.885,B2
143.984,C3_F#4
144.112,D3
144.238,E3_G4
144.366,F#3
144.477,A4_G3
144.589,A3
144.717,A4_B2_D4
144.832,C3
144.928,D3
145.056,E3
145.172,F3_G4
145.288,G3
145.4,A3
145.53,B3_F4
145.639,C3_C4_E4
145.772,D3
145.853,E3_G4
145.978,F3
146.098,C5_G3
146.217,A3
146.328,B3_E4
146.457,C4
146.582,D3_F4
146.699,E3
146.797,B4_F3
146.915,G3
147.039,A3_D5
147.16,B3
147.272,C4_F#4
147.393,D4
147.516,E3_G4
147.638,F3
147.729,C5_G3
147.849,A3
147.965,B3_D5
148.081,C4
148.181,D4_E5
148.299,E4
148.428,A4_E5_F#3_F3
148.566,G3
148.681,A3
148.777,B3
148.902,C4_D5
149.025,D4
149.143,E4
149.275,C5_F#4
149.512,A4_C5_G4
150.82,B4
151.113,C5
151.272,D5
151.418,C5
151.572,B4_G3_G4
153.312,G4
153.434,G5
153.536,A5
153.655,F5
153.775,G5
153.888,E5
154.007,F5
154.117,D5
154.214,E5
154.328,A4_C#5
154.46,A#4
154.582,G4
154.676,A4
154.792,F4
154.914,G4
155.03,E4
155.139,E5_F4
155.255,D4_F5
155.37,G5
155.495,E5
155.602,F5
155.723,D5
155.836,E5
155.943,C5
156.052,D5
156.164,B4_G4
156.286,A4
156.389,F4
156.513,G4
156.625,E4
156.742,F4
156.84,D4
156.96,D5_E4
157.065,C4_E5
157.184,D4_F5
157.285,B3_D5
157.402,C4_E5
157.526,A3_C5
157.645,B3_D5
157.743,B4_G#3
157.855,B3_D5
157.97,A3_C5
158.074,B3_D5
158.186,B4_G3
158.298,A3_C5
158.426,A4_F3
158.536,B4_G3
158.648,E3_G#4
158.75,B4_G3
158.863,A4_F3
159.094,A5_D3_F5
159.337,E3_E5_G5
159.566,D5_F3_F5
159.827,C5_E5_G3
160.353,B4_D5
160.579,D5
160.695,G3
160.828,G4
160.932,A4
161.035,F4
161.147,G4
161.259,E4
161.37,F4
161.493,D4
161.598,E4
161.732,A5_C#4
161.902,A#5
162.023,G5
162.124,A5
162.237,F5
162.342,G5
162.456,E5
162.56,F5
162.688,D5_F4
162.805,G4
162.91,E4
163.018,F4
163.13,D4
163.246,E4
163.34,C4
163.473,D4
163.574,B3_G5
163.69,A5
163.806,F5
163.906,G5
164.017,E5
164.134,F5
164.233,D5
164.344,F5
164.471,C6_E4
164.585,D6_F4
164.69,B5_D4
164.796,C6_E4
164.908,A5_C4
165.036,B5_D4
165.137,B3_G#5
165.242,B5_D4
165.359,A5_C4
165.473,B5_D4
165.577,B3_G5
165.689,A5_C4
165.798,A3_F5
165.91,B3_G5
166.016,E5_G3
166.118,A3_F5
166.236,D5_F3
166.48,A5_F5
166.712,E5_G3_G5
166.953,B4_D4_E4
167.19,C4_C5_E4
167.453,G3
167.699,C3
167.93,G4
168.059,E4
168.139,C3_C5_G4
168.299,G3
168.423,E3
168.529,C3_C5_E5_G3_G4
168.766,G3
168.887,E3
169.001,C5_G3
169.057,E5
169.112,C3_G5
169.233,E5_G3
169.355,E3_E5
169.487,G3
169.59,C3
169.699,G3
169.806,E3_E5
169.921,G3
170.016,D3_G5
170.096,F5_G3_G5
170.225,F3_F5
170.302,E5_F5_G3
170.422,A5_B2
170.564,G3
170.669,D3_F5
170.776,G3
170.901,C3_D#5
171.018,G3
171.143,E3_E5
171.26,G3
171.376,C#3
171.499,G3
171.599,E3_E5
171.71,G3
171.814,D3_G5
171.892,E5_F5_G3
172.009,A5_F3_F5
172.147,G3
172.277,B2
172.384,G3
172.505,D3_D5
172.624,G3
172.723,C3_F5
172.789,D#5_E5_G3
172.902,E3_E5_G5
173.04,G3
173.195,E2_E3_E4
173.465,E2_E3_E4
173.708,F2_F3_F4
173.766,G4
173.852,F4
173.915,G4
173.975,F4
174.055,E4
174.112,F4
174.169,G2_G3_G4
174.423,G2_G3_G4
174.68,C3_C4
174.919,G2
175.167,C2
175.404,G4
175.51,E4
175.565,G4
175.616,C3_C5
175.741,G3
175.85,E3
175.983,C5_G3_G4
176.083,C3_E5
176.204,G3
176.316,E3
176.411,C5
176.464,E5_G3
176.557,C3_G5
176.682,G3
176.811,E3
176.923,G3
177.036,C3
177.15,G3
177.247,E3_E5
177.372,G3
177.477,A5_D3_F5_G3_G5
177.691,F3_F5
177.758,E5_F5_G3
177.871,A5_B2
178.007,G3
178.103,D3_F5
178.204,G3
178.342,C3_D#5
178.482,G3
178.609,E3_E5
178.743,G3
178.837,C#3
178.948,G3
179.052,E3_E5
179.16,G3
179.271,D3_E5_F5_G3_G5
179.512,A5_F3
179.612,G3
179.743,B2
179.849,G3
179.96,D3_D5
180.064,G3
180.184,C3_F5
180.246,D#5_E5_G3
180.358,E3_E5_G5
180.487,G3
180.641,E2_E3_E4
180.888,E2_E3_E4
181.115,F2_F3_F4_G4
181.234,F4
181.309,G4
181.371,F4
181.464,E4
181.544,F4_G2_G3_G4
181.841,G2_G3_G4
182.089,C3_C4
182.328,G2
182.585,C2
182.823,G4
183.053,G2_G5
183.159,G3_G4
183.264,F#3_F#4
183.376,G3_G4
183.512,A3_A4
183.616,G3_G4
183.727,F#3_F#4
183.819,G3_G4
183.945,A5_G2
184.064,A4_F#3
184.176,F3_G#4
184.273,A4_F#3
184.397,B4_G3
184.508,A4_F#3
184.621,F3_G#4
184.727,A4_F#3
184.841,B5_G2
184.961,B4_D3
185.066,A#4_C#3
185.177,B4_D3
185.288,C5_E3
185.398,B4_D3
185.531,A#4_C#3
185.622,B4_D3
185.747,C6_G2
185.866,C5_E3
185.971,B4_D3
186.076,C5_E3
186.188,D5_F3
186.296,C5_E3
186.417,B4_D3
186.525,C5_E3
186.629,D6_G2
186.753,B2_D5
186.844,A#2_C#5
186.956,B2_D5
187.066,C3_E5
187.171,B2_D5
187.276,A#2_C#5
187.382,B2_D5
187.503,E6_G2
187.615,C3_E5
187.732,B2_D#5
187.835,C3_E5
187.947,D3_F5
188.051,C3_E5
188.161,B2_D#5
188.271,C3_E5
188.376,A2_C6_G2
188.501,C3_F#5
188.611,A2_E5
188.711,C3_F#5
188.826,G2_G5
188.939,A2_C3_F#5
189.055,C3_E5
189.145,F#5_G2
189.212,B2
189.266,D3
189.332,A5_G3
189.47,G5
189.549,A5
189.607,G5
189.671,A5
189.742,G5
189.81,A5
189.878,G5
189.939,A5
190.004,G5
190.057,A5
190.126,G5
190.186,A5
190.247,G5
190.319,A5
190.38,G5
190.438,A5
190.51,G5
190.572,A5
190.639,G5
190.712,A5
190.776,G5
190.836,A5
190.921,G5
190.997,A5_E4_G4
191.07,A5_E4_G4_G5
191.223,G5
191.322,A5
191.385,G5
191.491,A5
191.562,A5_C4_E4_G5
191.72,G5
191.815,A5
191.872,G5
191.944,A5
192.023,G5
192.087,A5_C4_E4
192.172,G5
192.25,A5
192.326,G5
192.43,A5
192.49,G5
192.559,A5
192.633,G5
192.712,A5
192.78,G5
192.855,A5_E4_G4
192.94,G5
192.999,A5_E4_G4
193.082,G5
193.18,A5_D4_F4_G5
193.368,A5
193.44,A5_D4_G3_G5
193.589,G5
193.676,A5
193.743,G5
193.814,A5
193.896,A5_D4_G3_G5
194.04,G5
194.125,A5
194.189,G5
194.277,A5
194.34,G5
194.418,A5
194.491,G5
194.592,A5_D4_G3_G5
194.719,A5
194.793,G5
194.861,A5_D4_F4
194.967,G5
195.061,A5_C4_E4_G5
195.245,A5
195.307,B3_D4_G5
195.423,A5
195.5,A5_C4_E4_G5
195.66,G5
195.753,A5_E4_G4
195.835,G5
195.945,A5
195.995,D4_F4_G5
196.133,A5
196.199,C4_E4_G5
196.316,A5
196.379,G5
196.431,A5_D4_F4
196.548,G5
196.639,A4_A5_F4_G5
196.826,A5
196.888,E4_G4_G5
197.01,A5
197.086,D4_F4_G5
197.207,A5
197.297,C4_E4_G5
197.367,A5
197.469,G5
197.557,A5_C4_E4_G5
197.712,A5
197.777,G5
197.854,A5
197.939,G5
198.031,A5_D4_G3_G5
198.198,A5
198.266,G5
198.372,A5
198.435,E4_G4_G5
198.533,A5_E4_G4_G5
198.676,A5
198.754,G5
198.835,A5
198.901,G5
198.974,A5_C4_E4_G5
199.132,A5
199.19,G5
199.267,A5
199.333,G5
199.428,A5
199.484,C4_E4_G5
199.555,A5
199.63,G5
199.714,A5
199.768,G5
199.828,A5
199.901,G5
199.97,A5
200.029,A5_G5
200.146,G5
200.204,E4_F#5_G4_G5
200.389,B5_E4_G4
200.512,C6
200.617,B5_C6_D4_F4
200.776,B5
200.833,B5_C6_D4_F4_G3
200.969,C6
201.046,B5
201.104,C6
201.168,B5
201.24,C6
201.31,B5
201.365,C6_D4_F4_G#3
201.453,B5
201.521,C6
201.586,B5
201.637,C6
201.71,B5
201.781,B5_C6
201.9,C6
201.978,B5
202.055,A5_D4_F4_G#3
202.182,B5
202.281,A3_C4_D6_E4
202.396,C6
202.516,B5
202.617,C6
202.736,C4_D6_E3_G3
202.85,C6
202.973,B5
203.082,C6
203.189,A3_C4_D6_F3
203.307,C6
203.428,B5
203.518,A5
203.639,B5
203.738,A5
203.84,G5
203.932,A3_D4_F3_F5
204.065,C4_E5_G3
204.517,B3_D5_G3
204.592,E5
204.688,D5
204.78,C5_D5
204.906,C4_C5
205.165,G3
205.408,C3
205.632,G4
205.849,G2_G5
205.975,G3_G4
206.082,F#3_F#4
206.188,G3_G4
206.302,A3_A4
206.422,G3_G4
206.533,F#3_F#4
206.629,G3_G4
206.74,A5_G2
206.862,A4_F#3
206.975,F3_G#4
207.079,A4_F#3
207.189,B4_G3
207.309,A4_F#3
207.402,F3_G#4
207.526,A4_F#3
207.646,B5_G2
207.757,B4_D3
207.865,A#4_C#3
207.975,B4_D3
208.082,C5_E3
208.191,B4_D3
208.311,A#4_C#3
208.392,B4
208.448,D3
208.527,C6_G2
208.642,C5_E3
208.743,B4_D3
208.85,C5_E3
208.958,D5_F3
209.062,C5_E3
209.177,B4_D3
209.289,C5_E3
209.387,D6_G2
209.514,B2_D5
209.611,A#2_C#5
209.724,B2_D5
209.837,C3_E5
209.939,B2_D5
210.057,A#2_C#5
210.147,B2_D5
210.26,E6_G2
210.368,C3_E5
210.491,B2_D#5
210.594,C3_E5
210.695,D3_F5
210.797,C3_E5
210.911,B2_D#5
211.009,C3_E5
211.117,C6_G2
211.229,C3_F#5
211.34,A2_E5
211.44,C3_F#5
211.544,G2_G5
211.647,A2_F#5
211.762,C3_E5
211.853,B2_F#5_G2
211.967,D3
212.035,A5_G3
212.159,G5
212.221,A5
212.292,G5
213.112,G2
213.216,A2
213.316,B2
213.434,C3
213.54,D3
213.655,E3
213.749,F#3
213.845,G3
213.951,D3
214.064,E3
214.15,F#3
214.259,G3
214.366,A3
214.49,B3
214.595,C4
214.688,D4
214.922,G3
215.156,A3
215.376,B3
215.611,C4
215.832,D4
216.048,E4
216.273,F#4
216.521,G4
216.66,A4
216.768,G4
216.858,A4
216.93,G4
216.986,A4
217.079,G4
217.145,A4
217.214,G4
217.27,A4
217.361,G4
217.427,A4
217.576,A4
217.708,A4
217.852,A4
218.003,A4
218.146,A4
218.271,A4_E5_G5
218.38,E5_G5
218.444,A4
218.504,G4_G5
218.585,A4
218.651,G4
218.72,A4
218.789,A4_C5_E5_G4
218.932,G4
219.021,A4
219.073,G4
219.167,A4
219.223,G4
219.312,A4_C5_E5_G4
219.475,A4_G4
219.615,A4
219.671,G4
219.764,A4
219.827,G4
219.924,A4
219.99,G4
220.083,A4_E5_G4_G5
220.227,A4_E5_G5
220.29,G4
220.38,A4
220.444,D5_F5_G4
220.542,A4
220.599,G4
220.695,A4_B4_D5_G4
220.855,A4
220.906,G4
220.996,A4
221.047,G4
221.141,A4_B4_D5
221.292,A4
221.449,A4
221.594,A4
221.645,G4
221.746,A4
221.81,A4_B4_D5_G4
221.965,G4
222.057,A4_D5_F5_G4
222.212,A4
222.286,A4_C5_E5_G4
222.456,G4
222.531,A4_B4_D5
222.611,G4
222.699,A4
222.771,C5_E5_G4
222.849,A4
222.938,G4
223.003,A4_E5_G5
223.094,G4
223.18,A4_D5_F5_G4
223.349,A4
223.44,C#5_E5_G4
223.517,A4
223.603,G4
223.68,A4_D5_F5
223.754,G4
223.841,A4
223.914,A5_F5_G4
224.001,A4
224.083,G4
224.154,A4_E5_G5
224.257,G4
224.344,A4_D5_F5_G4
224.52,A4
224.586,C5_E5_G4
224.677,A4
224.762,G4
224.837,A4_C5_E5
224.926,G4
225.012,A4
225.083,G4
225.168,A4_F5
225.247,E5_G4
225.322,A4_B4_D5
225.392,G4
225.493,A4
225.565,G4
225.654,A4_E6_G5
225.716,A4_E6_G4_G5
225.868,G4
225.953,A4
226.012,G4
226.1,A4
226.161,C6_E5_G4
226.254,A4
226.316,G4
226.402,A4
226.469,G4
226.549,A4
226.613,A4_C6_E5_G4
226.771,G4
226.852,A4
226.924,G4
227.004,A4
227.082,G4
227.177,A4_E5
227.322,F#4
227.465,E6_G4_G5
227.615,D6_F5_G#4
227.753,A4
227.85,G#4
227.941,A4
228.004,G#4
228.082,A4_B5_D5
228.176,G#4
228.264,A4
228.322,G#4
228.424,A4
228.508,G#4
228.573,A4_B5_D5
228.663,G#4
228.721,A4
228.805,G#4
228.898,A4
228.984,G#4
229.052,A4
229.143,D5_G#4
229.276,F#4
229.398,D6_F5_G#4
229.638,A4_D6_E5
229.773,C6
229.891,B5
229.996,C6
230.108,D6_E4
230.214,C6
230.34,B5
230.456,C6
230.577,D4_D6_F4
230.684,C6
230.805,B5
230.911,A5
231.018,B5
231.132,A5
231.24,G5
231.316,D4_F3_F5
231.48,C4_E5_G3
231.956,B3_D5_G3
232.042,E5
232.132,D5_E5
232.263,D5
232.365,C5
232.444,C4
232.747,G3
233.171,C3
234.275,G4
234.59,C3_C4_C5
234.845,G4
