start(sec),chord
65.708,G#3
65.842,F3
66.009,C4
66.152,G#3
66.296,F4
66.441,C4
66.598,G#4
66.729,F4
66.87,C5
67.008,G#4
67.16,F5
67.291,C5
67.455,G#5
67.586,F5
67.746,C6
68.057,C4_F4_G#3
68.365,D#6
68.698,A3_C4_F#4
69.156,A#3_D#4_G4
69.325,A#4
69.465,A#5
69.601,A5
69.756,G#5
69.903,G5
70.057,F#5
70.201,F5
70.36,F5
70.479,D#5
70.653,A#3_D#5_G4
70.961,G#4
71.267,D5_G5
71.395,F5
71.576,D#4_D#5
71.708,A#4
71.869,G4
72.002,A#4_D#5
72.155,D4_E5
72.308,A#4_F5
72.468,G#4
72.603,A#4_F5
72.756,D#4_F#5
72.891,A#4_G5
73.077,G4
73.169,A#4_G5
73.342,A#5_F3
73.482,D4_G#5
73.626,G#3
73.757,D4_G#5
73.911,A5_G3
74.07,A#5_D#4
74.236,A#3
74.362,A#5_D#4
74.506,B5_G#3
74.638,C6_D#4
74.801,C4
74.931,D#4_D#6
75.074,A#3_D#6
75.195,D#5_G4
75.368,D#4_D#5
75.484,G4
75.661,A#3
75.809,G#4
75.956,D4_G5
76.06,F5_G#4
76.238,D#3_D#5
76.371,D#5
76.421,A#3
76.499,D#5_F5_G3
76.625,D#5
76.676,A#3_D5
76.752,D#5_D3_F5
76.949,A#3_F5
77.062,F5_G#3_G5
77.203,A#3_D#5_F5
77.315,D#3_F5_G5
77.503,A#3_G5
77.638,G#5_G3_G5
77.744,A#3_F5_G5
77.866,F3_G#5_G5
78.033,D4_G#5
78.174,A#3_G#5
78.234,A#5_D4
78.347,G#5_G5
78.409,G#5
78.48,A#3_A#5_D#4_G3
78.589,C6
78.675,D6
78.751,D#6
78.856,D6
78.943,C6
79.036,A#5
79.127,G#5
79.209,G5
79.307,F5
79.405,D#5
79.49,D5
79.584,C5
79.865,C6_D#5_G#3_G#5
80.155,A#3_A#5_D#5_G5
80.46,A#2_D5_F4_G#4
80.786,D#3_D#5_G4
81.105,A#5
81.195,G#5
81.277,G5
81.37,F5
81.461,D#5
81.547,D5
81.657,D#4_D#5_G4
81.742,C#5
81.834,B4
81.936,C5_G#4
82.239,C6
82.309,A#5
82.415,G#5
82.492,G5
82.589,F5
82.69,D#5
82.778,A#3_D5_F4_G#4
82.859,G#5
82.985,F5
83.08,D#4_D#5_G4
83.398,A#4
83.485,G#4
83.572,G4
83.662,F4
83.761,D#4
83.841,D4
83.948,D#3_D#4_G3
84.05,C#4
84.143,B3
84.247,C4_G#3
84.56,C5
84.638,A#4
84.741,G#4
84.823,G4
84.929,F4
85.033,D#4
85.135,A#2_D4_F3_G#3
85.234,G#4
85.322,F4
85.471,D#3_D#4_G3
86.124,G4
86.462,A#4
86.792,D#2_D#3_D#5
87.101,G5
87.403,G2_G3
87.549,G5
87.686,A#2_A#3_G#5_G5
87.803,G5
87.865,F5
87.938,G5
88.018,A#5_D#3_D#4
88.364,D#5_G3_G4
88.75,D#5
89.126,D#5
89.654,D4_F4_G#5_G3
90.151,B4
90.743,B4
92.621,C2_C3_C4
93.315,E2_E3_E4
93.629,G2_G3_G4
93.938,C3_C4_C5
94.295,E3_E4_E5
94.767,G5
94.892,G5
94.948,G#5
95.004,G5
95.086,F5
95.153,A#1_A#2_A#5_G5
95.292,C6
95.4,C#6
95.493,C6
95.58,A#5
95.677,G#5
95.786,E2_E3_G5
95.897,G#5
95.994,A#5
96.092,G#5_G2_G3
96.189,G5
96.279,F5
96.385,A#2_A#3_E5
96.486,G5
96.581,E5
96.684,C#3_C#4_C#5
96.78,E5
96.873,C#5
96.947,A#4
97.048,C#5
97.14,A#4
97.225,G4
97.321,A#4
97.444,G4
97.589,F3_G#4
97.753,C4
97.89,A#4_G#3
97.953,G#4
98.01,C4_G4
98.093,G#4
98.203,A#4_G3
98.373,C4
98.509,A#3_E4
98.631,C4
98.805,F4_G#3
98.952,C4_G#4
99.142,C5_F3
99.292,C4
99.442,E3
99.597,B4_C4
99.745,A#4_C3
99.859,C4_G4
100.042,F3_G#4
100.196,C4
100.32,A#4_G#3
100.386,G#4
100.452,C4_G4
100.516,G#4
100.614,A#4_G3
100.766,C4
100.914,A#3_E4
101.035,C4
101.198,F4_G#3
101.33,C4_F5
101.515,D#5_F3
101.629,C#5_C4
101.797,C5_E3
101.936,B4_C4
102.088,A#4_C3
102.202,C4_G4
102.383,F3_G#4
102.474,G#3
102.569,C4
102.673,A#3
102.756,G#3
102.876,G3
102.96,C5_F3
103.062,G#3
103.133,C4
103.244,A#3_F5
103.325,G#3
103.436,G3
103.522,F3_G#5
103.602,G#3
103.715,C4
103.814,A#3_C6
103.911,G#3
104.024,G3
104.118,F3
104.209,G3
104.304,F3
104.403,D#3
104.486,F3
104.56,D#3
104.671,C6_D2_D3
104.785,D6
104.861,D#6
104.946,D6
105.028,C6
105.124,A#5
105.23,A5_F#2_F#3
105.334,A#5
105.454,C6
105.545,A#5_A2_A3
105.633,A5
105.731,G5
105.846,D3_D4_F#5
105.949,A5
106.045,F#5
106.129,D#5_F#3_F#4
106.231,A5
106.333,D#5
106.434,D5
106.521,A5
106.626,D5
106.714,C5
106.799,A5
106.897,C5
107.001,A#4_G3
107.084,A#3
107.205,D4
107.295,C4
107.371,A#3
107.48,A3
107.549,D5_G3
107.666,A#3
107.765,D4
107.84,C4_G5
107.945,A#3
108.049,A3
108.117,A#5_G3
108.229,A#3
108.326,D4
108.383,D6
108.433,C4
108.526,A#3
108.624,A3
108.702,G3
108.806,A#3
108.899,D4
108.99,G3
109.092,A#3
109.193,D4
109.284,B4_F3
109.386,B3
109.494,D4
109.579,G3
109.667,B3
109.789,D4
109.846,D5_G#3
109.956,B3
110.025,D4
110.131,F5_G3
110.232,B3
110.325,D4
110.42,B5_F3
110.51,B3
110.61,D4
110.686,D6_G3
110.793,B3
110.899,D4
110.982,G#3
111.078,B3
111.179,D4
111.255,F3
111.334,B3
111.427,D4
111.525,C5_D#3
111.627,G3
111.729,C4
111.82,F3
111.886,G#3
111.994,C4
112.089,D#3_D#5
112.171,G3
112.272,C4
112.36,D3_G5
112.459,F3
112.543,C4
112.657,C6_D#3
112.766,G3
112.87,C4
112.936,D#6_D3
113.036,F3
113.153,C4
113.244,D#3
113.326,G3
113.417,C4
113.506,C3
113.591,D#3
113.701,G3
113.77,B2_D4_D5
113.889,D3
114.002,G3
114.091,C3
114.168,D3
114.279,G3
114.358,B2_F4_F5
114.441,D3
114.557,G3
114.656,A2_G4_G5
114.773,D3
114.882,G3
114.982,B2_D5_D6
115.095,D3
115.23,G3
115.37,F5_F6_G2
116.474,F5
116.834,G#5
117.243,B4_D4
117.898,D5
118.247,F5
118.602,B3_G#4
119.239,B4
119.621,D5
120.019,D4
120.478,F4
121.14,B1_B2_D3_F3_G#3
122.664,G3
125.866,C2_C3_C4
126.56,D#2_D#3_D#4
126.891,G2_G3_G4
127.208,C3_C4_C5
127.542,D#3_D#4_D#5
128.028,D#5
128.17,D#5
128.226,D#5_F5
128.361,D5
128.43,D#5
128.507,G5
128.822,C5_D#4_G4
129.135,C5_D#4_G4
129.433,C5_D#4_G4
129.774,G#5
130.084,B4_D4_F4_G#4
130.447,B4_D4_F4_G#4
131.165,G1_G2_G3
131.849,B1_B2_B3
132.167,D2_D3_D4
132.479,G2_G3_G4
132.823,B2_B3_B4
133.336,D5
133.449,D5
133.55,D#5_D5
133.681,C5
133.743,D5
133.835,F5
134.156,B4_D4_F4_G#4
134.482,B4_D4_F4_G#4
134.804,B4_D4_F4_G#4
135.132,G5
135.453,C5_D#4_G4
135.797,C5_D#4_G4
136.485,G2_G4
136.635,G3
136.78,G2
136.947,G3
137.083,G2
137.232,G3
137.377,D#5_G2_G4
137.543,G3
137.696,F#4_G2
137.838,G3
137.983,D5_F4_G2
138.124,G3
138.28,E4_G2
138.412,G3
138.553,C5_D#4_G2
138.702,G3
138.868,D4_G2
139.008,G3
139.17,B4_G2
139.315,G3
139.476,G2
139.607,G3
139.742,D#5_G2_G5
139.897,G3
140.032,F#5_G2
140.167,G3
140.307,D5_F5_G2
140.433,G3
140.597,E5_G2
140.722,G3
140.871,C5_D#5_G2
141.014,G3
141.16,D5_G2
141.293,G3
141.445,B4_G3
141.576,G3
141.708,F2
141.85,F3
141.978,B4_D5_F3_G#5
142.14,F3
142.281,D#2
142.415,D#3
142.559,C5_D#3_D#5_G5
142.69,D#3
142.831,B1
142.961,B2
143.017,G4
143.086,B2_D5
143.215,B2_F5
143.345,C2_D#5_F5
143.467,C3_D#5_D5_F5
143.625,C3_G5
143.767,C3
143.917,F2
144.051,F3
144.195,B4_D5_F3_G#5
144.371,F3
144.489,D#2
144.609,D#3
144.756,C5_D#3_D#5_G5
144.89,D#3
145.022,D2
145.141,D3
145.193,F5
145.259,B5_D3
145.446,D3_F6
145.597,C3_D#6
145.742,G5
145.891,C6
146.034,D#5
146.202,F3
146.309,F5
146.461,G#5
146.608,D5
146.783,G3
146.908,D#5
147.056,G5
147.196,C5
147.354,G2
147.503,D5
147.648,F5
147.764,B4
147.934,C5
148.581,C4_D#5
148.88,G5
149.17,C6_D#4
149.465,D#6_G4
149.766,C5_G#1_G#2_G#5
150.079,C6_D#5
150.383,C2_C3_F5_G#4
150.707,C5_F2_F3_G#5
151.085,C#5_F4_G#2_G#3
151.565,F5_G#4
152.607,C5
152.781,F#4
152.95,D#4
153.068,F#4
153.229,G#3
153.352,F#4
153.506,D#4_G#5
153.65,F#4
153.807,G#3_G#5
153.976,F4
154.108,C#4
154.236,F4_F5
154.401,C#5_G#3
154.576,F4
154.705,C#4
154.833,F4
155.027,C5_G#3
155.183,F#4
155.327,D#4
155.455,F#4
155.599,G#3
155.753,F#4_G#5
155.888,A#5_D#4
155.994,F#4_G#5
156.165,G#3_G#5
156.303,F4
156.46,C#4
156.578,F4_F5
156.731,C#5_G#3
156.867,F4
157.02,C#4_C#5
157.123,F4
157.323,A3_C4_D#4_F#4
157.481,B4
157.606,C5
157.742,D5
157.91,F5
158.043,D#5
158.195,D5
158.342,C5
158.5,G5
158.776,B3_G3
159.085,C4_G#3
159.385,C5
159.512,C5
159.67,G5
159.971,B3_G3
160.264,C4_G#3
160.578,C5
160.7,C5
160.865,B3_G3_G5
161.146,C4_C5_G#3
161.264,C5
161.424,B3_G3_G5
161.698,C4_C5_G#3
161.827,C5
161.991,B3_G3_G5
162.276,G5
162.558,G5
162.85,G5
163.15,G5
163.281,F#5
163.423,F5
163.559,D5
163.709,G5
163.854,F#5
164.003,F5
164.136,D5
164.307,C5_D#4
164.447,G4
164.582,D#4
164.717,D5_G4
164.79,C5
164.866,B4_D4
165.001,G4
165.14,C5_D#4
165.291,G4
165.492,C#5_E4
165.644,G4
165.802,E4
165.931,G4
166.119,D5_F4
166.27,G4
166.407,F4
166.521,G4
166.694,D4_F3
166.843,G4
166.978,D4
167.118,E3_F3_G4
167.269,D4_G3
167.407,F3_G4
167.527,D#3_D#4
167.69,D3_G4
167.853,C3_F4
168.027,G4
168.173,D4
168.318,G4
168.491,B2_F4
168.642,G4
168.817,D4
168.961,G4
169.126,B3_D5
169.283,G4
169.394,B3_D#5
169.46,D5
169.52,C5_G4
169.664,C4_D#5
169.848,G4
169.967,D4_F5
170.105,G4
170.31,D4_F#5
170.458,G4
170.599,D4
170.733,G4
170.917,D#4_G5
171.064,G4
171.223,D#4
171.333,G4
171.518,D#4_G3
171.655,G4
171.791,C4
171.932,F#3_G4
171.999,G3
172.093,D#4_G#3
172.22,G3_G4
172.353,C4_F3
172.49,D#3_G4
172.665,D3_F4
172.807,G4
172.981,D4
173.126,G4
173.289,C3_D#4
173.462,G4
173.621,C4
173.754,G4
173.892,C4_C5_C6_D#4
174.053,G4
174.194,C4_D#4
174.327,G4
174.489,A#3_C#5_C#6_E4
174.635,G4
174.769,A#3_E4
174.915,G4
175.053,A3_C4_C5_C6
175.172,F4
175.349,C4_D#5_D#6_F#4_G#3
175.84,D#6
175.967,D6
176.11,C6
176.251,B5
176.396,D6
176.531,B3_F5_G3
176.818,B3_D4
176.96,G#5
177.117,G5
177.249,F5
177.395,E5
177.53,G5
177.655,A#4_C3_E3
177.986,E3_G3
178.124,C#5
178.276,C5
178.426,A#4
178.525,F3
178.576,G#4
178.718,G#5
178.833,G5
178.984,F5
179.119,D#5
179.254,D5
179.397,D#5
179.542,F5
179.698,C5_G3
179.998,D#4_G4
180.303,D4_F4
180.594,B4_D#5
180.709,D5
180.873,C3_C4_C5_D#3
181.019,G3
181.148,C3_D#3
181.286,G3
181.451,A#2_C#4_C#5_E3
181.588,G3
181.717,A#2_E3
181.857,G3
182.006,A2_C3_C4_C5
182.098,F3
182.289,C3_D#4_D#5_F#3_G#2
182.768,D#5
182.873,D5
183.031,C5
183.157,B4
183.274,D5
183.454,B2_F4_G2
183.739,B2_D3
183.895,G#4
184.039,G4
184.165,F4
184.306,E4
184.427,G4
184.598,A#3_C2_E2
184.881,E2_G2
185.015,C#4
185.138,C4
185.247,A#3
185.414,F1_F2_G#3
185.506,C4
185.598,E3
185.691,F3
185.777,G#3
185.881,B2
185.977,C3
186.078,F3
186.172,G2
186.256,G#2
186.344,C3
186.435,E2
186.525,F2
186.636,C2
186.736,F2
186.826,G#2
186.923,F2
187.008,G#2
187.089,C3
187.177,G#2
187.28,C3_F3
187.43,C3
187.5,F3
187.588,G#3
187.68,F3
187.765,G#3
187.843,C4
187.939,G#3
188.016,C4
188.111,F4
188.212,C4
188.297,F4
188.367,G#4
188.46,F4
188.54,G#4
188.611,C5
188.718,G#4
188.791,C5
188.878,E5_F5
188.972,C5
189.051,F5
189.119,G#5
189.21,F5
189.299,G#5
189.385,C6
189.539,G5
189.69,G#5
189.831,E5
189.991,F5
190.143,C#5
190.316,D5
190.458,G#5
190.632,F5
190.789,D5
190.934,C4_D#4_G3
191.115,G4
191.289,G5
191.443,F#5
191.597,F5
191.758,E5
191.918,D#5
192.047,D5
192.204,D#4_D5_G3
192.359,C5_G4
192.53,C5_D#4
192.672,G4
192.851,F4
192.977,G4
193.134,B4_D#5_F4
193.269,D5_G4
193.452,C4_C5
193.61,G4
193.755,D#4
193.891,C5_G4
194.044,B3_C#5
194.201,D5_G4
194.35,F4
194.499,D5_G4
194.665,C4_F5
194.834,D#5_G4
194.979,D#4
195.094,D#5_G4
195.272,D3_E5
195.423,B3_F5
195.564,F3
195.703,B3_F5
195.866,D#3_F#5
196.02,C4_G5
196.171,E3
196.286,C4_G5
196.451,A#5_F3
196.584,C4_G#5
196.721,F#3
196.87,C6_D#4
197.009,C6_G3
197.151,C5_D#4
197.316,C4_C5
197.451,D#4
197.611,G3
197.757,F4
197.893,B3_D#5
198.029,D5_F4
198.185,C5
198.323,C5_G3
198.442,C5_D#3
198.514,D5
198.582,B4_C5_G3
198.709,B2_C5_D5
198.889,D5_G3
199.003,D#5_D5_F3
199.143,C5_D5_G3
199.26,C3_D#5_D5
199.443,D#5_G3
199.576,D#3_D#5_F5
199.71,D#5_D5_G3
199.814,D#5_D3_F5
200.011,B3_F5
200.133,F5_G3_G5
200.258,B3_F5
200.329,D#5
200.399,F5
200.452,C4_D#3_G3_G5
200.56,C6
200.654,A#5
200.747,G#5
200.83,G5
200.928,F5
201.026,D#5
201.103,D5
201.204,C5
201.261,A#4_C4_E3
201.368,G#4
201.455,G4
201.541,F3_G#4
201.839,C5_F3_F5_G#5
202.146,C5_D#5_G3_G5
202.424,B4_D4_F4_G2
202.742,C3_C5_D#4
203.061,G5
203.152,F#5
203.25,G#5
203.348,G5
203.419,F5
203.516,D#5
203.583,C4_D#4_D5
203.677,D#5
203.762,C5
203.882,B4_D4_F4_G3
204.189,F5
204.267,E5
204.377,G5
204.459,F5
204.584,D#5
204.683,D5
204.769,C5_D4_F4_G3
204.872,B4
204.982,D5
205.081,C4_C5_D#4
205.375,G5
205.451,F#5
205.547,G#5
205.644,G5
205.731,F5
205.812,D#5
205.901,C4_D#4_D5
206.003,D#5
206.089,C5
206.24,B2_D3_F3_G#5_G2
206.357,A5_G5
206.454,F5
206.542,D#5
206.627,D5
206.726,C5
206.826,B4
206.915,G#4
207.005,G4
207.108,F4
207.203,D#4
207.307,D4
207.434,C2_C3_C4
208.075,D#2_D#3
208.377,G2_G3
208.706,C3_C4_C5
209.023,D#3_D#4
209.319,D#5
209.623,G5
209.938,C6_G#1_G#2
210.246,D#6
210.554,C2_C3
210.866,D#2_D#3
211.188,G#2_G#3_G#4
211.483,C3_C4
211.791,C5
212.081,D#5
212.396,A5_F#1_F#2
212.683,C6
212.985,A1_A2
213.269,C2_C3_C6
213.371,D#6
213.468,C6
213.556,A5_F#2_F#3
213.672,B5_C6
213.769,A5
213.84,A2_A3_F#5
214.011,A5_F#5_G#5_G5
214.107,C3_C4_D#5
214.229,F#5
214.338,C#5_C5_D#3_D#4_D#5_D5
214.555,C5_D#5_G4
214.667,G3_G4
214.8,C4
214.921,D#4
214.999,G3_G5
215.088,C4
215.198,D#4
215.303,G3
215.388,C4
215.474,D#4
215.582,F5_G3
215.655,C4_D#5
215.723,C5_D#4_D5
215.86,D#5_G3
215.928,B3_D5
216.017,D#5_D5_F4
216.144,D#5_G3
216.216,B3_D5
216.317,D#5_D5_F4
216.441,D#5_G3
216.514,B3_D5
216.585,D#5
216.636,D5_F4
216.72,D#5_G3
216.786,B3_D5
216.862,C5_D5_F4
217.051,C4
217.134,C5
217.255,C6
217.351,B3
217.452,B4
217.535,B5
217.624,C4
217.732,C5
217.819,C6
217.907,G3
218.026,G4
218.105,G5
218.185,G#3
218.293,G#4
218.378,G#5
218.491,G3
218.584,G4
218.678,G5
218.746,G#3
218.859,G#4
218.934,E5_G#5
219.018,D#3
219.12,D#4
219.202,D#5
219.289,F3
219.396,F4
219.47,F5
219.569,F#3
219.657,F#4
219.734,F#5
219.829,G3
219.917,G4
220.0,G5
220.094,G2
220.2,G3
220.281,G4
220.372,C3
220.483,C4
220.561,C5
220.653,B2
220.755,B3
220.84,B4
220.93,C3
221.011,C4
221.096,C5
221.196,G2
221.301,G3
221.38,G4
221.483,G#2
221.558,G#3
221.656,G#4
221.741,G2
221.857,G3
221.952,G4
222.016,G#2
222.134,E4_G#3_G#4
222.269,D#2
222.376,D#3
222.445,D#4
222.534,F2
222.649,F3
222.707,F4
222.82,F#2
222.907,F#3
222.974,F#4
223.077,G2
223.172,G3
223.261,G4
223.35,G1
223.464,G2
223.55,G3
223.63,C2
223.745,C3
223.833,D#3
223.926,G3
223.999,D#3
224.1,C3
224.195,G3
224.272,D#3
224.374,C3
224.451,F3_G1
224.546,D3
224.644,B2
224.725,C2
224.859,G2
224.951,C3
225.04,D#3
225.145,C3
225.221,G2
225.307,D#3
225.395,C3
225.514,G2
225.601,D3_G1
225.684,B2
225.792,G2
225.883,C2_C3
226.611,C2_C3_D#2_G2
227.467,C3_D#2_G2
