start(sec),chord
60.512,E5
60.612,D5
60.725,C5_G4
60.889,D5
60.986,E5
61.062,D5
61.138,B4_D5_E5
61.272,E5
61.326,D5_E5
61.444,D5
61.62,C2_E4_G4
61.719,C5
61.799,E2
61.909,G2
62.007,C3
62.134,E3
62.255,B3
62.355,C4
62.478,D4
62.589,F4
62.701,E4
62.81,D4
62.923,C4
63.021,B3_D2
63.173,F2
63.258,B2
63.361,D3
63.465,F3
63.582,C#4
63.686,D4
63.784,E4
63.91,G4
64.018,F4
64.13,E4
64.25,D4
64.375,C4_E2
64.512,G2
64.599,C3
64.71,E3
64.81,G3
64.923,D#4
65.029,E4
65.13,F4
65.249,A4
65.365,G4
65.483,F4
65.609,E4
65.749,F2
65.876,D4
66.138,A2
66.267,D3
66.362,F3
66.478,A3
66.594,D4
66.689,F4
66.788,A4
66.924,D5
67.01,F3
67.143,A3
67.23,D4
67.337,F4
67.441,A4
67.546,D5
67.639,F5
67.775,A5
67.875,F4
67.995,A4
68.109,D5
68.245,F5
68.404,B5
68.51,C6
68.634,G#5
68.746,A5
68.865,E5
68.973,F5
69.085,D5
69.184,C4_C5_G3
69.355,D5
69.458,E5
69.536,D5
69.599,E5
69.673,B3_D5_E5
69.809,D5
69.862,E5
69.923,D5_E5
70.029,D5
70.109,C4_C5
70.233,G4
70.339,E4_E5
70.439,G4
70.549,C4_G5
70.673,G4
70.797,E4
70.878,G4
71.0,C6_G3
71.104,B5_F4
71.168,B5_C6_D4
71.294,A5_F4
71.383,B5
71.435,C4_C6
71.546,G4
71.645,E4_E5
71.754,G4
71.871,C4_G5
71.982,G4
72.103,E4
72.188,G4
72.312,B5_G3
72.401,A5_B5_C6_D4_F4
72.677,B5
72.753,C4_C6_E4
73.305,C3_C5_E3_E4_G3_G4
74.975,E5_G5
75.122,C3
75.293,B2
75.426,C3
75.538,E3
75.681,D#3
75.819,E3
75.958,G3
76.091,F#3
76.259,G3
76.721,E5_G5
77.034,C#5_E5
77.172,E5_G5
77.457,C#5_E5
77.589,D5_F5
77.71,G3
77.853,F#3
78.007,G3
78.129,B3
78.26,A#3
78.414,B3
78.543,D4
78.686,C#4
78.874,D4
79.348,D5_F4
79.634,B4_D4
79.792,D5_F4
80.086,B4_D4
80.232,E4_G4
80.318,C5
80.763,C4
81.047,G3
81.217,A3
81.521,E3
81.694,F3
82.156,D5
82.431,A4
82.586,B4
82.885,G4
83.089,E3
83.161,G5
83.612,C5_E4_G4
83.954,D5
84.087,B4_D4_F4
84.426,C5
84.617,A#4_C#4_E4
85.122,A4
85.443,E5
85.625,G5
85.958,E5
86.198,G5
86.638,C5_E4_G4
87.001,D5
87.173,B4_D4_F4
87.549,C5
87.75,A#4_C#4
88.368,A4
89.598,D2_D3
90.059,F2_F3
90.518,A2_A3
90.954,A5
91.056,A#5
91.141,A5
91.241,F5
91.337,G5
91.435,A5
91.539,G5
91.628,E5
91.733,F5
91.824,G5
91.927,F5
91.999,D5
92.092,A#4_A#5_D5_G1_G2_G5
92.608,A#1_A#2
93.064,D2_D3
93.508,D5
93.608,D#5
93.721,D5
93.814,A#4
93.922,C5
94.021,D5
94.133,C5
94.225,A4
94.326,A#4
94.426,C5
94.517,A#4
94.577,G4
94.676,E4
94.74,C2_C3_C5_E5_G4
95.221,E2_E3
95.668,G2_G3
96.16,G5
96.249,A5
96.348,G5
96.448,E5
96.543,F5
96.642,G5
96.746,F5
96.837,D5
96.943,E5
97.038,F5
97.133,E5
97.206,C5
97.28,A4_A5_C5_F1_F2_F5
97.833,A1_A2
98.28,C2_C3
98.69,C5
98.779,D5
98.889,C5
98.987,A4
99.09,A#4
99.194,C5
99.294,A#4
99.387,G4
99.496,A4
99.586,A#4
99.684,A4
99.738,F4
99.945,D5
100.0,A#2_A#3_D6_F5_G#5
100.483,C#4_E4
100.931,D4_F4
101.223,D5
101.275,F5
101.357,A2_A3_A5_D6
101.863,C#4_E4
102.345,D4_F4
102.634,D5_F5
102.754,B5
102.865,D6_G#2_G#3
103.392,C#4_E4
103.875,D4_F4
104.395,A2_A3_C#4
104.6,A4
104.75,E4
104.884,D4
105.034,A#4
105.172,F4
105.305,D4
105.453,G#4
105.608,F4
105.751,C#4
105.919,A4
106.086,E4
106.221,D4
106.375,A#4
106.552,F4
106.674,D4
106.835,G#4
107.004,F4
107.215,A3_C#4_E4
107.695,A#4
107.918,A4
108.156,A4
108.639,D4_F4_G#3
109.109,C5
109.324,B4
109.582,B4
110.135,C4_E4_G3
110.633,C5
110.917,A#4
111.238,A#4
111.917,C4
111.974,A4_C5_F2_F3_F4
112.512,A4_C3_C5
112.939,A2_A4_C5
113.365,A4_C5_F2
113.846,F1
114.059,D5
114.156,C5
114.228,A#4_C5
114.345,A#4
114.404,A4
114.47,G4
114.548,F4
114.646,A3_F3_F5
114.874,A3_F3
115.078,A#3_E5_F3_G3
115.277,A#3_F3_G3
115.478,A3_C4_D#5_F3
115.69,A3_C4_F3
115.893,A#3_D4_D5_F3
116.104,A#3_D4_F3
116.286,A#3_D4_F3
116.48,A#3_D4_F3
116.673,A#3_D4_F3
116.865,A#3_D4_F3
117.068,C5_E4_F3_G3
117.28,A#4_E4_F3_G3
117.486,A#4_E4_F3_G3
117.685,E4_F3_G3
117.893,E4_F3_G3
118.081,E4_F3_G3
118.279,A3_D5_F3_F4
118.469,A3_C5_F3_F4
118.676,A3_C5_F3_F4
118.895,A3_F3_F4
119.082,A3_F3_F4
119.289,A3_F3_F4
119.49,A#5_C4_E3_G3
119.609,A5
119.707,G5
119.789,A5
119.891,G5
119.98,F5
120.07,E5
120.163,F5
120.263,E5
120.345,D5
120.441,C5
120.536,A#4
120.622,A4_F3
120.736,C4
120.828,A3_F5
120.939,C4
121.043,G3
121.147,C4
121.23,A#3_E5
121.342,C4
121.452,A3
121.562,C4
121.645,A3_F5
121.777,C4
121.88,A#3
122.089,D5_F4
122.272,A#2
122.491,A#3_G4
122.702,C3
122.921,E4_G3
123.1,E3_G3
123.177,A#5_C4
123.288,A5
123.368,G5
123.462,A5
123.551,G5
123.648,F5
123.737,E5
123.826,F5
123.938,E5
124.022,D5
124.116,C5
124.217,A#4
124.311,A4_F3
124.419,C4
124.522,A3_A5
124.634,C4
124.749,G3
124.853,E4
124.949,A#3_G5
125.047,E4
125.168,A3
125.272,F4
125.365,C4_F5
125.509,F4
125.605,A#3
125.814,D5_F4
126.06,A#2
126.268,A#3_G4
126.49,C3
126.693,E4_G3
126.926,A3_F2_F3
127.113,F4
127.275,C4
127.4,A4
127.544,F4
127.665,C4
127.809,A#3_C2_C3
127.973,G4
128.121,E4
128.272,F1_F2_F4
128.428,A3
128.562,C4
128.698,G4
128.857,C4
129.017,E4
129.143,A4
129.312,C4
129.448,F4
129.557,C2_C3_C4
129.711,G4
129.866,E4
129.995,A#4
130.143,G4
130.264,E4
130.396,C4_F2_F3
130.517,A4
130.677,F4
130.818,C3_C4_G4
130.984,C4
131.138,E4
131.285,A4
131.411,C4
131.553,F4
131.685,A#4
131.84,C4
132.001,G4
132.125,A4_F2_F3
132.26,C5
132.4,F5
132.521,A5
132.66,F5
132.789,D5
132.934,C5
133.074,F#5_F5
133.211,A5
133.327,F3_F4
133.409,G#5
133.566,D5
133.702,B4
133.797,C5_E3_E4
133.99,E5
134.121,G5
134.26,E5
134.398,C5
134.526,G4
134.659,A#4_C#6
134.833,A4
134.98,G4
135.095,D6_F#4
135.262,A4
135.393,D5
135.523,A4
135.668,D5
135.781,F#5
135.906,D3_D4_F5
136.107,B4
136.25,G#4
136.357,A4_C3_C4
136.514,C5
136.643,E5
136.794,C5
136.917,A4
137.053,E4
137.193,A5
137.264,G4
137.357,F4
137.483,D#4
137.596,A#5_D4
137.749,F4
137.895,A#4
138.033,F4
138.169,A#4
138.297,D5
138.443,A#2_A#3_C#5
138.587,G4
138.741,E4
138.887,A2_A3_F4
139.049,A4
139.185,C5
139.339,F5
139.482,C5
139.62,A4
139.759,A#2_A#3_G4
139.9,A#4
140.04,A4
140.165,A#4
140.307,D5
140.434,C#5
140.585,D5
140.704,G5
140.84,F#5
140.983,G5
141.122,A#5
141.258,A5
141.402,A#5
141.576,D6
141.712,C#6
141.867,D6
142.014,A#5
142.143,A5
142.272,A#5
142.413,G5
142.536,F#5
142.678,G5
142.833,D5
142.974,C#5
143.118,A#2_A#3_D5
143.268,A#4
143.428,G4
143.632,A3_C3_F4
144.145,E4_G3
145.031,F1_F2
145.488,A1_A2
145.943,C2_C3
146.418,C6
146.53,D6
146.626,C6
146.711,A5
146.818,C6
146.927,D6
147.018,C6
147.116,A5
147.223,A#5
147.309,C6
147.436,A#5
147.508,G5
147.604,A5_C5
147.711,A#5_D5
147.811,A5_C5
147.902,A4_F5
148.001,A5_C5
148.108,A#5_D5
148.195,A5_C5
148.303,A4_F5
148.408,A#4_G5
148.505,A5_C5
148.611,A#4_G5
148.693,E5_G4
148.837,A4_B5_F5
149.099,C4
149.324,F4
149.538,C4_G5
149.65,A5
149.759,E4_G5
150.214,C2_C3
150.663,E2_E3
151.129,G2_G3
151.603,A#5
151.711,C6
151.806,A#5
151.911,G5
152.005,A#5
152.116,C6
152.216,A#5
152.309,G5
152.419,A5
152.516,A#5
152.622,A5
152.702,F5
152.798,A#4_G5
152.918,A5_C5
153.0,A#4_G5
153.108,E5_G4
153.211,A#4_G5
153.311,A5_C5
153.427,A#4_G5
153.518,E5_G4
153.607,A4_F5
153.715,A#4_E5
153.806,A4_F5
153.918,A5_F4
154.062,A#4_G5
154.303,G4
154.491,E4
154.711,A5_C4
154.824,A#5
154.928,A5_F4
155.374,F2_F3
155.53,C6
155.633,A#5
155.721,C6
155.814,A2_A3_A5
155.952,A#5
156.035,G5
156.141,A5
156.234,C3_C4_F5
156.339,G5
156.453,E5
156.525,F5
156.671,D4_D5
156.771,D3
156.871,C3
156.965,D3
157.07,A#2_F4_F5
157.172,C3
157.268,A2
157.372,A#2
157.477,A#4_A#5_G2
157.565,A2
157.677,F2
157.803,G2
157.931,E2_E3
158.038,A#5
158.139,A5
158.242,A#5
158.35,G2_G3_G5
158.46,A5
158.568,F5
158.667,G5
158.777,A#2_A#3_E5
158.88,F5
158.993,D5
159.069,E5
159.215,C4_C5
159.292,C3
159.404,A#2
159.496,C3
159.607,A2_E4_E5
159.716,A#2
159.828,G2
159.926,A2
160.018,A4_A5_F2
160.141,G2
160.233,E2
160.344,F2
160.491,D2_D3
160.691,A5
160.824,F5_G5
160.923,A5
161.029,F5
161.141,E4_G5
161.237,C4_E5
161.333,D4_F5
161.43,A#3_D5
161.539,C4_E5
161.629,A3_C5
161.725,A#3_D5
161.832,A#4_G3
161.93,A3_C5
162.029,A4_F3
162.118,A#4_G3
162.221,E3_G4
162.31,A4_F3
162.418,D3_F4
162.507,E3_G4
162.604,C3_E4
162.694,D3_F4
162.801,A#2_D4
162.909,C3_E4
163.082,A1_A2_C4
163.268,C5
163.397,A#4
163.535,A4
163.671,C5
163.811,G4
163.961,F4
164.108,C5
164.262,D#4
164.43,A#1_A#2
164.574,D#4
164.684,C#4
164.853,D4
165.016,G4
165.159,F#4
165.29,A4
165.439,G4
165.578,A#4
165.753,B1_B2
165.924,D5
166.068,C5
166.212,B4
166.346,D5
166.496,A4
166.628,G4
166.768,D5
166.934,F4
167.111,C2_C3
167.262,F4
167.395,D#4
167.54,E4
167.676,A4
167.818,G#4
167.974,B4
168.117,A4
168.257,C5
168.389,C#2_C#3
168.546,E5
168.69,D5
168.833,C#5
168.988,E5
169.132,A#4
169.276,A4
169.415,E5
169.574,G4
169.715,D2_D3
169.874,E4
170.003,F4
170.159,A#4
170.303,C#4
170.46,D4
170.598,A4
170.758,B3
170.885,C4
171.016,A#3
171.151,F#4
171.289,G4
171.424,D5
171.561,A3
171.714,A#3
171.859,C5
172.036,G#3
172.221,A3
172.517,A#2_C5_G3
172.638,A#4
172.751,A4
172.861,G4
172.988,A3_C3_F4
173.436,A#3_E4
173.635,E4
173.723,D4
173.803,E4
173.879,F3_F4
174.03,A3
174.1,C4
174.206,F4
174.306,A4
174.431,E5
174.512,F5
174.62,G5
174.73,A#5
174.852,A5
174.948,G5
175.055,F5
175.142,E5_G3
175.258,A#3
175.374,E4
175.469,G4
175.573,A#4
175.659,F#5
175.763,G5
175.879,A5
175.983,C6
176.087,A#5
176.188,A5
176.297,G5
176.415,A3_F5
176.533,C4
176.634,F4
176.728,A4
176.859,C5
176.939,G#5
177.053,A5
177.168,A#5
177.285,D6
177.393,C6
177.497,A#5
177.607,A5
177.698,A#4_D5_F#5
177.827,G5
177.957,A#5
178.06,A5
178.134,A#4_D5_F#5
178.276,G5
178.375,A#5
178.484,A5
178.551,A#4_C6_D5
178.714,A#5
178.828,A5
178.953,G5
179.066,A#4_D5_F5
179.197,D6
179.388,A#5
179.529,A5
179.652,G5
179.741,C5_F5
179.927,G5
180.026,A5
180.124,G5
180.177,A5_E5_G5
180.303,A5
180.372,A5_G5
180.473,G5
180.667,A4_C5_F2
180.746,F5
180.878,A2
180.974,C3
181.078,F3
181.202,A3
181.329,E4
181.432,F4
181.553,G4
181.66,A#4
181.767,A4
181.895,G4
181.997,F4
182.095,E4_G2
182.215,A#2
182.322,E3
182.427,G3
182.549,A#3
182.676,F#4
182.776,G4
182.898,A4
183.007,C5
183.109,A#4
183.227,A4
183.327,G4
183.453,A2_F4
183.579,C3
183.686,F3
183.803,A3
183.941,C4
184.034,G#4
184.143,A4
184.254,A#4
184.366,D5
184.471,C5
184.581,A#4
184.703,A4
184.81,A#2
184.888,G4
185.087,D3
185.211,G3
185.323,A#3
185.398,C#4
185.533,G3
185.618,A#3
185.727,D4
185.858,G4
185.919,A#2
186.055,D3
186.142,G3
186.254,A#3
186.349,D4
186.448,G4
186.56,A#4
186.677,D5
186.785,A#3
186.919,D4
187.043,G4
187.167,A#4
187.297,E5
187.405,F5
187.521,C#5
187.621,D5
187.73,A4
187.841,A#4
187.949,G4
188.081,C3_F3_F4
188.241,G4
188.339,A4
188.423,G4
188.486,A4
188.557,A4_E3_G4
188.695,G4
188.754,A4
188.807,A4_G4
188.928,G4
188.992,F3_F4
189.133,C4
189.233,A3_A4
189.349,C4
189.447,C5_F3
189.561,C4
189.681,A3
189.786,C4
189.909,C3_E5
189.991,F5
190.042,A#3_E5_F5
190.145,E5_G3
190.214,A#3_D5
190.275,E5
190.346,F3_F5
190.477,C4
190.579,A3_A4
190.695,C4
190.799,C5_F3
190.93,C4
191.062,A3
191.16,C4
191.263,C3_E5
191.342,F5
191.393,A#3_E5_F5_G3
191.556,A#3_D5
191.643,E5
191.721,A3_F3_F5
192.299,A3_C4_F2_F3
