start(sec),chord
125.91,C#4
126.051,A#4_D4
126.16,C#4
126.349,B4_D4
126.736,A4_C#4
127.07,B3_B4_G4
127.431,A3_F#4
127.823,F4_G3
128.24,B3_D5
128.654,A#3_C#5
129.072,B3_B4
129.689,A#4_C#4_F#3_F#4
131.991,B1_B2_B4_D5_F#4_F#5
132.969,D2_D3
133.596,E5
133.738,D5
133.917,A#4_C#5_F#2_F#3_F#4
136.005,B3_D5_F3_G#4
136.592,B4_D4
136.738,B3_D5
137.272,B4_D4
137.47,A#4_C#4_F#3_F#4
139.246,F#4
140.104,F#4
141.107,B4
142.871,B3_D2_D3_F#3
143.29,B3
143.682,B1_B2_B3_D4
144.066,D4
144.492,A#3_C#4_F#2_F#3_F#4
146.151,B3_D2_D3_F#3
146.582,B3
146.988,B1_B2_B3_D4
147.402,D4
147.988,A#3_C#4_F#2_F#3_F#4
149.779,B3_D2_D3_F#3
150.237,B3
150.724,B1_B2_B3_D4
151.24,D4
152.012,A#3_C#4_F#2_F#3_F#4
154.018,A#3_C#4_F#2_F#3_F#4
156.698,A#3_C#4_F#2_F#3_F#4
158.016,F#4
158.996,F#4
159.923,F#4
161.173,D3_F#4
161.721,A3
162.04,F#3
162.366,A3
162.678,D3_F#4
162.999,A3
163.319,F#3_F#4
163.668,A3
164.034,D3_G3
164.198,E4
164.667,C#4
164.788,A4
164.923,G4
165.03,E3
165.095,G4
165.415,C#4
165.682,E3
165.995,C#4
166.249,F#3
166.319,F#4
166.6,D4
166.964,E4_G2
167.31,G3
167.559,E3
167.783,B4_G3_G4
167.941,G4
168.04,A2_E4_F#3
168.172,D4
168.492,A3
168.839,C#4_G3
169.15,E3
169.586,A2_D4_F#3
170.148,E4
170.288,F#4
170.471,A2_C#3_E3_E4
171.931,A4
172.238,B4
172.457,C#5
172.704,D5
172.898,E5
173.148,D4_F#5
173.566,A4
173.848,F#4
174.15,A4
174.422,D4
174.473,F#5
174.764,A4
175.055,F#4_F#5
175.346,A4
175.689,D4
175.741,E5_G4
176.194,C#5
176.307,A5
176.445,G5
176.56,E4
176.621,G5
176.919,C#5
177.185,E4
177.484,C#5
177.758,F#4_F#5
178.081,D5
178.462,G3
178.562,B4
178.875,G4
179.12,E4
179.257,E5
179.34,G4_G5
179.405,B5
179.487,G5
179.585,A3_E5_F#4
179.714,D5
180.078,A4
180.397,C#5_F#5_G4
180.737,A4_E5
181.111,D4_D5_F#4
182.059,B4
182.163,D5
182.384,A4
182.454,C#5
182.671,G4
182.763,B4
182.995,F#4
183.078,A4
183.32,E4
183.419,G4
183.872,D3_F#4
184.273,A3
184.57,F#3
184.836,A3
185.134,D3_F#4
185.449,A3
185.728,F#3_F#4
186.043,A3
186.357,D3_G3
186.49,E4
186.941,C#4
187.022,A4
187.165,G4
187.27,E3
187.339,G4
187.642,C#4
187.887,E3
188.169,C#4
188.428,F#3_F#4
188.736,D4
189.109,G2
189.165,E4
189.514,G3
189.762,E3
189.919,G4
189.99,B4_G3
190.079,G4
190.156,A2_E4_F#3
190.339,D4
190.686,A3
191.029,C#4_G3
191.329,E3
191.764,A2_D4_F#3
192.34,E4
192.47,F#4
192.665,A2_C#3_E3_E4
194.161,A4
194.462,B4
194.69,C#5
194.913,D5
195.115,E5
195.409,D4_F#5
195.887,A4
196.185,F#4
196.482,A4
196.76,D4_F#5
197.076,A4
197.353,F#4_F#5
197.641,A4
197.961,D4_G4
198.087,E5
198.504,C#5
198.594,A5
198.73,G5
198.849,E4_G5
199.177,C#5
199.454,E4
199.729,C#5
200.012,F#4_F#5
200.312,D5
200.668,G3
200.768,B4
201.094,G4
201.326,E4
201.441,E5
201.521,G5
201.574,B5_G4
201.684,G5
201.784,E5
201.844,A3_F#4
201.966,D5
202.328,A4
202.656,C#5_F#5_G4
202.952,A4_E5
203.293,D4_D5_F#4
204.646,A4
205.02,G#4
205.341,A4
205.677,B4
206.0,A4
206.46,A4_C#4_E5_G5
206.875,A4_C#4_E5_G5
207.536,A4
207.892,A4_D4_D5_F#5
208.245,D4_D5_F#5
208.924,A4
209.272,A3_A4_C#5_E5
209.637,A3_A4_C#5_E5
210.314,A4
210.667,G#4
210.975,A4
211.271,B4
211.564,A4
211.919,A3_C#3_E4_G4
212.298,A3_C#3_E4_G4
212.953,A4
213.281,A3_D3_D4_F#4
213.674,A3_D3_D4_F#4
214.297,A4
214.681,A2_A3_C#4_E4
215.126,A2_C#4_E4
215.832,G#4
216.055,B4
216.211,A4
216.371,C#5
216.534,B4
216.664,D5
216.799,C#5
216.953,E5
217.078,D5
217.258,F#5
217.426,E5
217.599,D4
217.736,G5
217.977,F#5
218.125,A4
218.435,F#4
218.742,A4
219.005,D4_F#5
219.329,A4
219.615,F#4_F#5
219.898,A4
220.236,D4
220.298,E5_G4
220.781,C#5
220.841,A5
220.975,G5
221.102,E4
221.155,G5
221.436,C#5
221.74,E4
222.009,C#5
222.293,F#4_F#5
222.591,D5
222.931,G3
223.055,B4
223.379,G4
223.618,E4
223.724,E5
223.806,B5_G4_G5
223.962,G5
224.056,A3_E5
224.215,D5
224.526,F#4
224.844,A#3
224.913,C#5_F#5
225.303,E5_G4
225.793,B3_F#4
225.883,D5
227.285,F#5
227.484,E5
227.641,D5
227.794,C#5
227.948,E5
228.109,D5
228.251,B4
228.405,A#4
228.576,C#5
228.732,B4
228.866,G4
229.072,D3_F#4
229.419,A3
229.717,F#3
230.04,A3
230.345,D3_F#4
230.715,A3_F#4
231.013,F#3_F#4
231.323,A3_F#4
231.624,D3
231.693,G3
231.785,E4
232.212,C#4
232.28,A4
232.406,G4
232.544,E3_G4
232.897,C#4
233.148,E3
233.427,C#4
233.74,F#3_F#4
234.083,D4
234.471,G2
234.553,B3
234.887,G3
235.141,E3
235.279,E4
235.353,B4_G3_G4
235.503,G4
235.592,E4
235.65,A2_F#3
235.753,D4
236.121,A3
236.441,C#4_F#4_G3
236.79,A3_E4
237.161,D3_D4_F#3
238.482,A4
238.863,G#4
239.184,A4
239.488,B4
239.788,A4
240.174,A4_C#4_E5_G5
240.536,A4_C#4_E5_G5
241.181,A4
241.516,A4_D4_D5_F#5
241.867,A4_D4_D5_F#5
242.547,A4
242.892,A3_A4_C#5_E5
243.255,A3_A4_C#5_E5
243.905,A4
244.234,G#4
244.562,A4
244.87,B4
245.163,A4
245.508,A3_C#3_E4_G4
245.892,A3_C#3_E4_G4
246.533,A4
246.891,A3_D3_D4_F#4
247.29,A3_D3_D4_F#4
247.996,A4
248.388,A2_A3_C#4_E4
248.836,A2_C#4_E4
249.632,G#4
249.852,B4
250.026,A4
250.171,C#5
250.337,B4
250.462,D5
250.605,C#5
250.751,E5
250.882,D5
251.059,F#5
251.202,E5
251.297,D4
251.548,G5
251.855,F#5
252.014,A4
252.305,F#4
252.583,A4
252.849,D4_F#5
253.188,A4
253.479,F#4_F#5
253.764,A4
254.095,D4
254.159,E5_G4
254.656,C#5
254.734,A5
254.849,G5
254.993,E4_G5
255.326,C#5
255.6,E4
255.867,C#5
256.126,F#4_F#5
256.444,D5
256.806,G3
256.91,B4
257.271,G4
257.482,E4
257.615,E5
257.697,B5_G4_G5
257.848,G5
257.938,A3_E5
258.091,D5
258.418,F#4
258.729,A#3
258.786,C#5_F#5
259.124,E5_G4
259.59,B3_F#4
259.678,D5
261.03,F#5
261.249,E5
261.395,D5
261.565,C#5
261.738,E5
261.879,D5
262.017,B4
262.18,A#4
262.345,C#5
262.504,B4
262.634,G4
262.852,D3_F#4
263.23,A3
263.5,F#3
263.837,A3
264.173,D3_F#4
264.517,A3_F#4
264.816,F#3_F#4
265.126,A3_F#4
265.406,D3
265.508,G3
265.628,C#4_E4
266.062,A4
266.202,G4
266.387,C#4_D3_E3_G4
268.402,A3_D3_D4_F#4
268.878,D5
269.021,C5
269.19,A3_C5_D3_F#3
271.902,B4_D#4_F#4
272.635,B5
272.891,A5
273.253,A5_B4_D#4_F#4
277.424,E2_E3
278.73,F2_F3
279.163,A#2_E2_E3
280.277,F2_F3
280.656,B4_D5_E2_E3
280.753,G#5
280.84,B4_D#5_D5
280.931,G#5
281.001,B4_D5
281.082,G#5
281.159,B4_D5
281.23,G#5
281.302,B4_D5
281.383,G#5
281.479,B4_D5_G#5
281.63,B4_D5_F2_F3_G#5
281.798,B4_D5
281.88,G#5
281.967,B4_D5_E2_E3_G#5
282.122,B4_D5
282.195,G#5
282.276,B4_D5_F2_F3_G#5
282.422,B4_D5
282.507,G#5
282.605,B4_D5_E2_E3_G#5
282.768,B4_D5
282.836,G#5
282.928,B4_D5_F2_F3_G#5
283.083,B4_D5
283.176,B4_D5_E2_E3_G#5
283.398,B4_D5
283.565,B5_G#5
283.714,F2_F3
283.867,E2_E3
284.021,D5_G#5
284.173,B5_D6
284.323,F2_F3
284.467,E2_E3
284.645,A5_C6
284.798,B5_G#5
284.948,A5_F5
285.09,E5_G#5
285.228,D5_F5
285.38,C5_E5
285.531,B4_D5
285.684,A2_A3_A4_C5
285.827,C5_D5
285.939,B4
286.007,C5
286.141,D5
286.352,E5
286.909,A4
286.99,A#4_D4_F4
287.245,G#4
287.322,A4_C4_E4
287.57,A4
287.661,A#4_D4_F4
287.884,G#4
287.966,A4_C4_E4
288.211,A4
288.293,B3_D5_E4_G#4
288.702,A3_A4_C5_E4
289.816,D2_D3
290.885,D#2_D#3
291.284,D2_D3
291.357,D#2
292.293,D#2_D#3
292.654,A4_C5_D#2_D2_D3_F#5
292.845,A4_C5
292.926,F#5
293.003,A4_C5
293.077,F#5
293.155,A4_C5
293.233,F#5
293.302,A4_C5
293.384,F#5
293.454,A4_C5
293.539,F#5
293.628,A4_C5_D#2_D#3_F#5
293.788,A4_C5
293.861,F#5
293.953,A4_C5_D2_D3_F#5
294.102,A4_C5
294.186,F#5
294.271,A4_C5_D#2_D#3_F#5
294.422,A4_C5
294.49,F#5
294.598,A4_C5_D2_D3_F#5
294.754,A4_C5
294.823,F#5
294.91,A4_C5_D#2_D#3_F#5
295.062,A4_C5
295.211,A4_C5_D2_D3
295.37,A4_C5
295.522,A5_F#5
295.673,D#2_D#3
295.829,D2_D3
295.986,C5_F#5
296.139,A5_C6
296.296,D#2_D#3
296.438,D2_D3
296.618,A#5_G5
296.775,A5_F#5
296.906,D#5_G5
297.051,D5_F#5
297.189,C5_D#5
297.34,A#4_D5
297.486,A4_C5
297.645,A#4_G2_G3_G4
297.815,A#4_C5
297.923,A4
297.997,A#4
298.128,C5
298.339,D5
298.904,A#3_D4_G4
299.016,C4_D#4_G#4
299.266,F#4
299.337,A#3_D4_G4
299.569,G4
299.652,C4_D#4_G#4
299.923,F#4
299.984,A#3_D4_G4
300.233,G4
300.336,A3_C5_D4
300.723,A#4_D4_G3_G4
301.68,G4
301.762,A#3_C4_D5_E4
302.172,A3_C4_C5_F4
303.051,C5
303.145,B4_C5_D3_D4_F4_F5
303.634,C3_C4_C5_E5_G4
305.758,F3
306.126,C4
306.27,A3
306.448,F3
306.62,A3
306.811,C4
306.93,A3
307.109,E3
307.27,A#3
307.447,C4
307.617,A#3
307.75,E3
307.918,A#3
308.085,C4
308.21,A#3
308.375,F3
308.432,C5
308.611,A3
308.766,C4
308.892,A3
309.029,F3
309.147,A3_B4_C5_D5
309.335,C4_C5
309.47,A3_D5
309.645,F4_G3
309.844,A#3
310.008,C4
310.115,A#3
310.316,E4_G3
310.493,A#3
310.707,C4
310.798,A#3
310.973,F3
311.15,A3_F4
311.305,A4_C4
311.436,A3_C5
311.603,F3_F5
311.741,A5
311.796,A3
311.885,C6
311.945,C4
312.027,A3_C6
312.188,B5_E3
312.267,C6
312.324,D6
312.388,A#3_C6
312.591,C4
312.717,A#3_A#5
312.799,A5
312.883,E3_G5
313.068,A#3
313.24,C4
313.354,A#3
313.564,F3
313.645,C5
313.805,G#3
313.97,C4
314.094,G#3
314.243,F3
314.363,A#4_C#5_C5_G#3
314.581,C4_C5
314.724,C#5_G#3
314.911,F4_G3
315.15,A#3
315.297,C4
315.413,A#3
315.596,E4_G3
315.809,A#3
315.979,C4
316.104,A#3
316.258,F3
316.421,F4_G#3
316.59,C4_G#4
316.728,C5_G#3
316.874,F3_F5
317.04,G#3_G#5
317.199,C4_C6
317.357,C6_G#3
317.547,C6_D#3
317.73,F#3
317.884,G#3
318.04,F#3
318.193,D#3
318.336,F#3_G#5
318.486,A#5_G#3
318.63,C6_F#3
318.785,C#3_C#6
318.974,F3
319.125,G#3
319.275,F3
319.395,C#3
319.572,F3_G#5
319.715,C6_G#3
319.846,C#6_F3
320.018,C3_D#6
320.229,F#3
320.375,G#3
320.508,F#3
320.654,C3
320.801,F#3_G#5
320.947,C#6_G#3
321.072,D#6_F#3
321.26,C#3
321.323,F6
321.48,F3
321.645,G#3
321.772,F3_F6
321.936,B2
322.007,D#6
322.132,F3
322.28,G#3
322.427,D#6_F3
322.62,A#2
322.684,D6
322.816,F3
322.967,G#3
323.1,F3
323.249,A#2
323.402,A#5_F3
323.56,C6_G#3
323.678,D6_F3
323.839,A#2
323.895,D#6
324.076,D#3_F#5
324.24,F#3
324.353,D#3_F#5
324.491,A2_C#6
324.688,D#3_F#5
324.844,F#3
324.984,D#3_F#5
325.174,C6_G#2
325.398,D#3_F#5
325.527,F#3
325.665,D#3
325.793,G#2
325.926,D#3_G#5
326.083,A#5_F#3
326.184,C6_D#3
326.355,C#6_G#2
326.497,C#3_E5
326.629,E3_E5_F#5
326.773,C#3_D#5_E5
326.876,E5
326.948,B5_G2
327.098,C#3_E5
327.227,E3_E5_F#5
327.335,C#3_D#5_E5_F#5
327.49,E5
327.546,F#2_F#3
327.676,C#5
327.745,E5
327.854,A#5
327.949,E5
328.053,C#5
328.188,B5
328.312,D5
328.413,B4
328.487,A5_F2_F3
328.612,D5
328.734,B4
328.823,E2_E3
328.93,B4
329.029,D5
329.146,G#5
329.201,D5_F#5
329.34,B4
329.448,A5
329.572,C5
329.684,A4
329.764,D#2_D#3_G5
329.876,C5
329.984,A4
330.083,D2_D3
330.182,A4
330.28,C5
330.414,F#5
330.503,C5
330.607,A4
330.714,G5
330.84,A#4_C#5
330.928,G4
331.008,C#2_C#3_F5
331.13,A#4
331.227,G4
331.318,C2_C3_E5
331.434,A#4
331.525,G4
331.624,F5
331.747,A4_G#4
331.823,F4
331.919,B1_B2_D#5
332.042,A4
332.13,F#4
332.223,E5
332.332,G4
332.432,E4
332.533,A1_A2_C#5
332.664,G4
332.75,E4
332.849,D5
332.951,F4
333.062,D4
333.152,B4_G1_G2
333.277,F4
333.355,D4
333.467,C5
333.578,E4
333.682,C4
333.818,F#1_F#2
334.017,C6
334.188,D#6
334.346,A5
334.5,C6
334.646,F#5
334.806,A5
334.862,G#5
334.958,D#5
335.099,F#5
335.247,C5
335.4,D#5
335.549,A4
335.697,C5
335.829,F#4
335.988,A4
336.115,D#4
336.293,F#4
336.379,C4
336.471,D#4
336.572,A3
336.656,C4
336.746,F#3
336.857,A3
336.957,D#3
337.056,F#3
337.128,C3
337.223,D#3
337.319,A2
337.474,C3
337.66,F#2
337.857,A2
338.042,D#2
338.262,F#2
338.493,C2
338.807,D#2
339.173,A#1
339.836,A1_F1
341.366,C2
341.521,D#2
341.621,F2
341.715,A2
341.811,C3_D#3
341.962,E3_F3
342.046,A3
342.128,C4_D#4
342.272,F4
342.361,A4
342.445,C5_D#5
342.587,F5
342.671,A5_F3
342.742,A3_C4_C6
342.865,D#4_D#6
344.383,D6
344.531,C6
344.611,A#5
344.698,A5
344.772,G5
344.852,F5
344.938,E5
345.017,D#5
345.103,D5
345.182,C5
345.284,A#4
345.359,A4
345.432,G4
345.495,F4
345.604,E4
345.656,A2_F2
345.767,C3_D#4_D#5
347.355,D4_D5
347.543,C4_C5
347.654,A#3_A#4
347.763,A3_A4
347.854,G3_G4
347.952,F3_F4
348.036,E3_E4
348.135,D#3_D#4
348.236,D3_D4
348.34,C3_C4
348.449,A#2_A#3
348.573,A2_A3
348.685,G2_G3
348.823,F3
348.943,E2_E3
349.215,A1_C2_D#2_D#3_F1
350.63,F3
350.853,D#3
350.967,D3
351.056,D#3
351.171,E3
351.251,F3
351.326,F#3
351.398,G3
351.47,G#3
351.551,A3
351.613,A#3
351.684,B3
351.764,C4
351.836,C#4
351.904,D4
351.973,D#4
352.04,E4
352.115,F4
352.182,F#4
352.254,G4
352.328,G#4
352.387,A4
352.444,A#4
352.544,B4
352.613,C5
352.674,C#5
352.757,D5
352.822,D#5
352.901,E5
352.973,F5
353.039,F#5
353.118,G5
353.202,G#5
353.27,A5
353.329,A#5
353.422,B5
353.504,C6
353.581,C#6
353.669,D6
353.832,D#6
354.44,C6
354.919,A5
355.624,F5
356.651,E5
359.185,D#5
362.879,A#3_D4_D5_F4
363.76,C5
363.875,A#4
364.003,A4_C4_D#4
365.733,C5
365.887,A4_C4_D#5_F4
366.672,D5
366.776,C5
366.891,A#4_D4
367.674,D5
367.789,B4_D3_D4_F4_F5
368.513,D#5
368.62,D5
368.743,C5_D#3_D#4_G4
369.4,B2_B3_D5_G4_G5
370.646,C3_F5_G4
370.891,D#5
371.141,D#5_D3_F4
371.362,D5
371.622,D#3_D#4_D5
371.855,C5
372.174,A#4_D4_F3
373.25,A4_C4_F2
374.066,F4
374.337,G4
374.546,A4
374.762,A#4
374.992,C5
375.329,A#3_D5_F4
376.21,C5
376.266,A#4_C4_D4
376.428,A4_D#4
377.26,C5
377.389,A3_D#5_F4
378.212,A#3_D5
378.307,C4_C5
378.415,B4_D3_F4_F5
379.267,D#3_D#5
379.387,D5_F3
379.661,D#3_F#5
380.883,C4
381.158,G5
381.418,D#4_D#5
381.663,C5
381.979,C5_D4_F3_F4
382.283,A#4
382.577,A#4
383.125,A#3_F3
383.426,D5
383.702,D4
383.961,F5
384.251,C4_F3
384.523,D#5
384.78,A3
385.039,C5
385.387,A#2_A3_C5_D#4
385.983,A#3_A#4_D4
386.755,A#2_A#3_A#4_D4
389.258,A#2_D3_D4_F3
390.161,C4
390.29,A#3
390.366,C3_D#3
390.431,A3
392.016,C4
392.145,A3_C3_D#4_F3
392.91,D4
393.026,C4
393.13,A#3_D3
393.953,D4
394.056,B3_D2_D3_F3_F4
394.831,D#4
394.931,D4
395.051,C4_D#2_D#3_G3
395.672,B1_B2_D4_G3_G4
396.943,C2_F4_G3
397.201,D#4
397.467,D#4_D2_F3
397.715,D4
397.966,D#2_D#3_D4
398.224,C4
398.559,A#3_D3_F2
399.719,A3_C3_F1
400.522,F2
400.796,G2
401.051,A2
401.273,A#2
401.523,C3
401.884,A#1_D3
402.702,C2_C3
402.831,A#2_D2
402.978,A2_D#2
403.918,C3
404.053,C2_D#3
404.892,D2_D3
404.993,C3_D#2
405.23,A#2_D2_F3
405.711,A#3
405.99,A3
406.22,G#3
406.497,D#2
406.569,F#3
407.195,G3
407.717,C#3_E2
407.891,A3
407.978,G3
408.04,F#3
408.125,G3
408.322,A3
408.613,A#3
408.993,A#3_D3_F2
409.639,F3
410.227,F2
410.544,F3
410.854,D#3_G3
411.134,D3_F3
411.435,D3_F1_F2_F3
411.73,C3_D#3
412.06,A#2_D3
412.335,A2_C3
412.745,A#1_A2_C3
413.385,A#2_D2
414.174,A#1_A#2_D2
416.973,F3
417.029,A4_C5
417.426,F4
417.708,F4
417.954,F4
418.219,F4
418.46,A#4_D5_F4
418.729,C5_D#5_F4
418.967,D5_F4_F5
419.293,D#5_F4_G5
419.576,F4
419.845,D5_F4_F5
420.087,F4
420.333,C#5_E5_F4
420.612,F4
420.871,C5_D#5_F4
421.121,F4
421.38,B4_D5_F4
421.65,F4
421.91,A#4_C#5_F4
422.174,F4
422.451,A4_C5_F4
422.768,F4
423.008,F4
423.238,F4
423.591,F2
423.654,A4_C4
423.958,F3
424.214,F3
424.453,F3
424.716,F3
424.957,A#4_D4_F3
425.212,C5_D#4_F3
425.445,D5_F3_F4
425.799,D#5_F3_G4
426.099,F3
426.359,D5_F3_F4
426.618,F3
426.871,C#5_E4_F3
427.156,F3
427.391,C5_D#4_F3
427.645,F3
427.922,B4_D4_F3
428.172,F3
428.438,A#4_C#4_F3
428.727,F3
429.113,A4_C4_F3
430.423,A#3_D5_F4
431.388,C4_C5
431.5,A#4_D4
431.632,A4_D#4
432.707,A5
432.837,D#6
433.706,C6
433.799,A5
433.91,A#4_D4_F6
434.368,D6
434.522,A#5
435.038,D#4
435.212,A5
435.281,A#5
435.348,A5
435.41,G5
435.475,A5
435.596,C6
435.867,A#5
436.148,A5_G4
436.432,G5
436.714,F5
436.953,D#5
437.29,A#4_D5_F4
437.629,F5
437.973,F5
438.551,A#3_F3
438.85,E5
439.079,D#5
439.316,D5
439.602,A3_F3
439.688,F5
439.971,D#5
440.224,A4_D#4_D5
440.475,C5
440.876,A#3_A4_C5_D#4
441.507,A#4_D4
442.283,A#3_A#4_D4
444.581,B4
445.294,A4_C5_F3
445.73,F4
445.993,F4
446.247,F4
446.48,F4
446.737,A#4_D5_F4
446.988,C5_D#5_F4
447.221,D5_F4_F5
447.513,D#5_F4_G5
447.833,D#5_F4_G5
