start(sec),chord
24.305,D#4_D#5
24.583,G4_G5
24.891,C5_C6
25.223,D#5_D#6
25.654,D#5
25.785,D#5
25.844,F5
25.924,D#5
25.978,F5
26.038,D#5
26.115,D5
26.198,D#5
26.319,A#1_A#2_G#5
26.434,A#5
26.543,C6
26.635,A#5
26.71,G#5
26.812,G5
26.896,D2_D3_F5
26.983,G5
27.102,G#5
27.203,F2_F3_G5
27.311,F5
27.415,D#5
27.49,A#2_A#3_D5
27.634,D#5
27.74,F5
27.796,D#5_D3_D4
27.918,D5
27.992,C5
28.091,A#4
28.202,C5
28.31,A#4
28.409,G#4
28.531,A#4
28.624,G#4
28.77,D#3_G4
28.931,A#3
29.061,G3
29.176,A#3_G#4_G4
29.279,F4
29.342,G4
29.4,F3_G#4
29.553,A#3
29.694,D4_G#3
29.87,A#3
29.993,D#4_G3
30.138,G4
30.201,A#3
30.342,A#4
30.406,D#3
30.547,A#3
30.676,D3
30.789,A#3_A4
30.932,A#2_G#4
31.049,A#3_F#4
31.25,D#3_G4
31.435,A#3
31.573,G#4_G3_G4
31.691,A#3_F4_G4
31.811,G#4
31.871,F3
32.057,A#3_D4
32.211,G#3
32.38,A#3
32.445,D#4
32.552,G3
32.663,A#3_D#5
32.811,D#3_D5
32.945,A#3_C5
33.091,A#4_D3
33.25,A#3_A4
33.391,A#2_G#4
33.529,A#3_F#4
33.703,D#3_G4
33.835,A#3
34.089,A#4_G3
34.217,A#3
34.375,D3
34.49,A#3_A#4
34.634,A#4_F3
34.775,A#3_A#4
34.991,C3_F5
35.148,A#3_D#5
35.297,D#5_G3
35.444,A#3
35.582,C3
35.715,A#3_D#5
35.857,D#5_G3
35.977,A#3_D#5
36.152,A3_C3_D#5_F3
36.323,F5
36.398,G5
36.461,F5
36.622,D#5
36.764,D5
36.904,C5
37.048,A#4
37.207,A4
37.392,C5
37.734,A#3_A#4_D4
38.051,B3_D#4
38.353,D#5
38.493,D#5
38.685,A#5
38.977,A#3_D4
39.297,B3_D#4
39.616,D#5
39.783,D#5
40.056,A#5
40.419,A#3_D4
40.723,B3_D#4
41.039,D#5
41.18,D#5
41.342,A#3_A#5_D4
41.615,B3_D#4_D#5
41.758,D#5
41.952,A#3_A#5_D4
42.275,B3_D#4_D#5
42.418,D#5
42.616,A#3_A#5_D4
42.935,A#5
43.266,A#5
43.547,A#5
43.845,A#5
43.977,A5
44.124,G#5
44.272,F5
44.482,A#5
44.63,A5
44.763,G#5
44.913,F5
45.053,D#5_G4
45.21,A#4
45.363,G4
45.496,A#4_F5
45.576,D#5
45.641,D5_F4
45.792,A#4
45.931,D#5_G4
46.096,A#4
46.285,E5_G4
46.421,A#4
46.621,G4
46.76,A#4
46.892,F5_G#4
47.081,A#4
47.237,G#4
47.384,A#4
47.538,F4_G#3
47.703,A#4
47.865,F4
47.958,A#4_G#3_G3
48.086,A#3
48.151,F4
48.253,A#4_G#3
48.388,G3
48.452,G4
48.533,F3
48.595,A#4
48.717,D#3_G#4
48.885,A#4
49.062,F4
49.215,A#4
49.365,D3_G#4
49.503,A#4
49.68,F4
49.82,A#4
49.986,F5
50.039,D4
50.168,A#4
50.314,D4
50.441,A#4_G5
50.517,C4_D#5_F5
50.732,A#4
50.865,D4_F5
51.039,A#4
51.21,D4_F#5
51.357,A#4
51.564,D4
51.701,A#4
51.849,D#4_G5
52.016,A#4
52.203,D#4
52.323,A#4
52.497,A#3_G4
52.646,A#4
52.803,D#4
52.895,A3
52.953,A#3_A#4
53.043,C4_G4
53.21,A#3_A#4
53.346,D#4_G#3
53.492,A#4_G3
53.671,F3_G#4
53.846,A#4
53.999,F4
54.176,A#4
54.316,D#3_G4
54.495,A#4
54.667,D#4
54.826,A#4
54.966,A#4_A#5_D#4
55.152,G4
55.292,D#4
55.424,G4
55.562,B4_B5_C#4
55.725,F4
55.82,G#5
55.891,C#4
56.017,F4
56.072,F#5
56.174,C4_C5_C6
56.267,A#5
56.329,E4
56.59,A#3_C#5_C#6_E4
57.637,F4_G#3
57.859,C6
58.033,A#5
58.165,G#5
58.337,G5
58.478,F5
58.628,G5
58.768,G#5
58.965,D#5
59.292,A#3_G4
59.599,G#4
59.922,B3_D5_G5
60.081,F5
60.323,C4_D#5_G4
60.857,D#5
61.022,D5
61.185,C#5
61.329,C5
61.465,B4
61.63,A#4_D#3
61.812,G3
61.967,D#3
62.092,G3
62.237,B3_B4_C#3
62.41,F3
62.492,G#4
62.562,C#3
62.693,F3
62.841,C3_C4_C5
63.007,E3
63.254,A#2_C#4_C#5_E3
64.194,C3_C5_F3_G#2
64.311,F5
64.389,G4
64.491,G#4
64.587,C5
64.68,E4
64.749,F4
64.857,G#4
64.94,B3
65.039,C4
65.148,F4
65.233,G3
65.324,F1_F2_G#3
65.434,C4
65.517,E3
65.607,F3
65.707,G#3
65.794,B2
65.896,C3
66.005,F3
66.077,G2
66.177,G#2
66.284,C3
66.361,E2
66.488,F2
66.965,C2
67.112,G#2
67.279,F2
67.428,C3
67.557,G#2
67.727,F3
67.874,C3
68.03,G#3
68.182,F3
68.344,C4
68.496,G#3
68.638,F4
68.786,C4
68.932,G#4
69.083,F4
69.237,C5
69.383,G#4
69.548,F5
69.689,C5
69.828,G#5
69.966,F5
70.164,C6
70.495,C4_F4_G#3
70.818,D#6
71.129,A3_D#4_F#4
71.533,A#3_D#4_G4
71.814,A#4
71.995,A#5
72.165,A5
72.31,G#5
72.457,G5
72.595,F#5
72.716,F5
72.885,F5
73.017,D#5
73.245,A#3_D#5_G4
73.698,G#4
74.033,D5_G5
74.199,F5
74.401,D#4_D#5
74.598,A#4
74.733,G4
74.872,A#4_D#5
75.014,D4_E5
75.167,A#4_F5
75.339,G#4
75.464,A#4_F5
75.621,D#4_F#5
75.757,A#4_G5
75.927,G4
76.068,A#4_G5
76.302,A#5_F3
76.49,D4_G#5
76.633,G#3
76.763,D4_G#5
76.909,A5_G3
77.055,A#5_D#4
77.216,A#3
77.345,A#5_D#4
77.497,B5_G#3
77.639,C6_D#4
77.807,C4
77.941,D#4_D#6
78.098,A#3_D#6
78.246,D#5
78.318,G4
78.4,D#4_D#5
78.57,G4
78.703,A#3
78.837,G#4
79.003,D4_G5
79.117,F5_G#4
79.29,D#3_D#5
79.428,A#3_D#5
79.552,D#5_F5_G3
79.678,A#3_D#5_D5
79.809,D#5_D3_F5
79.986,A#3_F5
80.141,E5_F5_G#3_G5
80.289,A#3_D#5_F5
80.417,D#3_G5
80.56,A#3_G5
80.694,G3_G5
80.767,A#3_F5_G#5_G5
80.941,F3_G#5_G5
81.145,D4_G#5
81.281,A#3_A#5_D4_G#5
81.488,G5
81.546,A#3_A#5_D#4_G#5_G3
81.71,C6
81.82,D6
81.911,D#6
82.003,D6
82.083,C6
82.182,A#5
82.272,G#5
82.371,G5
82.426,F5
82.521,D#5
82.602,D5
82.706,C5
83.02,C6_D#5_G#3
83.259,A#5
83.357,A#3_A#5_D#5
83.694,A#2_D5_F4_G#4
84.039,A#4_D#3_D#5_G4
84.376,A#5
84.473,G#5
84.56,G5
84.658,F5
84.719,D#5
84.837,D5
84.922,C#5_D#4_D#5_G4
85.112,B4
85.237,C5_D#4_G#4
85.562,C6
85.645,A#5
85.736,G#5
85.819,G5
85.906,F5
86.007,D#5
86.113,D#4_D5_F4_G#4
86.21,G#5
86.305,F5
86.447,D#4_D#5_G4
86.876,A#4
86.983,G#4
87.073,G4
87.182,F4
87.279,D#4
87.395,D4
87.461,D#3_D#4_G3
87.592,C#4
87.668,B3
87.823,C4_D#3_G#3
88.254,C5
88.348,A#4
88.432,G#4
88.508,G4
88.612,F4
88.708,D#4
88.802,D#3_D4_F3_G#3
88.941,G#4
89.055,F4
89.141,D#3_D#4_G3
89.758,G4
90.078,A#4
90.408,D#2_D#3_D#5
90.733,G5
91.017,G2_G3
91.145,G5
91.272,A#2_A#3_G#5_G5
91.414,G5
91.486,F5
91.547,G5
91.607,A#5_D#3_D#4
91.923,D#5_G3_G4
92.24,D#5
92.566,D#5
92.999,D4_F4_G#5_G3
93.414,B4
93.96,B4
95.268,C2_C3_C4
95.876,E2_E3_E4
96.169,G2_G3_G4
96.465,C3_C4_C5
96.792,E3_E4_E5
97.263,G5
97.405,G5
97.467,G#5
97.543,G5
97.605,G#5
97.69,F5_G5
97.806,G5
97.863,A#1_A#2_A#5
97.962,C6
98.076,C#6
98.188,C6
98.264,A#5
98.346,G#5
98.46,E2_E3_G#5_G5
98.65,A#5
98.745,G#5_G2_G3_G5
98.91,F5
99.031,A#2_A#3_E5
99.155,G5
99.273,E5
99.363,C#3_C#4_C#5
99.492,E5
99.566,C#5
99.676,A#4
99.766,C#5
99.859,A#4
99.969,G4
100.076,A#4
100.173,G4
100.323,F3_G#4
100.491,C4
100.617,A#4_G#3
100.732,C4_G#4
100.803,G4
100.887,G#4
100.964,A#4_G3
101.116,C4
101.355,A#3_E4
101.518,C4
101.654,F4_G#3
101.78,C4_G#4
101.936,C5_F3
102.096,C4
102.254,E3
102.397,B4_C4
102.533,A#4_C3
102.665,C4_G4
102.855,F3_G#4
102.987,C4
103.125,G#3
103.193,A#4_C4_G#4
103.319,G4
103.4,A#4_G#4_G3
103.632,C4
103.747,A#3_E4
103.947,C4
104.095,F4_G#3
104.297,C4
104.353,F5
104.483,D#5_F3
104.612,C#5_C4
104.759,C5_E3
104.885,B4_C4
105.047,A#4_C3
105.186,C4_G4
105.352,F3_G#4
105.445,G#3
105.566,C4
105.667,A#3
105.762,G#3
105.872,G3
105.957,C5_F3
106.039,G#3
106.168,C4
106.27,A#3_F5
106.365,G#3
106.46,G3
106.562,F3_G#3_G#5
106.742,C4
106.865,A#3_C6
106.943,G#3
107.014,A3_G3
107.174,F3
107.271,G3
107.383,F3
107.471,D#3
107.581,F3
107.668,D#3
107.823,C6_D2_D3
107.96,D6
108.086,D#6
108.199,D6
108.302,C6
108.406,A#5
108.488,A5_F#2_F#3
108.624,A#5
108.721,C6
108.785,A#5_A2_A3
108.911,A5
109.017,G5
109.094,D3_D4_F#5
109.227,A5
109.322,F#5
109.414,D#5_F#3_F#4
109.53,A5
109.63,D#5
109.728,D5
109.819,A5
109.915,D5
110.004,C5
110.108,A5
110.22,C5
110.31,A#4_G3
110.418,A#3
110.527,D4
110.638,C4
110.733,A#3
110.822,A3
110.905,D5_G3
111.014,A#3
111.147,D4
111.232,C4_G5
111.391,A#3_A3
111.53,A#5_G3
111.646,A#3
111.759,D4
111.859,D6_G3
112.012,A#3
112.12,D4
112.24,G3
112.355,A#3_D4
112.534,G3
112.625,A#3
112.741,D4
112.831,B4_F3
112.997,B3
113.073,D4
113.15,G3
113.263,B3
113.333,D4
113.439,D5_G#3
113.566,B3
113.684,D4
113.743,F5_G3
113.895,B3
113.973,D4
114.043,B5_F3
114.219,B3
114.289,D4
114.355,D6_G3
114.512,B3
114.591,D4
114.686,G#3
114.798,B3
114.849,D4
114.978,F3
115.073,B3
115.164,D4
115.266,C5_D#3
115.389,G3
115.482,C4
115.583,F#3_F3_G#3
115.775,C4
115.845,D#3_D#5
115.988,G3
116.085,C4
116.173,D3_E3_G5
116.294,G3
116.439,C4_C6_D#3
116.62,C4_G3
116.78,D#6_D3
116.914,G3
117.068,C4
117.135,D#3
117.258,C4_G3
117.393,C3
117.497,D#3
117.625,G3
117.702,B2_D4_D5
117.855,D3
117.962,G3
118.044,C3
118.163,D3
118.286,B2_F4_F5_G3
118.477,C#5_D3
118.581,G3
118.635,A2_G4_G5
118.766,D3
118.862,G#5_G3
118.949,B2_D5_D6
119.069,D3
119.173,G3
119.262,F5_F6_G2
121.01,F5
121.368,G#5
121.798,B4_D4
122.431,D5
122.768,F5
123.176,B3_G#4
123.84,B4
124.224,D5
124.62,D4
125.104,F4
125.906,B1_B2_D3_F3_G#3
127.956,G3
130.116,C2_C3_C4
130.76,D#2_D#3_D#4
131.042,G2_G3_G4
131.342,C3_C4_C5
131.658,D#3_D#4_D#5
132.079,D#5
132.23,D#5
132.289,F5
132.374,D#5
132.444,D5
132.529,D#5
132.681,G5
132.984,C5_D#4_G4
133.277,C5_D#4_G4
133.561,C5_D#4_G4
133.888,G#5
134.216,B4_D4_F4_G#4
134.602,B4_D4_F4_G#4
135.337,G1_G3
135.922,B1_B2_B3
136.229,D2_D3_D4
136.523,G2_G3_G4
136.849,B2_B3_B4
137.307,D5
137.445,D5
137.505,D#5
137.585,D5
137.652,C5
137.742,D5
137.927,F5
138.247,B4_F4_G#4
138.529,B4_D4_F4_G#4
138.818,B4_D4_F4_G#4
139.158,G5
139.473,C5_D#4
139.853,C5_D#4_G4
140.708,G4
140.763,G2
141.025,G3
141.228,G2
141.378,G3
141.573,G2
141.716,G3
141.921,D#5_G2_G4
142.174,G3
142.335,F#4_G2
142.49,G3
142.62,D5_F4_G2
142.799,G3
142.908,E4
142.964,G2
143.07,G3
143.21,C5_D#4_G2
143.387,G3
143.621,D4
143.672,G2
143.862,G3
144.038,B4
144.095,G2
144.229,G3
144.372,G2
144.5,G3
144.645,D#5_G2_G5
144.819,G3
144.938,D#5_F#5_G2
145.129,G3
145.242,D5_F5_G2
145.415,G3
145.529,E5_G2
145.701,G3
145.806,C5_D#5_G2
145.983,G3
146.204,D5_G2
146.372,G3
146.521,B4_G3
146.663,G3
146.789,F2
146.951,F3
147.082,B4_D5_F3_G#5
147.245,F3
147.395,D#2
147.542,D#3
147.673,C5_D#3_D#5_G5
147.845,D#3
147.978,B1
148.141,B2
148.202,G4
148.271,B2_D5
148.397,B2
148.464,F5
148.53,C2_C3_D#5_D5
148.734,C3_F5_G5
148.883,C3
149.004,C3
149.115,F2
149.268,F3
149.388,B4_D5_F3_G#5
149.556,F3
149.701,D#2
149.848,D#3
149.987,C5_D#3_D#5_G5
150.154,D#3
150.268,D2
150.441,D3
150.5,F5
150.596,B5_D3
150.768,D3
150.82,F6
150.932,C3_D#6
151.059,G5
151.241,C6
151.387,D#5
151.566,F3
151.672,F5
151.853,G#5
151.971,D5
152.161,G3
152.327,D#5
152.499,G5
152.646,C5
152.812,G2
152.941,D5
153.089,F5
153.25,B4
153.434,C5
154.046,C4_D#5
154.406,G5
154.674,C6_D#4
154.978,D#6_G4
155.316,A#1_C5_G#1_G#2_G#5
155.616,C6_D#5
155.906,C2_C3_F5_G#4
156.214,C5_F2_F3_G#5
156.52,C#5_F4_G#2_G#3
156.819,F5_G#4
157.194,C5
157.374,F#4
157.551,D#4
157.716,F#4
157.846,G#3
158.023,F#4
158.169,D#4_G#5
158.357,F#4
158.582,G#3_G#5
158.82,F4
158.936,C#4
159.039,F4_F5
159.201,C#5_G#3
159.352,F4
159.497,C#4
159.615,F4
159.806,C5_G#3
159.984,F#4
160.143,D#4
160.267,F#4
160.435,G#3
160.574,F#4_G#5
160.793,A#5_D#4
160.917,F#4_G#5
161.095,G#3_G#5
161.289,F4
161.43,C#4
161.556,F4_F5
161.711,C#5_G#3
161.85,F4
161.986,C#4_C#5
162.151,F4
162.358,A3_C4_D#4_F#4
162.521,B4
162.639,C5
162.777,D5
162.947,F5
163.083,D#5
163.22,D5
163.372,C5
163.598,G5
163.892,B3_G3
164.211,C4_G#3
164.495,C5
164.651,C5
164.831,G5
165.13,B3_G3
165.427,C4_G#3
165.743,C5
165.882,C5
166.137,B3_G3_G5
166.452,C4_C5_G#3
166.577,C5
166.733,B3_G3_G5
167.023,C4_C5_G#3
167.152,C5
167.342,B3_G3_G5
167.643,G5
167.947,G5
168.254,G5
168.557,G5
168.674,F#5
168.82,F5
168.973,D5
169.185,G5
169.319,F#5
169.454,F5
169.583,D5
169.724,C5_D#4
169.867,G4
170.001,D#4
170.158,D5_G4
170.238,C5
170.299,B4_D4
170.458,G4
170.599,C5_D#4
170.759,G4
170.924,C#5_E4
171.068,G4
171.207,E4
171.366,G4
171.543,D5_F4
171.698,G4
171.826,F4
171.973,G4
172.158,D4_F3
172.335,G4
172.47,F4
172.577,E3_F3_G4
172.715,D4_G3
172.863,F3
172.939,G4
172.993,D#3
173.085,F4
173.143,D3
173.229,G4
173.319,C3_D4
173.5,G4
173.633,F4
173.783,G4
173.935,B2_D4
174.055,G4
174.237,F4
174.384,G4
174.529,B3_D5
174.677,G4
174.822,B3_D#5
174.91,C5_D5_G4
175.036,D5
175.1,C4_D#5
175.266,G4
175.453,D4_F5
175.643,G4
175.849,D4_F#5
176.012,G4
176.201,D4
176.335,G4
176.49,D#4_G5
176.648,G4
176.797,D#4
176.962,G4
177.211,D#4_G3
177.414,G4
177.581,C4
177.663,F#3_G4
177.763,G3
177.824,D#4_G#3
177.974,G3_G4
178.111,F3
178.185,C4
178.253,D#3
178.353,G4
178.423,D3
178.495,F4
178.621,G4
178.767,D4
178.897,G4
179.064,C3_D#4
179.223,G4
179.393,C4
179.553,G4
179.753,C4_C5_C6_D#4
179.948,G4
180.091,C4_D#4
180.237,G4
180.383,A#3_C#5_C#6_E4
180.546,G4
180.676,A#3_E4
180.812,G4
180.958,A3_C4_C5_C6
181.039,A#5
181.111,F4
181.367,C4_D#5_D#6_F#4_G#3
182.096,D#6
182.237,D6
182.375,C6
182.521,B5
182.654,D6
182.844,B3_F5_G3
183.115,B3_D4
183.29,G#5
183.422,G#5_G5
183.547,F5
183.694,E5
183.831,G5
184.048,A#4_C3_E3
184.387,E3_G3
184.51,C#5
184.674,C5
184.826,A#4
185.029,F3_G#4
185.211,G#5
185.358,G5
185.499,F5
185.673,D#5
185.793,D5
185.952,D#5
186.082,F5
186.262,C5_G3
186.422,C5
186.596,D#4_G4
186.995,D4_F4
187.333,D#5
187.393,B4
187.48,D5
187.685,C3_C4_C5_D#3
187.857,C4_G3
188.016,C3_D#3
188.146,G3
188.294,A#2_C#4_C#5_E3
188.445,G3
188.577,A#2_E3
188.701,G3
188.844,A2_C3_C4_C5
188.915,A#2
188.988,F3
189.24,C3_D#4_D#5_F#3_G#2
190.078,D#5
190.242,D5
190.365,C5
190.508,B4
190.633,D5
190.822,B2_F4_G2
191.151,B2_D3
191.288,G#4
191.431,G4
191.551,F4
191.703,E4
191.824,G4
192.034,A#3_C2_E2
192.379,E2_G2
192.523,C#4
192.659,C4
192.779,A#3
192.908,F1_F2_G#3
193.059,C4
193.184,E3
193.267,F3
193.357,G#3
193.461,B2
193.549,C3
193.655,F3
193.747,G2
193.841,G#2
193.964,C3_D3
194.044,E2
194.164,F2
194.276,C2
194.363,F2
194.504,G#2
194.565,F2
194.66,G#2
194.757,C3
194.842,G#2
194.953,C3
195.035,F3
195.139,C3
195.225,F3
195.353,F3
195.428,G#3
195.539,C4
195.618,G#3
195.725,C4
195.814,F4
195.935,C4
195.992,F4
196.073,G#4
196.194,F4
196.284,G#4
196.366,C5
196.461,G#4
196.538,C5
196.639,F5
196.733,C5
196.788,F5
196.915,G#5
197.026,F5
197.111,G#5
197.322,C6
197.504,G5
197.632,G#5
197.781,E5
197.917,F5
198.068,C#5
198.268,D5
198.409,G#5
198.555,F5
198.694,D5
198.819,C4_D#4_G3
199.013,G4
199.189,G5
199.322,F#5
199.495,F5
199.63,E5
199.783,D#5
199.931,D5
200.176,D#4_D5_G3
200.362,C5
200.413,G4
200.542,C5_D#4
200.694,G4
200.874,F4
201.034,G4
201.135,B4_D#5_F4
201.296,D5_G4
201.503,C4_C5
201.672,G4
201.789,D#4
201.956,C5_G4
202.107,B3_C#5
202.258,D5_G4
202.411,F4
202.543,D5_G4
202.691,C4_F5
202.831,D#5_G4
202.979,D#4
203.12,D#5_G4
203.344,D3_E5
203.5,B3_F5
203.612,F3
203.738,B3
203.794,F5
203.931,D#3_F#5
204.068,C4_G5
204.221,E3
204.363,C4_G5
204.509,A#5_F3
204.65,C4_G#5
204.799,F#3
204.948,C6_D#4
205.172,C6_G3
205.303,C5_D#4
205.453,C4_C5
205.594,D#4
205.754,G3
205.889,F4
206.029,B3_B4_D#5
206.178,D5_F4
206.336,C3_C5
206.466,C5_G3
206.589,D#3_D5
206.688,C5
206.741,B4_G3
206.816,C5
206.875,B2_D5
207.023,D5_G3
207.159,D#5_D5_F3
207.316,C5_D5_G3
207.413,D5
207.47,C3_D#5
207.612,D#5_G3
207.737,D#3_D#5
207.819,D#5_D5_F5_G3
208.018,D3_F5
208.181,B3_F5
208.309,F5_G3_G5
208.439,B3_D#5_F5
208.564,F5
208.643,C4_D#3_G5
208.809,C6
208.898,A#5
208.974,G#5
209.051,G5
209.154,F5
209.225,D#5
209.324,D5
209.411,C5
209.484,A#4_E3
209.591,G#4
209.723,G4
209.79,F3_G#4
209.909,F3
210.109,C5_F3_F5_G#5_G3
210.449,C5_G3_G5
210.798,B4_D4_F4_G2
211.146,C3_C5_D#4
211.374,F#5
211.491,G5
211.594,F#5
211.685,G#5
211.772,G5
211.874,F5
211.991,D#5
212.047,C4_D#4_D5
212.145,D#5
212.266,C5
212.35,B4_D4_F4_G3
212.693,F5
212.784,E5
212.892,G5
212.967,F5
213.059,D#5
213.142,D5
213.229,C5_D4_F4_G3
213.35,B4
213.461,D5
213.552,C4_C5_D#4
213.87,G5
213.947,F#5
214.051,G#5
214.138,G5
214.233,F5
214.331,D#5
214.421,C3_D#3_D5
214.509,D#5
214.648,C5
214.749,B2_D3_F3_G#5_G2
214.874,G5
214.982,F5
215.083,D#5
215.19,D5
215.27,C5
215.339,B4
215.458,G#4
215.556,G4
215.638,F4
215.728,D#4
215.828,D4
215.908,C2_C3_C4
216.5,D#2_D#3
216.797,G2_G3
217.129,C3_C4_C5
217.427,D#4
217.486,D#3
217.725,D#5
218.035,G5
218.372,C6_G#1_G#2
218.704,D#6
218.98,C2_C3
219.293,D#2_D#3
219.608,G#2_G#3_G#4
219.922,C3_C4
220.221,C5
220.549,D#5
220.895,A5_F#1_F#2
220.956,F1
221.247,C6
221.501,A1_A2
221.784,C2_C3_C6
221.887,D#6
221.984,C6
222.081,A5_F#2_F#3
222.189,C6
222.29,A5
222.374,A3_A5_F#5_G3
222.572,F#5
222.656,C3_C4_D#5
222.776,F#5
222.854,D#5
222.948,C5_D#3_D#4
223.044,D#5
223.151,C5
223.293,G3_G4
223.445,C4
223.573,D#4
223.74,G3_G5
223.905,C4
224.014,D#4
224.111,G3
224.242,C4
224.328,D#4
224.398,F5
224.453,D#5_G3
224.568,D5
224.648,C5_D#4
224.788,D5_G3
224.949,D#5
225.07,D5_F4
225.151,D#5
225.212,D5_G3
225.302,B3_D#5
225.392,D5_F4
225.457,D#5
225.518,D5_G3
225.602,B3_D#5_D5
225.745,D#5_F4
225.814,D#5_D5_G3
225.934,B3_D5
226.048,C5
226.177,D5
226.366,C4
226.509,C5
226.581,C6
226.757,B3
226.833,B4
226.938,B5
227.064,C4
227.195,C5
227.307,C6
227.401,G3
227.499,G4
227.59,G5
227.746,G#3
227.841,G#4
227.94,G#5
228.06,G3
228.152,G4
228.257,G5
228.365,G#3
228.484,G#4
228.577,G#5
228.68,D#3
228.809,D#4
228.902,D#5
228.996,F3
229.111,F4
229.221,F5
229.332,F#3
229.424,F#4
229.509,F#5
229.638,G3
229.754,G4
229.845,G5
230.008,G2
230.109,G3
230.228,G4
230.404,C3
230.603,C4
230.719,C5
230.831,B2
230.977,B3
231.059,B4
231.182,C3
231.299,C4
231.387,C5
231.577,G2
231.833,G3
231.954,G4
232.072,G#2
232.206,G#3
232.322,G#4
232.447,G2
232.538,G3
232.645,G4
232.749,G#2
232.9,G#3
232.983,G#4
233.082,D#2
233.225,D#3
233.333,D#4
233.418,F2
233.551,F3
233.65,F4
233.759,F#2
233.853,F#3
233.939,F#4
234.068,G2
234.165,G3
234.264,G4
234.382,G1
234.467,G2
234.577,G3
234.71,C2
234.836,C3
234.94,D#3
235.042,G3
235.159,D#3
235.253,C3
235.332,G3
235.415,D#3
235.534,C3
235.638,F3_G1
235.745,D3
235.84,B2
235.969,C2
236.078,G2
236.184,C3
236.296,D#3
236.389,C3
236.483,G2
236.604,D#3
236.715,C3
236.818,G2
236.919,D3_G1
237.03,B2
237.117,G2
237.251,C2_C3
237.975,C2_C3_D#2_G2
238.799,C2_D#2_G2
