start(sec),chord
65.683,D5
65.774,C5_E3
65.899,E5
65.972,D3_D5
66.097,F5
66.18,C3_E5
66.297,G5
66.403,B2_F5
66.515,A2
66.624,B2
66.711,G2
66.848,C3_E5
66.953,C5
67.052,G5
67.151,E5
67.257,C6_E3
67.416,B5
67.508,A5
67.612,G5
67.706,C3_F5
67.807,E5
67.907,D5
68.008,C5
68.123,D5_G2
68.238,E5
68.338,C5
68.462,D5
68.57,B4_G3
68.674,A3_C5
68.764,A4_F3
68.868,B4_G3
68.969,E3_G4
69.072,F3
69.171,D3
69.271,E3
69.42,C3
69.494,E5
69.58,F5
69.677,G5
69.911,E3
70.183,A5
70.301,G5
70.411,C3_F5
70.514,E5
70.624,D5
70.74,C5
70.848,B4_F3
70.946,D5
71.054,C5_E3
71.16,E5
71.26,D3_D5
71.384,F5
71.481,C3_E5
71.61,G5
71.696,B2_F5
71.812,A2
71.91,B2
71.997,G2
72.133,C3_E5
72.277,F5
72.39,F#5
72.492,G5
72.616,C5_E4_G3
73.089,B3_D5_E5_G3
73.228,E5
73.309,D5
73.402,C5
73.466,D5
73.542,C3_C5
73.645,C4
73.75,B3
73.849,C4
73.955,G3
74.051,C4
74.139,E3
74.249,G3
74.417,C3
75.418,C4_F#5_G5
75.703,G5
75.92,E4_G5
76.128,G5
76.403,C4_F5
76.501,E5
76.595,D5
76.704,C5
76.803,B4_E4_F4
77.04,F4
77.274,D5_F4
77.51,F4
77.765,E4_F5
77.874,D4
77.976,C4
78.103,B3
78.248,C4_E5
78.74,A3_C5_F5_G5
79.24,A4_D5_E5_F3
79.741,C5_E4_F#3_G3
80.026,G3
80.239,G3
80.462,G3
80.723,B4_D4_G3
80.822,F3
80.923,E3
81.053,D3
81.205,C3_F#5_G5
81.468,G5
81.702,E4_G5
81.933,G5
82.184,C4_F5
82.282,E5
82.409,D5
82.518,C5
82.62,B4_E4_F4
82.861,F4
83.082,D5_F4
83.316,F4
83.59,E4_F5
83.714,D4
83.802,C4
83.914,B3
84.06,C4_E5
84.447,F5
84.502,G5
84.567,C5_E4_G3
85.051,B4_D4_G2
85.599,B4_C3_D4_F4
86.125,G2
86.804,C2_C4_C5_E4
87.756,C#5_D5_G2
88.03,D5
88.269,B3_D5_G3
88.511,D5
88.744,B3_C5_G3
88.843,B4
88.933,A4
89.058,G4
89.156,D#5_E5_G2
89.422,E5
89.623,C4_E5_G3
89.858,E5
90.099,D5_E4_G3
90.217,C5
90.299,B4
90.409,C5
90.512,E5_F5_G2
90.776,F5
90.989,D4_F5_G3
91.216,F5
91.449,E5_F4_G3
91.608,D5
91.691,C5
91.784,B4
91.853,B2_C3_E5_G5
92.124,C3
92.353,C3_C6
92.582,C3
92.838,A5_F3_F5
92.944,G3
93.04,A3
93.147,B3
93.264,C4_E5_G5
93.517,C3
93.741,C3_C6
93.956,C3
94.223,A5_F3_F5
94.344,G3
94.453,A3
94.558,B3
94.673,C4_E5_G5
94.803,A5
94.917,G5
95.02,A5
95.109,B3_D5_F5
95.238,G5
95.348,F5
95.473,G5
95.565,C4_C5_E5
95.688,C5_F5
95.797,E5
95.903,F5
96.023,B4_D5_F3
96.134,E5
96.252,D5
96.373,F5
96.482,C5_E3_E5
96.603,F5
96.715,E5
96.811,G5
96.914,D3_D5_F5
97.036,G5
97.141,F5
97.247,A5
97.377,C3_E5_G5
97.502,A5
97.611,G5
97.719,A5
97.807,D5_F3_F5
97.93,G5
98.042,F5
98.139,G5
98.241,C5_E5_F#3
98.381,F5
98.49,E5
98.594,F5
98.719,B4_D5_G3
98.967,D5
99.205,D5
99.45,D5
99.73,C5
99.864,B4
99.991,A4
100.146,G4
100.412,C4_F#5_G5
100.698,G5
100.925,E4_G5
101.156,G5
101.423,C4_F5
101.529,E5
101.63,D5
101.745,C5
101.834,B4_E4_F4
102.099,F4
102.322,D5_F4
102.57,F4
102.81,E4_F5
102.916,D4
103.012,C4
103.12,B3
103.344,C4_E5
103.867,A3_C5_G5
104.123,F5
104.337,E5_F3
104.406,A4
104.577,D5
104.796,C5_E4_F#3_G3
105.058,G3
105.281,G3
105.524,G3
105.773,B4_D4_G3
105.878,F3
105.983,E3
106.116,D3
106.303,C3_F#5
106.49,G5
106.601,F#5
106.697,G5
106.778,E4_F#5
106.898,G5
107.0,A5
107.098,G5
107.199,C4_F5
107.307,E5
107.426,D5
107.547,C5
107.642,B4_E4
107.755,F4
107.845,E4
107.96,F4
108.036,D5_E4
108.175,F4
108.267,G4
108.384,F4
108.504,E4_F5
108.626,D4
108.718,C4
108.846,B3
108.997,C4_E5
109.356,F5
109.434,G5
109.51,C5_E4_G3
109.978,B4_D4_G2
110.573,B4_C3_D4_F4
111.149,G2
111.895,C2_C4_C5_E4
114.08,C3_G5
114.325,E5
114.518,F5
114.688,G5
114.842,A5
114.999,B5
115.15,C4_C6_E3
115.351,G5
115.515,E5
115.676,D3_F5
115.836,D5
115.982,E5
116.14,B3_F5
116.3,D5
116.484,C5
116.638,B4_F4_G3
116.804,A4
116.97,G4
117.139,C5_E4
117.306,G4
117.471,E5
117.606,B3_D5
117.786,G4
117.93,F5
118.094,C4_E5
118.253,G4
118.422,G5
118.592,G5
118.755,F5
118.893,E5
119.059,F5_G2_G3
119.232,D5
119.405,C5
119.574,B4_F2_F3
119.747,A4
119.92,G4
120.182,E2_E3_G5
120.428,E5
120.587,F5
120.752,G5
120.911,A5
121.061,B5
121.234,C4_C6_E3
121.419,G5
121.565,E5
121.728,D3_F5
121.898,D5
122.042,E5
122.197,B3_F5
122.401,B5
122.541,C6
122.72,D6_G3
122.92,B5
123.059,F5
123.223,C4_E5
123.412,F5
123.558,G5
123.707,A5_F3
123.888,F5
124.036,D5
124.199,F5_G3
124.371,D5
124.522,B4_F4
124.704,B4_C3_F4
124.853,B2
125.015,C3
125.173,G2
125.324,F#2
125.5,G2
125.765,C2_C5_E4
126.667,B3_D5_G3
126.866,B4
127.017,C5
127.168,D5
127.321,C#5
127.484,D5
127.697,A4
127.768,G4
127.835,A4
127.899,G4
127.982,F#4
128.082,G4
128.2,C4_E5_G3
128.406,C5
128.558,D5
128.722,E5
128.87,D#5
129.016,E5
129.212,A4
129.284,G4
129.335,A4
129.421,G4
129.508,F#4
129.614,G4
129.72,D4_F5_G3
129.931,D5
130.081,E5
130.234,F5
130.397,E5
130.538,F5
130.704,A4_B3_F3
130.784,A4_G4
130.908,G4
130.996,F#4
131.098,G4
131.202,C4_C5_E3_G3
131.393,G4
131.551,G5
131.71,G5
131.853,C5
131.997,C6
132.178,A3_C4_C6_F3
132.375,A5
132.511,C5
132.675,C4_C5_E3_G3
132.844,G4
132.996,G5
133.157,G5
133.319,C5
133.471,C6
133.659,A3_C4_C6_F3
133.84,A5
133.995,C5
134.217,E4_G4_G5
134.48,D#4
134.636,E4
134.802,D4_F5
134.951,C#4
135.099,D4
135.273,C4_E5
135.443,B3
135.596,C4
135.775,B3_D5_G3_G4
135.957,C#5
136.104,D5
136.249,C4_E5
136.416,D#5
136.566,E5_G4
136.718,D4_F5_G4
136.878,E5
137.025,F5
137.217,E4_G3
137.281,G4_G5
137.519,D#4
137.693,E4
137.883,D4_F5
138.053,C#4
138.209,D4
138.409,C4_E5
138.578,B3
138.719,C4
138.897,B3_G3
138.967,E5_G4
139.143,C#5
139.295,D5
139.479,C5
139.632,A#4
139.799,B4
139.994,A4
140.177,F#4
140.407,G4
140.754,C3_G5
141.004,E5
141.175,F5
141.341,G5
141.526,A5
141.692,B5
141.87,C4_C6_E3
142.072,G5
142.23,E5
142.422,D3_F5
142.611,D5
142.791,E5
142.927,B3_F5
143.154,D5
143.295,C5
143.459,B4_F4_G3
143.647,A4
143.812,G4
143.972,C5_E4
144.156,G4
144.309,E5
144.455,B3_D5
144.636,G4
144.779,F5
144.941,C4_E5
145.102,G4
145.247,G5
145.422,G5
145.598,F5
145.731,E5
145.89,F5_G2_G3
146.07,D5
146.224,C5
146.392,B4_F2_F3
146.582,A4
146.752,G4
146.979,E2_E3_G5
147.232,E5
147.41,F5
147.568,G5
147.72,A5
147.875,B5
148.04,C4_C6_E3
148.219,G5
148.376,E5
148.538,D3_F5
148.704,D5
148.857,E5
149.008,B3_F5
149.2,B5
149.373,C6
149.559,G3
149.612,D6
149.85,B5
150.009,F5
150.165,C4_E5
150.343,F5
150.503,G5
150.644,A5_F3
150.834,F5
150.98,D5
151.138,F5_G3
151.301,D5
151.491,B4_F4
151.666,B4_C3_F4
151.816,B2
151.994,C3
152.161,G2
152.343,F#2
152.882,C2_C5_E4
153.789,C2_C3_C5
153.896,G4
154.01,F#4
154.104,G4
154.203,A4
154.309,G4
154.428,B4
154.539,G4
154.629,C5_E3_E4
154.731,G4
154.832,C#5
154.948,G4
155.026,B2_B3_D5
155.142,G4
155.245,F#4
155.345,G4
155.456,B4
155.545,G4
155.653,C5
155.76,G4
155.853,B2_B3_D5
155.969,G4
156.066,D#5
156.184,G4
156.26,C3_C4_E5
156.374,G4
156.488,F#4
156.584,G4
156.689,D#5
156.784,G4
156.893,E5
157.007,G4
157.08,C3_C4_F5
157.182,G4
157.285,F#5
157.41,G4
157.507,B2_B3_G5
157.616,G4
157.718,F#5
157.835,G4
157.928,G5
158.04,G4
158.126,F5
158.228,G4
158.316,E5_G2_G3
158.447,G4
158.535,D5
158.627,G4
158.745,C5_E2_E3
158.87,G4
158.957,F#4
159.065,G4
159.175,A4
159.253,G4
159.395,B4
159.488,G4
159.583,C5_E3_E4
159.702,G4
159.786,C#5
159.88,G4
159.991,B2_B3_D5
160.092,G4
160.198,F#4
160.298,G4
160.42,B4
160.501,G4
160.606,C5
160.735,G4
160.8,B2_B3_D5
160.912,G4
160.997,D#5
161.105,G4
161.199,C3_C4_E5
161.298,G4
161.417,G5
161.524,G4
161.606,C4_E5_G3
161.709,G4
161.801,C5_E4
161.909,G4
162.0,D5_F4_G3
162.085,G4
162.181,B4_D4
162.298,G4
162.391,C3_C4_C5
162.503,E5
162.6,C5
162.692,G4
162.786,E4
162.877,C5
162.971,G4
163.062,E4
163.189,C4
163.766,G2
163.835,G4
163.942,G5
164.04,F#5
164.126,G5
164.218,F5
164.32,G5
164.423,E5
164.532,G5
164.614,D5_F2_F3
164.724,G5
164.835,B4
164.933,G5
165.015,C5_E2_E3
165.135,G5
165.229,F#5
165.322,G5
165.436,F5
165.536,G5
165.63,E5
165.724,G5
165.821,D5_E3_E4
165.935,G5
166.039,C#5
166.138,G5
166.194,B2_B3_D5
166.333,G5
166.441,F#5
166.529,G5
166.625,F#5
166.745,G5
166.843,F5
166.939,G5
167.026,B2_B3_E5
167.142,G5
167.234,D#5
167.329,G5
167.451,C3_E5
167.566,C4
167.665,B3
167.752,C4
167.844,A#3_C6_E5
167.966,C4
168.066,A3_F5
168.168,C4
168.252,C6_G3_G5
168.374,C4
168.473,A5_F3
168.588,C4
168.679,C6_E3_G5
168.791,C4
168.895,B3
168.985,C4
169.093,A#3_C6_E5
169.201,C4
169.309,A3_F5
169.423,C4
169.521,C6_G3_G5
169.634,C4
169.722,A5_F3
169.833,C4
169.945,C5_E3_G5
170.057,G4
170.154,F#4
170.264,G4
170.376,B4_D3_F5
170.496,G4
170.604,F#4
170.707,G4
170.799,C3_C5_E5
170.91,G4
171.02,F#4
171.121,G4
171.236,B4_D5_F2_F3
171.372,G4
171.471,F#4
171.577,G4
171.686,C5_E2_E3_E5
171.795,G4
171.897,F#4
171.995,G4
172.098,D2_D3_D5_F5
172.207,G4
172.312,F#4
172.438,G4
172.531,C3_E5_G5
172.651,G4
172.762,F#4
172.86,G4
172.944,B2_D5_F5
173.051,G4
173.161,F#4
173.255,G4
173.364,C3_C5_E5
173.461,G4
173.56,F#4
173.664,G4
173.77,B4_D5_G2
173.889,G3
173.985,F#3
174.08,G3
174.179,G2
174.291,G3
174.402,F2
174.512,F3
174.603,E2
174.756,E3
174.808,D2
174.902,D3
175.047,C2_C3_C5
175.193,G4
175.274,F#4
175.396,G4
175.491,A4
175.607,G4
175.692,B4
175.776,G4
175.892,C5_E3_E4
176.003,G4
176.094,C#5
176.185,G4
176.292,B2_B3_D5
176.404,G4
176.521,F#4
176.628,G4
176.732,B4
176.821,G4
176.935,C5
177.059,G4
177.138,B2_D5
177.255,G4
177.384,D5
177.457,G4
177.565,C3_C4_E5
177.646,G4
177.768,F#4
177.86,G4
177.973,D#5
178.071,G4
178.17,E5
178.281,G4
178.394,C3_C4_F5
178.494,G4
178.585,F#5
178.701,G4
178.8,B2_B3_G5
178.923,G4
179.026,F#5
179.135,G4
179.234,G5
179.361,G4
179.451,F5
179.55,G4
179.646,E5_G2_G3
179.767,G4
179.855,D5
179.97,G4
180.068,C5_E2_E3
180.197,G4
180.294,F#4
180.404,G4
180.516,A4
180.607,G4
180.716,B4
180.823,G4
180.914,C5_E3_E4
181.02,G4
181.122,C#5
181.227,G4
181.315,B2_B3_D5
181.438,C#5_G4
181.554,F#4
181.645,G4
181.755,B4
181.85,G4
181.96,C5
182.064,G4
182.147,B2_B3_D5
182.266,G4
182.373,D#5
182.471,G4
182.58,C3_C4_E5
182.682,G4
182.792,G5
182.897,G4
182.986,C4_E5_G3
183.081,G4
183.181,C5_E4
183.294,G4
183.402,D5_F4_G3
183.505,G4
183.596,B4_D4
183.714,G4
183.831,C3_C4_C5
183.994,E5
184.099,C5
184.193,G4
184.284,E4
184.406,C5
184.498,G4
184.609,E4
184.772,C4
185.668,C3_E5_G4_G5
185.921,C4
186.088,B3
186.248,B4_C4_C5_E5_G4
186.448,G3
186.601,F3
186.759,E3
186.925,D3_E5_G5
187.09,C3
187.182,D5_F5_G2_G5
187.421,G3
187.543,F#3
187.726,B4_D5_G3_G4
187.891,D3
188.036,C3
188.194,B2
188.368,A2
188.511,G2
188.698,C3_E5
188.871,C4
188.959,G5
189.043,B3
189.231,C4_C6
189.415,G3
189.552,F3
189.71,E3
189.87,D3
189.946,E5
190.03,C3
190.195,E5_G2
190.4,G3
190.491,D5
190.569,F#3
190.729,C5_D5_G3
190.842,A3_C5
190.92,B4
191.001,G3
191.167,A4_F3
191.227,B4
191.286,A4
191.364,E3_G4
191.542,D3
191.752,C3_E5_G4_G5
191.969,C4
192.098,B3
192.257,C4_C5_E5_G4
192.444,G3
192.58,F3
192.739,E3
192.897,D3
192.974,E5_G5
193.041,C3
193.178,D5_F5_G2_G5
193.38,G3
193.517,F#3
193.685,B4_D5_G3_G4
193.844,D3
193.985,C3
194.14,B2
194.284,A2
194.365,D5_F5
194.445,G2
194.653,C3_C5_E5
194.846,G3
194.981,C4
195.044,G5
195.138,C5_G3_G4
195.31,C4
195.472,E4
195.635,B4_G3_G4
195.791,D4
195.931,F4
196.124,B4_C4_F4
196.327,E4
196.492,C4_C5_E4
196.658,G3
196.824,E3
196.994,G3
197.284,C3
198.046,G4
198.097,B4
198.177,D5_G3
198.366,B3
198.541,D4
198.675,C5_D5_G3
198.81,B3_B4_C5
198.991,D4
199.151,A4_B4_G3
199.268,A4
199.318,B3_G4
199.484,D4
199.606,C5_G4
199.706,E5_G3
199.872,C4
200.021,E4
200.142,D5_E5_G3
200.264,C4_C5_D5
200.438,E4
200.63,B4_C5_G3
200.734,B4_C4_C5
200.896,E4
201.061,B4_D5_F5_G3_G4
201.358,B3
201.494,D4
201.64,E5_F5_G3
201.799,B3_D5
201.91,D4
202.091,C5_D5_F3
202.241,B4_G3
202.392,D4
202.586,C5_E3_E5_G4
202.711,G5
202.851,G3
202.975,C4
203.079,C3_C5_C6_E5_G5
203.377,E3
203.506,G3
203.584,A4_A5_C3_C5_F5
203.877,F3
204.011,A3
204.106,C3_C5_E5_G4_G5
204.424,E3
204.552,G3
204.64,C3_C5_C6_E5_G5
204.924,E3
205.075,G3
205.173,A4_A5_C3_C5_F5
205.482,F3
205.625,A3
205.834,A5_C3
205.915,A5_E3_G5
206.066,G5
206.12,F#5_G3_G5
206.297,B2_G5
206.399,F5
206.466,D3_G5
206.557,E5_F5_G3
206.701,F5
206.771,C3_F5
206.848,E5
206.912,E3_F5
207.018,E5_G3
207.116,D5_E5
207.23,D5_F3
207.442,B4
207.603,G4
207.739,E3_E5
207.931,C5
208.071,G4
208.24,D3_F5
208.469,D5
208.575,B4
208.828,A5_E3
208.898,G5
208.964,A5_G3
209.042,G5
209.141,C4_F#5
209.198,G5
209.285,D3_G5
209.381,F5
209.44,F3_G5
209.533,F5
209.598,B3_E5
209.684,F5
209.752,C3
209.825,E5
209.898,F5_G3
209.959,E5
210.021,C4_D5
210.12,E5
210.215,B3_E5_G3
210.289,D5
210.34,E5
210.436,D5
210.534,C#5
210.632,D5
210.736,C5
210.932,D5
211.107,B4
211.284,A4
211.507,B4
211.721,G4
211.991,C3_E5_G4_G5
212.196,C4
212.338,B3
212.509,C4_C5_E5_G4
212.691,G3
212.838,F3
212.983,E3
213.148,D3
213.203,E5_G5
213.301,C3
213.423,D5_F5_G2_G5
213.64,G3
213.773,F#3
213.936,B4_D5_G3_G4
214.11,D3
214.245,C3
214.42,B2
214.571,A2
214.719,G2
214.899,C3_E5
215.079,C4
215.15,G5
215.239,B3
215.443,C4_C6
215.644,G3
215.784,F3
215.943,E3
216.109,D3_E5
216.258,C3
216.431,E5_G2
216.643,G3
216.71,D5
216.802,F#3
216.959,C5_D5_G3
217.072,A3_B4_C5
217.26,G3
217.406,A4_B4_F3
217.518,A4
217.585,E3_G4
217.75,D3
217.952,C3_E5_G4_G5
218.178,C4
218.315,B3
218.484,C4_C5_E5_G4
218.656,G3
218.807,F3
218.954,E3
219.119,D3
219.169,E5_G5
219.261,C3
219.408,D5_F5_G2_G5
219.602,G3
219.735,F#3
219.897,B4_D5_G3_G4
220.05,D3
220.19,C3
220.361,B2
220.508,A2
220.582,D5_F5_G2
220.841,C3_C5_E5
221.049,G3
221.18,C4
221.244,G5
221.349,C5_G3_G4
221.515,C4
221.674,E4
221.849,B4_G3_G4
222.014,D4
222.166,F4
222.367,B4_C4_F4
222.558,E4
222.705,C4_C5_E4
222.882,G3
223.055,E3
223.252,G3
223.593,C3
225.191,C4_G5
225.374,G4
225.465,E4
225.582,G4
225.707,C4
225.843,G4
225.95,E4
226.057,G4
226.202,C4_F5
226.304,E5_G4
226.441,D5_E4
226.536,C5_G4
226.688,B3_G5
226.809,G4
226.935,D4_F5
227.05,G4
227.172,B3_D5
227.298,G4
227.444,D4
227.553,G4
227.657,B3
227.761,G4
227.881,D4_F5
228.014,G4
228.105,C4_E5
228.212,G4
228.366,E4_G5
228.472,G4
228.585,C4
228.693,G4
228.819,C6_E4
228.92,G4
229.041,C4
229.172,G4
229.259,E4_E5
229.334,G4
229.509,E5_G3
229.634,G4
229.758,D4_D5
229.871,G4
230.007,C5_D5_G3
230.108,C5_G4
230.172,B4_D4
230.284,G4
230.424,A4_B4_F3
230.544,A4_B3_D4_G4
230.752,D4
230.805,G4
230.971,E3
231.08,G5
231.231,C4
231.339,G3
231.495,C4
231.599,E3
231.701,C4
231.841,G3
231.948,C4
232.07,E3_F5
232.161,C4_E5
232.279,D5_G3
232.415,C4_C5
232.557,D3_G5
232.659,C4_F5
232.784,A3_A5
232.9,C4_F5
233.027,D3_D5
233.136,C4
233.245,A3
233.381,C4
233.492,G3
233.614,D4
233.707,B3_F5
233.814,D4
233.972,C4_E5
234.138,G4
234.248,E4
234.362,G4_G5
234.486,C5_G3
234.616,E4
234.736,C4
234.828,E4
234.951,B4_C5_F4_G3
235.139,B4_D4
235.224,A4_B4_F4
235.439,B4_C4
235.572,G4
235.684,E4
235.788,C4
235.915,C5_G3
236.035,C4
236.155,G3
236.267,E3
236.535,C3
237.381,D5_G3
237.51,D4
237.659,B3
237.762,D4
237.875,G3
237.998,D4
238.114,B3
238.254,D4
238.373,C5_G3
238.47,B4_D4
238.595,A4_B3
238.715,D4_G4
238.846,E5_G3
238.991,E4
239.096,C4
239.199,E4
239.377,C5_G3
239.512,E4
239.639,C4
239.735,C5_E4
239.876,E5_G3
239.993,C5_E4
240.089,C4_E5
240.198,C5_E4
240.346,F5_G3
240.49,F4
240.605,D4
240.661,F5
240.724,F4
240.878,D5_G3
241.009,F4
241.134,D4
241.254,D5_F4
241.388,F5_G3
241.502,D5_F4
241.6,D4_F5
241.715,D5_F4
241.881,C4_G5
242.041,G4
242.149,E4
242.275,G4
242.425,C4_E5
242.561,G4_G5
242.677,A5_E4
242.79,G4_G5
242.898,C4_C6
243.02,G4_G5
243.133,A5_E4
243.241,G4_G5
243.407,C4_G5
243.555,G4
243.67,E4
243.803,G4
243.945,C4_E5
244.064,G4_G5
244.191,A5_E4
244.297,G4_G5
244.434,C4_C6
244.54,G4_G5
244.673,A5_E4
244.781,G4_G5
244.924,C4_G5
245.054,E5_G4
245.168,A5_E4
245.274,G4_G5
245.418,B3_F5
245.544,D5_G4
245.656,D4_G5
245.769,F5_G4
245.895,C4_E5
246.014,C5_G4
246.129,E4_F5
246.245,E5_G4
246.379,E5_G3
246.506,D4_D5
246.632,B3_G4
246.746,A4_D4
246.868,B4_G3
246.949,C5_D4
247.094,B3_D5
247.2,D4_E5
247.307,F3_F5
247.422,D4_G5
247.535,A5_G3
247.653,B5_D4
247.774,C6_E3
247.901,C4_E6
248.007,E5_G3
248.132,C4_G5
248.242,D3_F5
248.388,B3_C#6_D6
248.49,D5_G3
248.591,B3_F5
248.706,C3_E5
248.832,C4_C6
248.929,C5_G3
249.052,C4_E5
249.216,B3_C#5_G3
249.379,D5
249.499,E5
249.611,D5
249.737,A#4
249.864,B4
249.981,C5
250.089,B4
