start(sec),chord
96.755,A#5_G4
96.997,A5_F#4
97.113,E4
97.206,F#4
97.293,D4
97.408,A5_C5
97.637,A#4_G5
97.758,F#5
97.861,G5
97.973,D5
98.105,A4_C6
98.391,A#5_G4
98.605,D5
98.693,D#5
98.807,D5
98.883,D#5
98.97,D5
99.059,A5_F4
99.186,D#5
99.301,E5
99.406,D#5
99.491,E5
99.577,D#5
99.708,E4_G#5
99.849,A5
99.961,B5
100.046,C6
100.148,D6
100.26,C6
100.349,B5
100.454,A5
100.552,G#5
100.654,F5
100.757,E5
100.854,D5
100.945,A3_C5
101.096,E4
101.189,F4
101.284,E4
101.396,F4
101.5,E4
101.612,B4_G3
101.723,F4
101.824,F#4
101.939,F4
102.036,F#4
102.122,F4
102.263,F#3_F#4
102.362,A#4
102.456,C#5
102.553,F#5
102.654,A#5
102.737,C#6
102.855,E6
102.97,C#6
103.06,A#5
103.151,G5
103.255,F#5
103.345,E5
103.441,D5
103.526,B3
103.617,D4
103.699,F#4
103.799,B4
103.888,D5
104.007,B4_F5
104.109,G3
104.237,B3
104.333,D4
104.465,G4
104.556,B4_F5
104.751,F#3_F#5
104.895,C#5
104.98,A#3_C#4_F#5
105.079,A#5
105.184,A#3_C#4_C#6
105.296,A#5
105.388,D6_F#3
105.527,B5
105.602,B3_D4_D6
105.724,B5
105.807,B3_D4_G#5
105.924,F5
106.031,F#3_F#5
106.145,C#5
106.243,A#3_C#4_F#5
106.341,A#5
106.447,A#3_C#4_C#6
106.559,A#5
106.669,D6_F#3
106.794,B5
106.895,B3_D4_D6
106.996,B5
107.1,B3_D4_G#5
107.212,F5
107.362,A#3_C#4_F#3_F#5
107.608,C#5
107.81,A#5
108.036,F#5
108.253,C#5
108.449,A#5
108.681,F#4_F#5
108.923,C#4
109.115,A#4
109.349,F#4
109.564,C#4
109.767,A#4
110.062,F#4
110.117,F#5
110.357,C#5
110.543,A5
110.76,F#5
110.996,C#5
111.185,A5
111.419,B4_F#4_G#5
111.688,C#5
111.878,B5
112.103,F4_G#5
112.331,C#5
112.54,B5
112.766,A#5_E4_G4
113.02,C#5
113.227,C#6
113.449,A#5_F#4
113.693,C#5
113.897,C#6
114.142,B3_B5
114.339,F#3
114.557,D4
114.775,B3
115.016,F#3
115.22,D4
115.424,C#4
115.479,B5_E5
115.698,F#3
115.914,E4
116.132,A#5_C#4
116.363,F#3
116.574,E4
116.762,A5_C5_D#4
117.034,F#3
117.264,F#4
117.452,B4_D#4
117.685,F#3
117.911,F#4
118.184,E4_E5
118.426,B4
118.632,G5
118.829,E5
119.066,B4
119.264,G5
119.499,B3_E4_F#5
119.747,B4
119.967,A5
120.182,D#4_F#5
120.4,B4
120.607,A5
120.846,D4_F3_G#5
121.092,B4
121.303,B5
121.539,E3_G#5
121.768,B4
121.974,B5
122.243,A5_C#4
122.484,A3
122.693,E4
122.913,C#4
123.118,A3
123.314,E4
123.539,A#4_A5_D4
123.815,A3
124.031,F4
124.22,B4_D#4
124.445,A3
124.659,F#4
124.867,A5_C5_E4
125.108,A3
125.329,G4
125.51,C#5_E4
125.766,A3
125.964,G4
126.164,A5_D5_F#4
126.391,A3
126.599,A4
126.777,D#5_F4
126.996,A3
127.24,A4
127.452,A5_E4_E5
127.681,A3
127.904,A4
128.103,D4_F#5
128.328,A3
128.539,A4
128.798,C#4_E4
128.887,G5
128.99,A5
129.07,B5
129.164,A5
129.245,G5
129.341,F#5
129.431,E5
129.52,F#5
129.622,G5
129.719,F#5
129.814,E5
129.915,D5
130.013,C#5
130.107,D5
130.197,E5
130.294,D5
130.387,C#5
130.479,B4
130.57,A4
130.664,B4
130.755,A4
130.848,G4
130.948,A2_F#4
131.047,E4
131.156,D3_D4
131.359,A2_A3
131.551,D3_D4
131.749,F#3_F#4
131.962,D3_D4
132.155,F#3_F#4
132.371,A3_A4
132.798,A3_A4
133.049,A3_A4
133.483,A4_C#5_D5_G4
133.609,B4_C#5
133.717,D5_F#4
134.148,A4_C#4_E5_F#5
134.258,D5
134.375,D4_F#5
134.802,A5_E4_G3
134.9,G5
135.091,A3_D4_F#5
135.759,C#4_E5
136.264,B2_B3
136.461,E3_E4
136.66,B2_B3
136.871,E3_E4
137.066,G3_G4
137.272,E3_E4
137.466,G3_G4
137.695,B3_B4
138.142,B3_B4
138.385,B3_B4
138.81,A4_D#5_F#4
139.076,B4_F#5_G4
139.177,E5
139.281,G5
139.37,F#5
139.487,A5
139.587,G5
139.698,B5
140.185,A3_C#5_E4
140.474,D4_E5_G4
141.194,D5_F#4
141.607,A2
141.829,D3
142.027,A2_D5
142.229,D3_F#5
142.424,A5_F#3
142.626,D3_F#5
142.828,D6_F#3
143.062,A3
143.173,C#6
143.264,E6
143.357,D6
143.465,A3_C#6
143.573,B5
143.678,A3_A5
143.789,B5
143.891,A5
143.99,G5
144.076,F#5_G4
144.174,E5
144.276,D5
144.392,F#4
144.478,A4
144.569,G4
144.656,D5_F#4
144.777,E4
144.892,D4_D5
145.003,E4
145.098,D4
145.184,C4
145.273,B3_D4
145.417,A3_G3
145.496,G3_G4
145.691,D4_G2
145.911,B2_G4
146.109,B4_D3
146.324,B2_G4
146.509,B4_G3
146.741,D5
146.854,F#3
146.975,A3
147.064,G3
147.154,D5_F#3
147.258,E3
147.372,D3_D5
147.484,E3
147.576,D3
147.68,C3
147.77,B2_C5
147.878,A2
147.977,G2
148.056,B4
148.163,D5
148.253,C5
148.34,B4_C4
148.447,A4
148.561,G4
148.707,B3
148.789,D4
148.882,C4
148.969,B3_C6
149.092,A3
149.198,G3
149.315,B5
149.404,D6
149.484,C6
149.577,B5_C5
149.665,A5
149.77,G#5
149.896,B4
150.0,E5
150.099,D5
150.186,C5_D5
150.322,B4
150.405,A4
150.5,C5
150.6,E5
150.714,D5
150.802,C5
150.863,B4_C4_D4
151.009,A4
151.151,E4
151.249,D4
151.324,C4
151.4,B3_D6
151.569,A3
151.651,C6
151.767,E6
151.85,D6
151.961,C6_D5
152.053,B5
152.156,A#5
152.268,C#5
152.348,F#5
152.462,E5
152.546,D5_E5
152.633,C#5
152.764,B4
152.884,D5
152.966,F#5
153.072,E5
153.155,D5_E4
153.271,C#5
153.362,B4
153.475,D4
153.572,G4
153.637,F#4
153.742,E4_F#5
153.855,D4
153.979,C#4
154.091,E5
154.184,G5
154.285,F#5
154.362,E5_F#4
154.469,D5
154.569,C#5
154.689,E4
154.776,A4
154.902,G4
154.996,F#4_G5
155.086,E4
155.227,D4_F#5
155.341,D5
155.443,F#5
155.535,A5
155.63,D6_E4_G4
155.742,C#6
155.85,D4_F#4
156.0,B4
156.086,D5
156.186,F#5
156.262,B5_C#4_E4
156.387,A5
156.496,B3_D4
156.621,G4
156.715,B4
156.818,D5
156.914,A3_C#4_G5
157.039,F#5
157.161,B3_G3
157.286,E4
157.383,G4
157.484,B4
157.582,B3_E5_G#3
157.677,D5
157.801,A3_C#5
157.917,E4
158.025,A5_C#4
158.122,E4
158.228,D4_D5_F#5
158.342,F#4
158.447,A3_C#5_E5
158.579,E4
158.669,A5_C#4
158.777,E4
158.893,D4_D5_F#5
158.996,F#4
159.141,A3_C#4_C#5_E4_E5
159.382,A5
159.62,A2_A3_A4
159.964,A2_A3_A4
161.055,F#4
161.396,G4
161.879,A4
162.154,B4
162.384,A4
162.488,G4
162.577,F#4
162.681,E4
162.818,A2_D4_E3_G3
163.582,C#4
164.038,B3_C#3_G2
164.312,B3_D3_F#2
164.535,A3
164.754,A3
164.996,A3
165.212,D4_F#2
165.424,D2_D4_F#4
165.702,A2_D4_F#4
166.171,E4_G4
166.495,C#4_E4
167.113,F#4
167.4,G4
167.889,A4
168.15,B4
168.362,A4
168.461,G4
168.56,F#4
168.659,E4
168.815,A2_D4_E3_G3
169.505,C#4
169.736,B4
169.951,A4_C#3_G2
170.189,A4_D3_F#2
170.404,D5
170.608,B2_D4_G3
170.874,A2_A3_D4_F#4
171.324,A2_C#4_E4_G3
171.587,C#4_D3_E4_G3
172.384,D4_F#3
173.023,F#5
173.238,G5
173.458,G5
173.547,F#5
173.65,A5
173.759,G5
173.887,B5
174.001,A5
174.111,G5
174.199,F#5
174.309,G5
174.423,E5
174.585,A3_D5_E4_G4
175.151,E5
175.238,D5
175.349,C#5
175.775,B3_B4_D4_G#4
176.061,B4_C#4_E4_G4
176.285,A4
176.503,A4
176.733,A4_D4_F#4
176.953,D5
177.18,D5_F#5
177.461,A3_A4_D5_F#5
177.954,E5_G5
178.259,C#5_E5
178.745,F#5
178.964,G5
179.198,G5
179.279,F#5
179.389,A5
179.493,G5
179.604,B5
179.712,A5
179.823,G5
179.919,F#5
180.026,G5
180.125,E5
180.241,A4_D5_G4
180.337,C#5
180.445,E5
180.549,D5
180.647,F#5
180.743,E5
180.867,G5
180.97,F#5
181.077,A5
181.173,G5
181.275,B5
181.38,A5
181.51,A5
181.727,D#5_F4
181.967,D#5_F4
182.174,G#5
182.404,D5_E4
182.617,D5_E4
182.875,G5
183.116,B4_D5
183.372,B4_D5
183.698,A#4_C#5_F#5
184.286,F#4
184.497,B4_F#3
184.712,B3_F#4
184.922,B4_F#3
185.134,B3_D5
185.358,B4_D4
185.559,B3_D5
185.763,E4_F#5
185.858,E5
185.969,D5_F#4
186.069,C#5_E4
186.165,B4_D4
186.246,A#4_C#4
186.35,B3_D5
186.439,A3_C#5
186.523,B4_D4
186.621,A4_C#4
186.719,B3_G4
186.802,A3_F#4
186.926,E4_G3
187.001,F#3
187.135,B3_E3
187.353,E4
187.566,E3_G4
187.777,E4_G3
187.997,E3_G4
188.212,B4_G3
188.311,A4
188.414,B3_G4
188.507,A3_F#4
188.602,D#4_E4_F#3_G3
188.81,E3_G5
188.885,D#3_F#5
189.012,E5_G4
189.105,D5
189.197,C#5_E4
189.283,B4_D4
189.395,A4_C#4
189.497,B3
189.602,A3_E4
189.828,A4_E3
190.057,A3_C#5
190.281,A4_C#4
190.497,A3_C#5
190.73,C#4_E5
190.865,F#5
190.97,E4_G5
191.081,F#4_F#5
191.169,E5_G4
191.26,D5_F#4
191.378,C#5_E4
191.475,B4_D4
191.569,A4_C#4
191.68,B3_B4
191.777,C#4_G4
191.887,A3_A4
192.018,D4_F#4
192.147,A4
192.241,G#4
192.337,A4
192.444,B4
192.539,A4
192.643,D4_D5_F#4
192.779,A4
192.871,G#4
192.987,A4
193.083,B4
193.19,A4
193.303,C#4_E4
193.432,A4
193.531,G#4
193.625,A4
193.732,D4_F#4
193.854,A4
193.967,E4_G4
194.087,A4
194.18,D4_F#4
194.303,A4
194.398,C#4_E4
194.53,A4
194.652,D4_F#4
194.805,A5
194.908,G#5
195.005,A5
195.105,B5
195.215,A5
195.297,D5_D6_F#5
195.438,A5
195.517,G#5
195.626,A5
195.723,B5
195.824,A5
195.94,C#5_E5
196.078,A5
196.172,G#5
196.26,A5
196.363,D5_F#5
196.479,A5
196.587,E5_G5
196.719,A5
196.812,D5_F#5
196.951,A5
197.046,C#5_E5
197.125,A5
197.259,D5
197.393,F#5
197.504,G5
197.599,A5
197.698,B5
197.793,C#6
197.895,D4_D6_F#4
198.026,C#6
198.134,B5_E4_G4
198.23,A5
198.332,A4_F#4_G5
198.435,F#5
198.565,B4_G4
198.681,D#5
198.773,E5
198.885,F#5
198.992,G5
199.086,A5
199.204,B5_E4_G4
199.327,A5
199.434,A4_F#4_G5
199.531,F#5
199.645,B4_E5_G4
199.745,D5
199.884,A3
200.0,G#4
200.068,B4_D4_F#4
200.203,A4
200.294,C#5_D4_F#4
200.391,B4
200.501,A3_D5
200.618,C#5
200.708,D4_E5_F#4
200.826,D5
200.93,D4_F#4_F#5
201.029,E5
201.141,A3_G5
201.246,F#5
201.348,A5_D4_F#4
201.449,G5
201.555,B5_D4_F#4
201.664,A5
201.767,A3_C#6
201.895,B5
201.956,D4_D6_F#4
202.087,C#6
202.189,D4_E6_F#4
202.297,D6
202.478,B3_D4_F4_F6_G#3
203.121,B5
203.233,C#6
203.331,D6
203.438,G#5
203.53,B5
203.621,D5
203.733,F5
203.824,B4
203.986,D5
204.439,A3_F#4
204.694,A#3_G4
205.15,B3_G#4
205.495,A3_A4_D5_F#5
206.193,C#5_E5_F#5_G4
206.342,G4
206.428,D5
206.632,E5
206.897,D4_D5
207.128,F#4
207.354,A4_G#5
207.467,A5
207.574,B5_D4
207.681,A5
207.768,F#4_G5
207.885,F#5
207.992,A4_E5
208.103,D5
208.214,A3_C#5
208.302,D5
208.422,C#4_D#5
208.531,E5
208.629,E4_F5
208.733,F#5
208.837,A3_G5
208.952,G#5
209.056,A5_C#4
209.154,A#5
209.268,B5_E4
209.385,G5
209.52,D4_F#5
209.762,F#4
209.993,A4_G#5
210.102,A5
210.193,B5_D4
210.326,A5
210.417,F#4_G5
210.516,F#5
210.628,A4_E5
210.742,D5
210.842,A3_C#5
210.962,D5
211.066,D#5_E4
211.177,E5
211.27,F5_G4
211.384,F#5
211.507,A3_G5
211.621,A5
211.724,B5_E4
211.835,G5
211.961,E5_G4
212.082,C#5
212.204,D4_D5_F#4
212.454,A4
212.665,A4_F#5
212.909,D4_D5_F#4
213.164,A4
213.414,A4_F#5
213.876,D4_F#4
