start(sec),chord
44.479,D3
44.671,G3
44.877,C3_F5
44.964,D#5
45.048,C5_D#3_D5
45.251,G2_G3_G5
45.835,G#3_G#5
45.927,G3_G5
46.0,F3_F5
46.093,D#3_D#5
46.178,C3_C5_D3_D5
46.381,G3_G5
46.864,G2_G4
47.906,C3_G3
47.972,C4_E5_G4
48.44,E5
48.854,E5
49.098,D4_G3
49.202,B4_F4_G5
49.845,F5
50.044,D5
50.471,C3_D5_E4
50.644,C5
50.838,C5_E3_G4
51.282,G3
51.424,B4_D5
51.651,B4_C4_D5
52.103,C3
52.524,C5_E5
52.902,A3
52.986,F5
53.306,C4_F4
53.406,G5
53.481,F5
53.545,E5
53.605,F5
53.703,G5
53.904,A5
54.118,A5_B3
54.322,G5
54.528,D4_F#5_G4
54.711,G5
54.928,F5
55.104,D5
55.33,C4_D#5
55.536,E5
55.738,A3_C4_F5
55.939,E5
56.128,D4_F3_G5
56.329,F5
56.544,B3_E5_G3
56.762,D5
56.972,C5
57.16,B4
57.368,A4
57.568,G4
57.77,C4_D#5
57.992,E5
58.05,G4
58.192,C4_D#5
58.317,E4
58.385,E5
58.461,G4
58.581,C4_D#5
58.726,E4
58.777,E5
58.87,G4
58.976,B3_F#5
59.148,D4_G5
59.277,G4
59.376,F#5
59.436,B3
59.559,D4_G5
59.682,G4
59.756,B3_F5
59.9,D5_F4
60.008,G4
60.154,C4_D5_E4
60.365,C5
60.574,D5_E3_G4
60.764,C5
60.962,B4_E5_G3
61.143,B4_D5
61.378,B4_C4_D5
61.791,G3
61.962,D#5
62.192,C3_C5_E5
62.628,A3_F5
62.808,C4
63.017,F4_G5
63.133,F5
63.206,C4_E5_F5
63.392,A3_G5
63.584,A5_C4
63.796,A5_B3
64.004,D4_G5
64.19,F#5_G4
64.373,D4_G5
64.571,B3_F5
64.765,D4_D5
64.967,C4_D#5
65.156,E5
65.368,D4_F3_G5
65.581,F5
65.767,D5_F4_G3
65.955,B4
66.16,C4_C5_E4
66.372,G4
66.57,E4
66.784,G4
66.969,C4
67.164,G4
67.355,D4_F4_G4
67.534,F4_G4
67.755,B3
67.941,F4_G4
68.145,G3
68.346,F4_G4
68.544,C3_D#4_G4
68.743,D#4_G4
68.951,D#3
69.144,D#4_G4
69.342,C3
69.526,D#4_G4
69.728,D3_F4_G4
69.931,F4_G4
70.128,B2
70.316,F4_G4
70.526,G2
70.703,F4_G4
70.895,C2_C3_D#4_G4
71.092,D#4_G4
71.295,D#3
71.476,D#4_G4
71.681,G3
71.858,D#4_G4
72.049,D#4_F2_F3_G#4
72.246,D#4_G#4
72.453,G#3
72.634,D#4_G#4
72.841,C4
73.012,D#4_G#4
73.226,A#1_A#2_D4_G#4
73.415,D4_G#4
73.618,D3
73.811,D4_G#4
74.012,F3
74.176,D4_G#4
74.357,D#2_D#3_D4_G4
74.561,D4_G4
74.779,G3
74.964,D4_G4
75.164,A#3
75.32,D4_G4
75.515,C4_G#1_G#2_G4
75.714,C4_G4
75.909,G#3
76.075,C4_G4
76.269,C4_D2_D3_F4
76.492,C4_F4
76.666,D4
76.844,C4_F4
77.033,B3_F4_G1_G2
77.216,B3_F4
77.421,G3
77.605,B3_F4
77.817,G#3
77.996,C4_D#4
78.197,G3
78.398,C4_D#4
78.604,F#3
78.774,C4_D#4
79.011,B3_D4_G3
79.18,D#4_G4
79.369,D4_F4
79.554,C4_D#4
79.757,B3_D4
79.931,C4_D#4_F#3
80.153,B3_G3
80.344,D#4_G4
80.531,D4_F4
80.729,C4_D#4
80.919,B3_D4
81.111,C4_D#4_F#3
81.305,B3_D4_G3
81.49,C4_D#4_F#3
81.689,B3_D4_G3
81.873,C4_D#4_F#3
82.08,B3_D4_G3
82.264,C4_D#4_F#3
82.471,B3_D4_G3
82.668,A#3_C#4
82.86,B3_D4
83.041,C#4_E4
83.248,D4_F4
83.42,E4_G4
83.647,A4_F3_F4
84.052,A4_C4_F3_F4
84.459,A4_C4_F3_F4
84.902,A4_C4_F3_F4
85.708,C3_E4_G4
86.102,B3_D4_F4_G2_G4
86.517,B3_D4_F4_G2
86.908,B3_D4_F4_G2
87.351,B3_D4_F4_G2
88.224,A2_C4_E4
88.64,E4_F2_G4
88.82,D4_F4
89.016,C4_E4_G2
89.424,B3_D4_G2
89.846,C3_C4_E4
90.121,C5
90.327,D5
90.504,E5
90.688,F5
90.866,G5
91.12,A5_C4_F4
91.54,A5_C4_F4
91.942,A5_C4_F4
92.43,A5_C4_F4
93.054,B5
93.116,A5
93.229,E4_G5
93.583,B4_D4_F5_G3_G5
94.029,B4_D4_F5_G3
94.422,B4_D4_F5_G3
94.873,B4_D4_F5_G3
95.676,A3_C4_C5_E5
96.086,E5_F3_G5
96.261,D5_F5
96.476,C5_E5_G3
96.864,B4_D5_F3
97.253,E2_E3_E5_G5
97.454,E5_G5
97.654,G#3
97.84,D5_F5
98.05,A3
98.239,C5_E5
98.442,F3
98.636,D5_F4
98.839,G3
99.035,C5_E4
99.244,F3
99.461,B4_D4
99.657,E2_E3
99.762,E5
99.849,G5
99.944,E5
100.057,G#2_G#3
100.154,D5
100.252,F5
100.343,D5
100.435,A2_A3
100.531,C5
100.621,E5
100.708,C5
100.805,F2_F3
100.895,F4
100.988,D5
101.079,F4
101.184,G2_G3
101.266,E4
101.359,C5
101.451,E4
101.542,G2_G3
101.636,D4
101.717,B4
101.796,D4
101.928,C3_C5_E4_G4
102.027,E3
102.12,G3
102.23,C4
102.331,C3
102.401,E3
102.492,G3
102.622,C4
102.694,C3_E5_F5
102.809,E3_E5
102.886,D5_G3
102.96,C4_C5
103.052,C3_G5
103.162,E3
103.254,G3
103.367,C4
103.441,C3
103.531,E3
103.621,G3
103.735,C4
103.824,B5_C3
103.892,A5_B5_C6_F3_G3
104.108,C4_G5
104.184,C3_C6
104.293,E3
104.373,G3
104.481,C4
104.571,C3
104.656,E3
104.756,G3
104.861,C4
104.961,C3_D5_E3_E5_F5_G3
105.244,C4_C5
105.322,C3_G5
105.419,E3
105.516,G3
105.626,C4
105.708,C3_G5
105.768,E3_F5
105.897,G3
105.999,C4
106.072,B5_C3
106.145,C6_F3
106.219,B5_G3
106.301,A5
106.375,G5
106.449,C3_C4_C6_E3_G3
106.924,E3_E4_E6
107.525,G#2_G#3_G#5
107.709,A2_A3_A5
108.136,C3_C4_C6
108.727,E3_E5
108.918,F3_F5
108.985,G3_G5
109.064,F3_F5
109.129,D3_D5_E3_E5
109.271,G3_G5
109.68,B5_D5_F5_G2_G3_G5
110.135,C3_C4_C5_C6_E5_G5
110.678,C2_C3_C4
111.814,G4
112.214,C5_E3
112.611,E5
112.666,C3
113.1,C5_E5_G3_G4
114.001,B4_D5
114.43,G5
114.832,C5_E3_G4
115.197,C3_E5
115.633,C5_E5_G3_G4
116.499,B4_D5
116.904,A3_A4_D4_F3
117.307,D5
117.722,F5
118.108,A3_D4_E5_F3
118.496,D5
118.903,A5
119.342,D4_F4_G3
119.748,G5
120.181,B4
120.581,C4_C5_E4
120.792,G4
120.993,E4
121.15,G4
121.36,F4
121.547,D4
121.772,C4
122.067,G3
122.156,C4_E3
122.559,C3_E4
122.989,C4_E4_G2_G3
123.801,B3_D4
124.224,G4
124.61,C4_E3_G3
125.006,C3_E4
125.436,C4_E4_G2_G3
126.302,B3_D4
126.714,A2_A3_D3_F2
127.12,D4
127.545,F4
127.943,A2_D3_E4_F2
128.319,D4
128.731,A4
129.171,D3_F3_G2
129.567,G4
129.974,B3
130.367,C3_C4_E3
130.548,G4
130.727,E4
130.911,G4
131.106,C4
131.29,G4
131.489,D4_F4_G4
131.698,F4_G4
131.89,B3
132.066,F4_G4
132.268,G3
132.447,F4_G4
132.625,C3_D#4_G4
132.84,D#4_G4
133.021,D#3
133.202,D#4_G4
133.405,C3
133.593,D#4_G4
133.776,D3_F4_G4
133.964,F4_G4
134.167,B2
134.353,F4_G4
134.556,G2
134.732,F4_G4
134.929,C2_C3_D#4_G4
135.131,D#4_G4
135.338,C4
135.514,D#4_G4
135.702,C3
135.878,D#4_G4
136.058,A1_A2_C4_D#4_F#4
136.247,C4_D#4_F#4
136.446,A3
136.628,C4_D#4_F#4
136.829,A2
136.996,C4_D#4_F#4
137.167,A#1_A#2_D4_G4
137.369,D4_G4
137.569,A#3
137.757,D4_G4
137.953,A#2
138.105,D4_G4
138.293,A4_C5_D4_F#1_F#2
138.482,A4_C5_D4
138.686,F#3
138.873,A4_C5_D4
139.064,F#2
139.231,A4_C5_D4
139.42,A#4_D4_G1_G2_G4
139.629,A#4_D4_G4
139.831,G3
140.001,A#4_D4_G4
140.185,G2
140.358,A#4_D4_G4
140.553,A#4_C#5_E2_E3_G4
140.741,A#4_C#5_G4
140.947,E4
141.107,A#4_C#5_G4
141.309,E3
141.459,A#4_C#5_G4
141.651,A4_D5_F2_F3
141.856,A4_D5
142.064,F4
142.239,A4_D5
142.42,F3
142.585,A4_D5_E5
142.764,A4_C#2_C#3_E5_G5
142.958,A4_E5_G5
143.169,C#4
143.329,A4_E5_G5
143.526,C#3
143.693,A4_E5_G5
143.873,A4_D2_D3_D5_F5
144.078,A4_D5_F5
144.276,D4
144.459,A4_D5_F5
144.625,D3
144.782,A4_D5_F5
144.965,A#1_A#2_D5_G#5
145.151,D5_G#5
145.353,A#3_D#3
145.527,D5_G#5
145.707,A#2
145.871,D5_G#5
146.077,A2_A3_A5_C#5
146.261,A5_F5
146.457,E5_G5
146.619,D5_F5
146.817,C#5_E5
146.983,D5_F5_G#4
147.159,A4_C#5_E5
147.35,A4_F4
147.525,E4_G4
147.704,D4_F4
147.897,C#4_E4
148.061,D4_F4_G#3
148.246,A3_C#4_E4
148.431,D4_F4_G#3
148.645,A3_C#4_E4
148.822,D4_F4_G#3
149.018,A3_C#4_E4
149.197,D4_F4_G#3
149.415,A3_C#4_E4
150.6,A3_C4_E4
150.777,D4_F4_G#3
150.97,A3_C4_E4
151.155,D4_F4_G#3
151.347,A3_C4_E4
151.544,D4_F4_G#3
151.755,A3_C4_E4
152.968,A#3_C4_E4_G3
153.157,A3_F4
153.36,A#3_E4_G3
153.547,A3_F4
153.735,A#3_E4_G3
153.934,A3_F4
154.164,E4_G3
155.392,A#5_C4_E5_G4
155.578,A5
155.633,F#4
155.783,A#5_G4
155.989,A5_F#4
156.199,A#5_G4
156.416,A5_F#4
156.733,A#5_G4
158.841,F3_F4
159.082,A3
159.267,C4
159.443,A3
159.619,A4_C4
159.818,A3
160.021,C5_F3
160.231,C4
160.432,D#4
160.592,C4
160.788,A4_D#4
160.964,C4
161.153,A#4_F3
161.378,A#3
161.576,D4
161.723,A#3
161.899,G5
161.953,D4
162.083,A#3
162.299,F3_F5
162.473,E5_G3
162.671,A#3_E5
162.848,G3
163.031,A#3
163.194,G3
163.435,A3_F3_F5
163.851,A4
164.242,D5
164.614,G4
165.031,C5
165.64,A4
165.835,F3_F4
166.224,A2
166.624,D3
166.955,G2_G4
167.191,E4
167.251,F4
167.312,C3_E4
167.511,D4
167.715,E4
167.867,A2
168.062,A4_F2_F4
168.434,A#4_D3
168.8,A#2_D5
169.207,A2_D5
169.4,C5
169.584,A#4
169.755,A4
169.949,D3_G4
170.123,F4
170.329,A#2_G4
170.731,A#4
171.125,A#3_C3_E4
171.556,A3_F2_F4
172.323,A4_C5_C6
172.645,A#4_A4_B5_F4_G4
173.106,A4_A5_F4
173.523,A5_F4
173.785,C4_G4_G5
173.866,A3_F4_F5
174.271,A3_F4_F5
174.661,A3_F4_F5
175.064,C4_E5_G4_G5
175.461,C4_E5_G4_G5
175.865,C4_E5_G4_G5
176.257,C4_E5_G4_G5
176.683,A4_A5_F4_F5
177.075,A4_C5_C6_D6
177.262,C6
177.33,A#4_A#5_G4
177.455,A4_A5_F4
177.853,A4_A5_F4
178.252,A4_A5_F4
178.342,A#5
178.441,A5
178.52,C4_G4_G5
178.627,A3_F4_F5
179.011,A3_F4_F5
179.427,A3_F4_F5
179.839,C4_G4_G5
180.247,A#5
180.651,A#4_C4_E5_G4
181.073,A4_F4_F5
181.914,A#4_C4_C6_E4
182.343,A4_F4_F5
183.161,A#3_C3_C5_E3
183.595,A3_F3_F4
184.407,C#2_C#3_C#4
184.826,D2_D3_D4
185.051,F3
185.262,A3
185.452,A4_F3_F4
185.607,A3_D5
185.834,A4_F3
185.909,D5
185.99,D3_F5
186.195,D5_F3
186.273,F5
186.347,A3_A5
186.535,A5_F3
186.721,A3_F5
186.869,D5_F3
187.066,E2_E3
187.121,C#5_E5_G5
187.266,A#5
187.323,A5
187.479,A#3_C#4_E3_G3
187.707,A5
187.786,G5
187.877,F5
187.968,E5
188.059,D5
188.146,C#5
188.239,A#5_E2_E3
188.645,A#3_C#4_E3_G3
188.846,A5
188.931,G5
189.019,F5
189.124,E5
189.202,D5
189.284,C#5
189.38,D5_F3
189.599,A3
189.806,D4
190.006,A3_F4
190.089,A4
190.184,D4_D5
190.401,A3_A4
190.471,D5
190.553,F3_F5
190.771,A3_D5
190.844,F5
190.919,A5_D4
191.114,A3_A5
191.3,D4_F5
191.472,A3_D5
191.718,B4_D2_D3_D5_F5_G#5
192.148,B3_D3_F3_G#3
192.367,G5
192.448,F5
192.533,D#5
192.621,D5
192.7,C5
192.796,B4
192.908,D2_D3_G#5
193.332,B3_D3_F3_G#3
193.442,D3
193.517,G5
193.611,F5
193.707,D#5
193.79,D5
193.888,C5
193.976,B4
194.072,C5_D#3
194.278,G3
194.469,C4
194.691,D#4_G3
194.757,G4
194.84,C4_C5
195.072,G3_G4
195.143,C5
195.21,D#3_D#5
195.412,C5_G3
195.494,D#5
195.583,C4_G5
195.782,G3_G5
195.978,C4_D#5
196.146,C5_G3
196.383,A4_C5_D#5_E2_F#2_F#5_F5
196.745,A#3
196.817,A3_C4_D#3_F#3
197.027,F5
197.11,D#5
197.199,C#5
197.277,C5
197.368,A#4
197.469,A4
197.558,D#2_F#5
197.962,A3_C4_D#3_F#3
198.16,F5
198.248,D#5
198.351,C#5
198.423,C5
198.535,A#4
198.608,A4
198.709,A#4_C#3
198.923,F3
199.089,A#3
199.196,F4
199.267,A#4_F3
199.357,F4
199.441,A#3_C#5
199.554,A#4
199.623,C#5_F3
199.729,A#4
199.802,C#3_C#5_E5_F5
200.002,F3_F5
200.093,C#5
200.207,A#3_A#5
200.406,F3
200.602,A#3
200.802,F3
201.005,A4_C3
201.221,F3
201.391,A3
201.472,F4
201.57,A4_F3
201.674,F4
201.74,A3_C5
201.841,A4
201.935,C5_F3
202.027,A4
202.11,C3_F5
202.211,C5
202.279,F3_F5
202.393,C5
202.478,A3_A5
202.68,F3
202.871,A3
203.062,F3
203.276,B2_G#4
203.485,F3
203.677,G#3
203.76,F4
203.847,F3_G#4
203.939,F4
204.036,D5_G#3
204.121,G#4
204.201,D5_F3
204.303,G#4
204.393,B2_F5
204.496,D5
204.573,F3_F5
204.656,D5
204.749,G#3_G#5
204.943,F3
205.157,F5_G#3
205.234,D3
205.329,F3
205.535,C3_C5_E5
205.639,G5
205.718,C6_E3
205.933,G3
206.131,C4
206.342,A#5_F3
206.424,G#5
206.512,G#3_G5
206.597,F5
206.73,C3_C6
206.923,E3
207.121,G3
207.318,C4
207.506,A#5_F3
207.593,G#5
207.669,G#3_G5
207.769,F5
207.873,C4_C5
208.431,C#4_C#5
208.518,C4_C5
208.604,A#3_A#4
208.692,G#3_G#4
208.768,G3_G4
208.856,F3_F4
208.956,C4_C5
209.445,C2_C3_C4
210.479,A4_C3_C4_F2_F3
211.008,A4
211.42,A4
211.664,A#3_C3_E4_G3
211.841,C5
212.436,A#4
212.646,G4
213.068,A3_F2_G4
213.256,F4
213.461,A2_C4_F4
213.886,C3
214.047,E4_G4
214.258,E4_F3_G4
214.723,F2
215.132,A4
215.184,F4
215.517,D3
215.638,A#4
215.986,A#3_F3
216.062,C5
216.145,A#4
216.206,A4
216.262,A#4
216.382,C5
216.576,D5
216.797,D5_E3
216.994,C5
217.192,B4_C4_G3
217.367,C5
217.57,A#4
217.752,G4
217.968,F3_G#4
218.176,A4
218.367,A#4_D3_F3
218.551,A4
218.771,A#2_C5_G3
218.949,A#4
219.169,A4_C3_E3
219.367,G4
219.577,F4
219.759,E4
219.973,D4
220.147,C4
220.354,F3_G#4_G#5
220.5,A3
220.558,A4_A5
220.616,C4
220.753,F3_G#4_G#5
220.886,A3_A4_A5
221.017,C4
221.136,F3_G#4_G#5
221.285,A3_A4_A5
221.412,C4
221.53,B4_B5_E3
221.712,C5_C6_G3
221.832,C4
221.927,B4_B5_E3
222.112,C5_C6_G3
222.241,C4
222.314,A#5_E3
222.458,A#3_G5
222.582,C4
222.707,A3_F3_G5
222.918,F5
223.093,A3_C5_G5
223.292,F5
223.49,A5_C4_E5
223.665,G5
223.89,E5_F4_G5
224.324,C4
224.499,G#5
224.727,A5_F3_F5
225.139,D4
225.211,A#5
225.393,F4
225.578,A#4_A#5_C6
225.74,A#5_A5_F4
225.921,C6_D4
226.116,D6_F4
226.325,D6_E4
226.521,C6_G4
226.731,B5_C5
226.908,C6_G4
227.123,A#5_E4
227.31,G4_G5
227.533,F4_G#5
227.748,A5
227.95,A#3_C6_G4
228.141,A#5
228.332,A#4_C4_G5
228.535,E5
228.726,A4_F4_F5
228.93,C5
229.146,A4
229.329,C5
229.521,F4
229.709,C5
229.89,A#4_C5_G4
230.09,A#4_C5
230.288,E4
230.458,A#4_C5
230.67,C4
230.84,A#4_C5
231.028,C5_F3_G#4
231.237,C5_G#4
231.434,G#3
231.616,C5_G#4
231.822,F3
232.002,C5_G#4
232.19,A#4_C5_G3
232.392,A#4_C5
232.586,E3
232.767,A#4_C5
232.959,C3
233.135,A#4_C5
233.331,C5_F2_F3_G#4
233.526,C5_G#4
233.727,G#3
233.912,C5_G#4
234.131,C4
234.297,C5_G#4
234.473,A#2_A#3_C#5_G#4
234.68,C#5_G#4
234.877,C#4
235.053,C#5_G#4
235.253,F4
235.418,C#5_G#4
235.604,C#5_D#2_D#3_G4
235.789,C#5_G4
236.004,G3
236.178,C#5_G4
236.384,A#3
236.549,C#5_G4
236.728,C5_G#2_G#3_G4
236.917,C5_G4
237.136,C4
237.326,C5_G4
237.516,D#4
237.664,C5_G4
237.856,C#2_C#3_C5_F4
238.089,C5_F4
238.285,C#4
238.442,C5_F4
238.614,A#4_F4_G2_G3
238.823,A#4_F4
239.029,G4
239.177,A#4_F4
239.357,A#4_C2_C3_E4
239.561,A#4_E4
239.766,C4
239.957,E4_G#4
240.145,C#4
240.315,E4_G#4
240.553,C4
240.725,E4_G#4
240.919,B3
241.111,F4_G#4
241.342,C4_E4_G4
241.523,C5_G#4
241.709,A#4_G4
241.886,F4_G#4
242.085,E4_G4
242.264,B3_F4_G#4
242.466,C4_E4_G4
242.648,C5_G#4
242.84,A#4_G4
243.02,F4_G#4
243.235,E4_G4
243.41,B3_F4_G#4
243.615,C4_E4_G4
243.796,B3_F4_G#4
243.998,C4_E4_G4
244.178,B3_F4_G#4
244.379,C4_E4_G4
244.558,B3_F4_G#4
244.77,C4_E4_G4
244.974,D#4_F#4
245.145,E4_G4
245.318,A4_F#4
245.518,A#4_G4
245.695,A4_C5
245.929,A#3_A#4_D5
246.335,A#3_A#4_D5_F4
246.73,A#3_A#4_D5_F4
247.156,A#3_A#4_D5_F4
247.932,A4_C5_F3
248.321,A#4_C3_C5_E4_G4
248.733,A#4_C3_E4_G4
249.12,A#4_C3_E4_G4
249.54,A#4_C3_E4_G4
250.356,A4_D3_F4
250.771,A#2_A4_C5
250.947,A#4_G4
251.152,A4_C3_F4
251.556,C3_E4_G4
251.941,A4_F3_F4
252.194,F5
252.379,G5
252.566,A5
252.753,A#5
252.936,C6
253.201,A#4_D6_F4
253.601,A#4_D6_F4
253.992,A#4_D6_F4
254.469,D6
254.522,A#4_F4
255.067,E6
255.122,D6
255.244,A4_C6
255.595,A#5_C4_C6_E5_G4
256.019,A#5_C4_E5_G4
256.417,A#5_C4_E5_G4
256.899,A#5_C#4_E5_G4
257.659,A5_D4_F4_F5
258.089,A#3_A5_C6
258.265,A#5_G5
258.467,A5_C4_F5
258.856,A#3_E5_G5
259.241,A2_A3_A5_C6
259.433,A5_C6
259.633,C#4
259.822,A#5_G5
260.011,D4
260.203,A5_F5
260.388,A#3
260.583,A#4_G5
260.78,C4
260.975,A4_F5
261.171,A#3
261.361,E5_G4
261.557,A2_A3
261.649,A5
261.752,C6
261.848,A5
261.946,C#3_C#4
262.047,A#5_G5
262.182,A#5
262.295,D3_D4_G5
262.428,F5
262.521,A5
262.586,F5
262.714,A#2_A#3
262.795,A#4
262.891,G5
262.979,A#4
263.084,C3_C4
263.18,A4
263.266,F5
263.348,A4
263.462,C2_C3
263.541,G4
263.633,E5
263.707,G4
263.828,A4_C5_F2_F5
263.92,A2
264.022,C3
264.125,F3
264.21,F2
264.309,A2
264.391,C3
264.51,F3
264.589,A#4_A2_A4_F2
264.78,C3_G4
264.857,F3_F4
264.94,C5_F2
265.061,A2
265.152,C3
265.247,F3
265.329,F2
265.428,A2
265.508,C3
265.619,F3
265.701,E5_F2
265.777,A#2_F5
265.854,C3_C5_D5_E5_F3
266.066,F2_F5
266.152,A2
266.246,C3
266.35,F3
266.445,F2
266.542,A2
266.626,C3
266.73,F3
266.835,A#5_A2_A5_C3_F2_F3_F5_G5
267.195,C6_F2
267.286,A2
267.378,C3
267.48,F3
267.589,C6_F2
267.678,A2
267.774,C3
267.858,F3
267.944,E6_F2
268.003,A#2_F6
268.073,C3_D6_E6_F3
268.218,C6
268.305,A2_C3_F2_F3_F6
268.82,A2_A3_A5
269.393,C#3_C#4_C#5
269.562,D3_D4_D5
270.022,F3_F4_F5
270.59,A3_A4
270.798,A#3_A#4
270.858,C4_C5
270.933,A#3_A#4
271.012,A3_A4_C4_C5_G3_G4
271.555,C3_C4_C5_E5_G4
271.996,A4_C5_F3_F4_F5
272.605,F2_F3_F4
289.694,A#4
289.762,A#3
290.193,F4
290.584,D4
290.99,F4
291.424,A#3_D5
291.855,F4
291.941,D#5
292.051,D5
292.131,C5
292.245,D4_D5
292.617,D#5_F4
293.035,E5
293.101,A3
293.471,F4
293.848,C4
294.231,F4_F5
294.634,A3_C5
295.062,F4
295.423,C4
295.832,F4
296.243,D#5
296.297,G3
296.669,D#4
296.721,F5
296.825,D#5
296.902,D5
297.019,A#3_D#5
297.393,D#4_F5
297.801,G5
297.864,D#3
298.203,A#3
298.283,A5
298.386,G5
298.467,F5
298.599,G3_G5
298.984,A#3_A5
299.472,A5_D3
299.896,A#3
300.294,F3
300.683,A#3_A#5
301.112,D3_F5
301.499,A#3
301.894,F3
302.307,A#3
302.762,D#3_G5
303.231,G3
303.6,D#3
304.023,B3_G#5
304.175,G5
304.367,D#3_F5
304.782,C4_D#5
305.186,D#3_D5
305.584,C5_D#4
306.011,D3_E5
306.546,F3_F5
307.0,D3
307.386,A3_G5
307.556,F5
307.739,D#5_D3
308.141,A#3_D5
308.536,C5_D3
308.912,A#4_D4
309.346,A3_F5
309.794,D#5
309.855,F4
310.2,C4
310.558,C5_F4
310.978,A#3_D#5
311.386,D5_F4
311.805,D4
312.182,A#4_F4
312.626,D5_F3
313.04,D4
313.455,A#3
313.836,D#5_D4
313.993,D5
314.244,A3_C4_C5_F3
314.715,F5
315.115,D#5
315.553,C5
316.071,A#3_A#4
316.466,F4
316.535,C5
316.626,A#4
316.72,A4
316.827,A#4_C#4
317.202,C5_F4
317.606,A#3_C#5
318.005,F4
318.057,D#5
318.147,C#5
318.243,C5
318.35,C#4_C#5
318.732,D#5_F4
319.271,E5_G#3
