start(sec),chord
74.493,A4_F#4
74.82,A4_F#4
75.139,A4_F#4
75.454,A4_F#4_F#5
75.823,A5
76.108,A4_F#4_F5
76.426,A4_F#4_F#5
76.745,A4_C5_F#4
77.057,A4_D5_F#4
77.38,A4_C#5_F#4
77.773,C#5_F3
78.24,F4_G#4
78.561,F4_G#4
78.878,F4_G#4
79.197,F4_G#4
79.52,F4_G#4_G#5
79.853,B5_F4_G#4
80.191,F4_F5_G#4
80.505,F4_G#4_G#5
80.824,C5_F4_G#4
81.133,D5_F4_G#4
81.454,C#5_F4_G#4
81.871,C#5_F#4
82.29,A5
82.594,E4
82.914,G#5
83.245,D4
83.605,F5
83.901,F#5
84.194,G#5
84.54,B5_C5
84.923,A5
85.234,G#5
85.546,F#5
85.958,C#4_C#5
86.315,F5
86.645,G#5
86.94,C5
87.273,C#5
87.594,F4
87.91,G#4
88.221,C#4
88.546,D4
88.841,G#3
89.167,B3
89.518,F3
89.958,C#5_F#3
90.522,A4_F#4
90.844,A4_F#4
91.154,A4_F#4
91.484,A4_F#4
91.794,A4_F#4_F#5
92.113,A4_A5_F#4
92.423,A4_F#4_F5
92.723,A4_F#4_F#5
93.046,A4_C5_F#4
93.352,A4_D5_F#4
93.663,A4_C#5_F#4
94.027,C#5_E3
94.465,E4_G4
94.777,E4_G4
95.073,E4_G4
95.417,E4_G4
95.699,E4_G4_G5
96.018,B5_E4_G4
96.396,E4_E5_G4
96.694,E4_G4_G5
96.98,B4_E4_G4
97.306,D5_E4_G4
97.62,C#5_E4_G4
97.973,A4_F#4
98.293,D5
98.595,C5
98.874,D#5
99.177,B4_G4
99.488,E5
99.794,D5_G#4
100.095,F5
100.445,A4
100.764,F#5
101.091,A3_G4
101.159,A5
101.581,C#5
101.961,D4_F#4
102.039,D5
102.263,E5
102.422,A4_D5
102.553,C#5
102.71,A4_D5
102.839,E5
103.0,A4_F#5
103.135,G5
103.314,A5_F#4
103.482,B5
103.629,A4_A5
103.771,G#5
103.932,A4_A5
104.077,B5
104.243,A4_C#6
104.384,D6
104.548,A3_C#6_G4
104.721,E6
104.875,A4_C#6
105.021,A5
105.206,A4_G5
105.359,A5
105.505,A4_G5
105.641,E5
105.849,D4_D5_F#4
106.005,E5
106.164,A4_D5
106.297,C#5
106.452,A4_D5
106.604,E5
106.767,A4_F#5
106.909,G5
107.078,A5_F#4
107.24,B5
107.376,A4_A5
107.512,G#5
107.682,A4_A5
107.82,B5
107.971,A4_C#6
108.112,D6
108.285,A3_C#6_G4
108.464,E6
108.594,A4_C#6
108.745,A5
108.892,A4_G5
109.056,A5
109.215,A4_G5
109.362,E5
109.54,D5
109.698,D3
109.874,E3
110.01,F#3
110.141,G3
110.306,A3
110.477,B3
110.598,C#4
110.753,D4
110.891,C#4
111.042,E4
111.182,D4
111.341,F#4
111.483,E4
111.646,G4
111.786,F#4
111.945,A4
112.095,G#4
112.268,C5
112.409,B4
112.566,A4
112.707,G4
112.842,F#4
112.997,E4
113.228,D#4
113.367,B4
113.52,C#5
113.656,D#5
113.824,E5
113.96,F#5
114.112,G#5
114.275,A#5
114.431,B5
114.573,A5
114.723,C6
114.866,B5
115.008,A5
115.146,G5
115.315,F#5
115.444,E5
115.599,D#5
115.743,E5
115.892,F#5
116.039,E5
116.197,D#5
116.35,C5
116.507,B4
116.637,A4
116.807,G4
116.97,E3
117.124,F#3
117.26,G3
117.418,A3
117.566,B3
117.716,C#4
117.85,D#4
117.999,E4
118.142,D#4
118.306,F#4
118.454,E4
118.609,G4
118.742,F#4
118.904,A4
119.044,G4
119.197,B4
119.341,A#4
119.499,D5
119.633,C#5
119.788,B4
119.926,A4
120.086,G#4
120.23,F#4
120.424,F4
120.576,C#5
120.72,D#5
120.865,F5
121.007,F#5
121.147,G#5
121.311,A#5
121.448,C6
121.607,C#6
121.754,B5
121.9,D6
122.052,C#6
122.195,B5
122.34,A5
122.495,G#5
122.629,F#5
122.779,F5
122.934,F#5
123.076,G#5
123.217,F#5
123.378,F5
123.516,D5
123.668,C#5
123.815,B4
123.983,A4_F#3
124.132,F#4
124.292,G#4
124.421,A4
124.568,B4
124.699,C#5
124.854,D#5
125.003,F5
125.147,B3_D#3_F#5
125.328,G#5
125.48,F#5
125.612,F5
125.77,F#5
125.913,G#5
126.072,F#5
126.197,F5
126.359,C4_D3_F#5
126.526,G#5
126.681,A5
126.815,G#5
126.973,B5
127.135,A5
127.316,G#5
127.464,F#5
127.676,C#3_C#4_F5
127.896,F#5
128.039,G#5
128.191,F#5
128.345,F5
128.488,D#5
128.62,C#5
128.762,C5
128.932,C#5
129.072,B4
129.223,D5
129.379,C#5
129.534,B4
129.674,A4
129.842,G#4
129.991,F#4
130.159,F4
130.361,D4
130.526,C#4
130.694,C4
130.859,C#4
131.008,B3
131.198,A3
131.397,G#3
131.764,C#5_F#3
132.395,A4_F#4
132.698,A4_F#4
133.005,A4_F#4
133.359,A4_F#4
133.669,A4_F#4_F#5
133.973,A4_A5_F#4
134.303,A4_F#4_F5
134.596,A4_F#4_F#5
134.904,A4_C5_F#4
135.212,A4_D5_F#4
135.539,A4_C#5_F#4
135.922,C#5_F3
136.367,F4_G#4
136.663,F4_G#4
136.941,F4_G#4
137.275,F4_G#4
137.552,F4_G#4_G#5
137.889,B5_F4_G#4
138.228,F4_F5_G#4
138.536,F4_G#4_G#5
138.857,C5_F4_G#4
139.146,D5_F4_G#4
139.467,C#5_F4_G#4
139.87,C#5_F#4
140.299,A5
140.591,E4
140.914,G#5
141.264,D4
141.604,F5
141.882,F#5
142.178,G#5
142.527,B5_C5
142.884,A5
143.178,G#5
143.501,F#5
143.875,C#4_C#5
144.272,F5
144.595,G#5
144.892,C5
145.194,C#5
145.512,F4
145.846,G#4
146.156,C#4
146.474,D4
146.788,G#3
147.098,B3
147.456,F3
147.953,C#5_F#3
148.549,A4_F#4
148.891,A4_F#4
149.188,A4_F#4
149.525,A4_F#4
149.848,A4_F#4_F#5
150.18,A4_A5_F#4
150.513,A4_F#4_F5
150.831,A4_F#4_F#5
151.146,A4_C5_F#4
151.465,A4_D5_F#4
151.775,A4_C#5_F#4
152.151,C#5_E3
152.569,E4_G4
152.88,E4_G4
153.189,E4_G4
153.523,E4_G4
153.809,E4_G4_G5
154.163,E4_G4
154.268,A#5
154.613,E4_E5_G4
154.898,E4_G4_G5
155.215,C#5_E4_G4
155.512,E4_E5_G4
155.849,A#4_G4
155.914,E4
156.29,D4_F#4
156.648,B4
156.969,C#4
157.276,C5
157.71,C#4
158.07,C#5
158.466,F#5
158.78,A4
159.083,A3_C#3
159.164,C#5
159.523,F#4
159.84,B4_G#3
160.212,F4
160.664,A3_F#3_F#4
161.047,C#4_G#4
161.216,A4
161.363,B4_C#4
161.512,C#5
161.658,C#4_D#5
161.803,F5
161.98,A3_F#5
162.129,G#5
162.289,A5_C#4
162.418,B5
162.587,C#4_C#6
162.728,A5
162.888,C#4_G#5
163.034,F#5
163.185,B3_C#3_F5
163.365,G#5
163.529,C#4_F5
163.684,C#5
163.831,B4_C#4
163.973,C#5
164.113,B4_C#4
164.279,G#4
164.49,A3_F#3_F#4
164.82,C#4_G#4
164.97,A4
165.113,B4_C#4
165.264,C#5
165.415,C#4_D#5
165.568,F5
165.729,A3_F#5
165.88,G#5
166.029,A5_C#4
166.164,B5
166.333,C#4_C#6
166.475,A5
166.637,C#4_G#5
166.768,F#5
166.927,B3_C#3_F5
167.108,G#5
167.251,C#4_F5
167.401,C#5
167.553,B4_C#4
167.702,C#5
167.857,B4_C#4
168.012,G#4
168.165,F#4
168.342,F#2
168.478,G#2
168.632,A2
168.802,B2
168.94,C#3
169.078,D#3
169.22,F3
169.406,F#3
169.599,F#4
169.732,G#4
169.875,A4
170.022,B4
170.158,C#5
170.332,D#5
170.465,F5
170.624,F#5
170.772,G#5
170.922,A5
171.043,B5
171.233,C#6
171.378,A5
171.53,F#5
171.668,C#5
171.854,D5
172.014,F3
172.165,G3
172.311,A3
172.478,B3
172.604,C#4
172.763,D4
172.898,E4
173.111,F4
173.286,A4
173.424,B4
173.556,C#5
173.729,D5
173.872,E5
174.026,F5
174.154,G5
174.34,A5
174.488,D5
174.647,F5
174.784,A5
174.952,D6
175.111,C6
175.284,B5
175.438,A5
175.693,A5_B3_D4_E3
175.938,G#5
176.108,B5
176.262,A#5
176.424,C#6
176.566,B5
176.703,A5
176.858,G#5
177.02,F#5
177.159,E5
177.331,F#5
177.464,F5
177.628,G#5
177.792,F#5
177.958,E5
178.095,D5
178.27,G#3
178.322,C#5
178.482,B4
178.661,D5
178.853,C#5
179.143,E5
179.458,D5
179.699,C#5
179.99,C5
180.638,A3_C#5_E4
181.704,D5
181.921,C#5
182.06,B4
182.178,C#5
182.365,B3_E5
183.044,D5
183.757,B4_D4
184.473,G#4
185.305,A4_C#4
186.477,C#5
186.672,A4
186.941,E5
187.634,D5_G#4
188.323,D5_G#4
189.021,D5_G#4
189.828,A4_C#5
190.178,A5
190.508,G#5
190.801,G5
191.176,D4_D5_F5
191.517,F#5
191.837,E5
192.15,D5
192.462,C#5
192.789,B4
193.109,D5
193.477,F#5
194.018,A4_C#4_E3
195.146,B4
195.314,A4
195.576,B3_G#4
196.065,E4
196.391,F#4
196.714,G#4
197.009,A4
197.32,A#4
197.645,B4
197.969,C5
198.512,A3_A4_C#5
199.505,D5
199.661,C#5
199.789,B4
199.904,C#5
200.064,B3_E5_G#4
200.781,D5
201.474,B4_D4_E4
202.139,G#4
202.982,A4_C#4_E4
204.156,C#5
204.336,A4
204.598,F5
205.34,B4_D4
205.975,C5_D#4
206.305,F#5
206.628,C5_D#4_G#5
206.984,A5
207.581,A5_C#5_E4
208.605,B5
208.781,C#6
208.926,A5
209.139,E5
209.475,A5
209.771,C#5
210.086,F#5
210.414,E5
210.732,D#5
211.064,D4_D5_E3
211.436,B4
211.984,A3_B4_D4
213.508,A4_C#4
214.361,E3
215.094,C#3
215.84,A2
216.783,D5_E3
217.618,B3_G#3
217.785,F#5
217.964,E5
218.126,F#5
218.294,B3_D5_G#3
218.457,E5
218.617,C#5
218.754,D5
218.904,A3_B4_C#4
219.111,C#5
219.272,A4
219.432,B4
219.63,B3_D4_G#4
220.384,B3_D4
221.13,A3
221.193,E5
221.939,C#4_E4
222.124,D#5
222.302,F#5
222.447,E5
222.605,A5_C#4_E4
222.766,G#5
222.94,B5
223.087,A5
223.259,B3_C#6_D4
223.428,B5
223.583,D6
223.747,C#6
223.966,C#4
224.055,E6
224.781,B3_G#3
225.628,A5_F#3
226.464,A3_C#4
226.646,C#6
226.796,B5
226.962,C#6
227.116,A3_A5_C#4
227.303,B5
227.479,G#5
227.625,A5
227.78,A3_C#4_F#5
227.939,G#5
228.092,E5
228.254,F#5
228.405,A3_B3_D#5
228.66,E5
228.809,F#5
228.979,G#5
229.103,A3_B3_B5
229.329,A5
229.504,F#5
229.701,D#5
230.083,A3_B3_E3_F#5
231.509,G#3
231.858,D#5
232.165,E5
232.456,F5
232.806,G#5
233.145,F#5
233.462,E5
233.818,D5
234.371,A#3_C#5_G4
235.367,D5
235.535,C#5
235.665,B4
235.772,C#5
235.947,B3_E5_F#4
236.645,D5
237.383,B4_D4_F4
238.073,G#4
238.961,A4_C#4_E4
240.118,C#5
240.311,A4
240.648,G5
241.371,A#4_C#4
242.046,B4_D4
242.741,C#5_E4
243.509,D4_D5_F5
243.715,F#5
243.867,G#5
244.01,F#5
244.151,E5
244.298,D5
244.467,C#5
244.598,B4
244.781,A4_C#4_E3
245.092,C#5
245.475,E5
246.168,D4_E3
246.533,E4
246.816,F#4
247.113,G#4
247.507,A2_A4
247.988,A3_C#4
248.289,A3_C#4
248.591,A3_C#4
248.911,A3_C#4
249.208,A3_A5_C#4
249.543,A3_C#4_C#6
249.839,A3_C#4_E5
250.158,A3_D4_F5
250.493,A3_D4_F#5
250.803,A3_A5_D4
251.107,A3_D4_F#5
251.447,A2
251.499,D#5
251.862,A3_C#4
252.138,A3_C#4_E5
252.444,A3_C#4
252.759,A3_C#4
253.046,A3_A5_C#4
253.382,A3_C#4_C#6
253.702,A3_C#4_E5
253.984,A3_D4_F5
254.346,A3_D4_F#5
254.654,A3_A5_D4
254.965,A3_D4_F#5
255.319,A3_C#4_D#5
255.54,E5
255.68,F#5
255.803,E5
255.943,D5
256.083,C#5
256.238,B4
256.375,A4
256.605,C#5_E3_E4
257.738,C#5
257.807,B4
257.887,B4_C#5_D4_E3
258.053,D4
258.467,A4
258.62,B4
259.126,C#5
259.414,A2_A4
259.883,A3_C#4
260.148,A3_C#4
260.46,A3_C#4
260.763,A3_C#4
261.046,A3_A5_C#4
261.366,A3_C#4_C#6
261.65,A3_C#4_E5
261.956,A3_D4_F5
262.306,A3_D4_F#5
262.602,A3_A5_D4
262.919,A3_D4_F#5
263.349,A2
263.418,D#5
263.918,A3_C#4
264.191,A3_C#4_E5
264.501,A3_C#4
264.815,A3_C#4
265.112,A3_A5_C#4
265.417,A3_C#4
265.513,C#6
265.812,A3_C#4_E5
266.137,A3_D4_F5
266.466,A3_D4_F#5
266.776,A3_A5_D4
267.116,A3_D4_F#5
267.531,A3_C#4_D#5
267.747,E5
267.875,F#5
268.027,E5
268.174,D5
268.319,C#5
268.464,B4
268.605,A4
268.854,C#5_E3_E4
270.01,C#5
270.086,B4
270.159,B4_C#5_D4_E3
270.751,A4
270.895,B4
271.457,C#5
271.708,A3_A4_C#4
271.951,E4
272.094,F#4
272.236,G#4
272.397,A4
272.551,B4
272.703,C#5
272.845,D5
272.977,E5
273.125,F#5
273.294,G#5
273.44,A5
273.603,A#5
273.753,B5
273.896,C6
274.043,C#6
274.306,D6
275.096,D5_E4_G#5
275.98,A4_A5_C#5
276.306,C#6
276.496,A5
276.633,G#5
276.776,F#5
276.923,E5
277.072,D5
277.229,C#5
277.376,B4
277.536,A4
277.697,G#4
277.845,G4
278.001,F#4
278.156,F4
278.346,E4
278.513,D#4
278.797,D4
279.647,D3_E2_G#3
280.831,A2_B3_D3
283.047,A3
