start(sec),chord
73.533,G3_G5
73.659,C4
73.746,A#3_E5
73.854,C4
73.941,A#3_E5
74.036,C4
74.17,A#5_E3
74.317,C4
74.403,G3_G5
74.519,C4
74.618,A#3_E5
74.716,C4
74.822,A#3_E5
74.92,C4
75.05,A3_F5
75.152,C4
75.258,E3_G5
75.362,C4
75.464,A5_F3
75.571,C4
75.674,A#5_G3
75.769,C4
75.891,B5_G#3
76.038,C4
76.139,A3_C6
76.256,C4
76.368,B5_G#3
76.498,C4
76.595,A3_C6
76.738,C4
76.969,D5_D6
77.221,A#3
77.453,A3
77.685,A#3
77.969,E4_E5
78.209,C4
78.433,B3
78.689,C4
78.988,A#4_A#5
79.229,C#4
79.498,B3
79.726,C#4
79.972,A4_A5
80.22,D4
80.455,C#4
80.69,D4
80.944,A5
81.047,G5
81.153,A#5
81.257,A5
81.364,A#3_C6_G4
81.477,A#5
81.584,A5
81.685,G5
81.821,A4_C4_F5
82.357,A#4_E5
82.856,A4_F4
83.09,F5
83.359,E5
83.593,F5
83.849,A4_F4
84.077,D#5
84.323,D5
84.558,D#5
84.81,A3_C4_F#3
85.059,D5
85.288,D6
85.545,D6
85.819,A#3_G3
86.04,D6
86.262,D5
86.504,D5
86.748,A#3_E3_G3
86.999,C5
87.228,C6
87.481,C6
87.728,A3_F3
87.966,C6
88.203,C5
88.434,C5
88.664,C#5
88.907,D5
89.139,B2_E5_G3
89.371,F5
89.631,A3_C3_F4
90.098,A#3_A4_E4
90.342,G4
90.551,A3_F3_F4
90.79,F4
90.888,A4
90.995,E4_G4
91.1,A#4
91.188,A4_D#4
91.311,C5
91.412,A#4_D4_F3
91.646,F4
91.731,A4
91.847,E4_G4
91.949,A#4
92.048,A4_D#4
92.15,C5
92.288,A#4_D4_F3
92.515,F4
92.603,A4
92.715,E4_G4
92.82,A#4
92.927,A4_D#4
93.027,C5
93.144,A#4_D4
93.247,D5
93.354,A3_C5
93.449,D#5
93.569,A#3_D5
93.678,F5
93.781,E5_G3
93.89,G5
93.992,A3_F5
94.104,G5
94.215,A5
94.3,G5
94.412,F5
94.511,D#5
94.619,D5
94.719,C#5
94.818,A#3_D5
94.932,C5
95.028,A#4
95.125,A4
95.227,G4
95.327,F4
95.433,E4
95.531,D4
95.611,C3_C4
95.731,F4
95.828,A4_F3
95.916,C5
96.036,A3_F5
96.274,A4_F3_F4
96.501,A4_C3_C5
96.743,A#4_G3_G4
96.961,A#3_A4_F4
97.172,E4_G3_G4
97.408,A3_F3_F4
97.645,F4_F5
97.741,A5
97.843,E4_G5
97.944,A#5
98.053,A5_D#4
98.15,C6
98.274,A#5_D4_F3
98.511,F4_F5
98.603,A5
98.722,E4_G5
98.817,A#5
98.928,A5_D#4
99.033,C6
99.151,A#5_D4_F3
99.373,F4_F5
99.478,A5
99.597,E4_G5
99.699,A#5
99.805,A5_D#4
99.915,C6
100.025,A#5_D4
100.129,F5
100.23,A3_C6
100.327,F5
100.443,A#3_D6
100.543,F5
100.657,E6_G3
100.764,F5
100.889,A2_A3_F6
100.993,E6
101.094,D6
101.198,C6
101.305,A#5
101.405,A5
101.495,G5
101.595,F5
101.71,A#2_A#3_D6
101.821,C6
101.917,A#5
102.017,A5
102.115,G5
102.217,F5
102.316,E5
102.414,D5
102.529,C3_C5
102.649,A3
102.746,C6_F3
102.837,A3
102.959,C3_C6
103.072,A3
103.178,C6_F3
103.29,A3
103.404,C3_C6
103.516,A3_A5
103.607,F3_F5
103.703,A3_C5
103.823,C3_F5
103.917,A3_C5
104.017,A4_F3
104.11,A3_F4
104.22,A4_C3
104.304,A#3_G4
104.405,A4_E3
104.481,A#3_G4
104.559,A4
104.623,C3_G4
104.684,A#3_A4
104.772,A4_E3_G4
104.91,A#3_G4
104.977,A4
105.034,A#3_A4_C3_G4
105.218,E3_G4
105.282,A#3_A4_G4
105.419,A4_C3
105.509,A#3_A4_G4
105.688,F4
105.778,G4
105.884,F3_F4
106.141,F4_F5
106.385,E4
106.609,F4_F5
106.853,E5_G4
107.095,F4_F5
107.331,E4_G5
107.571,A5_D#4
107.812,A#5_D4
107.93,C6
108.04,D6
108.093,C6_F3
108.268,A#5_C#4
108.367,G#5
108.485,F3_G5
108.594,F5
108.71,C4_E5
108.821,F5
108.928,F3_G5
109.043,F5
109.151,E4_E5
109.258,D5
109.349,C5_F3
109.461,A#4
109.59,A4_F4
109.841,A4_F3
110.086,E3
110.321,F3_F4
110.573,E4_G3
110.802,F3_F4
111.056,E3_G4
111.277,A4_D#3
111.522,A#4_D3
111.742,C5
111.805,A#4
111.869,A4
111.928,A#2_A#4_C5
112.233,D5
112.474,A#4_C3_D5
112.707,A4_C5
112.962,C3
113.178,A#3_E4
113.504,A#3_F3_G4
114.079,C3
114.63,A3_F2_F4
115.259,D5
115.352,C5
115.47,A#4
115.564,A4
115.694,G4
115.924,F2_F4
116.157,A2_F4
116.4,C3
116.62,A2
116.853,F2_F5
117.104,A2_G5
117.324,A5_C3
117.446,E5
117.556,A#5
117.805,G3
117.868,G5
117.992,A#3_E5
118.268,E4
118.49,A#3
118.714,G3
118.912,A#3_C5
119.039,A#4
119.109,A4_E4
119.231,G4
119.347,F4
119.579,E4_G2
119.825,A#2_E4
120.071,E3
120.29,A#2
120.52,G2_G5
120.738,A#2_A5
120.985,A#5_E3
121.124,F#5
121.262,C6
121.467,A3
121.568,A5
121.685,C4_F#5
121.926,D#4
122.16,C4
122.362,A3_A5
122.584,A#5_C4
122.794,C6_D#4
122.925,G5
123.064,D6
123.273,A#2
123.383,A#5
123.493,D3_G5
123.703,G3
123.817,E5
123.94,A#5
124.15,C3
124.272,G5
124.39,E5_G3
124.742,B4
124.872,F5
125.103,D3
125.174,D5
125.322,B4_F3
125.567,G#3
125.775,F3
126.003,B4_D3
126.235,B4_F3
126.442,B4_G#3
126.661,A3_C3_C5
126.774,A5
126.881,F5
126.989,C5
127.085,A4
127.203,F5
127.291,C5
127.385,A4
127.517,A4_C4_C5
127.748,A#4_G4
127.978,A4_C3_F4
128.198,E4_G4
128.447,F3_F4
128.556,C4
128.651,G#3
128.755,C4
128.884,F3
128.992,C4
129.098,G#3
129.207,C4
129.322,F3
129.429,C4_F4
129.528,G#3_G4
129.632,C4_G#4
129.723,A#4_F3
129.845,C4_C5
129.951,D5_G#3
130.056,C4_E5
130.161,F3_F5
130.27,C4_C5
130.369,G#3_G#5
130.482,C4_G5
130.59,F3_F5
130.693,C4_C5
130.792,G#3_G#5
130.902,C4_G5
130.999,F3_F5
131.101,C4_G5
131.215,D#5_G#3
131.312,C4_F5
131.419,D5_F3
131.525,C4_D#5
131.625,C5_G#3
131.726,C4_D5
131.846,B4_G3
131.954,F4
132.066,D4_F6
132.2,F4
132.321,G3
132.429,F4
132.514,D#6_D4
132.653,F4
132.751,G3
132.845,F4
132.945,D4_D6
133.073,F4
133.171,G3
133.282,F4
133.388,C6_D4
133.522,F4
133.623,G3
133.723,F4
133.835,B5_D4
133.969,F4
134.067,G3
134.166,F4
134.262,D4_G#5
134.393,F4
134.484,G3
134.599,D4
134.698,B3_G5
134.83,D4
134.928,G3
135.036,D4
135.125,B3_F5
135.236,D4
135.345,F5_G3
135.486,E4
135.572,C4_E5
135.69,E4
135.806,D#5_G3
135.931,D#4
136.038,C4
136.156,D#4
136.271,G3
136.374,D#4_D#5
136.483,C4_D5
136.593,D#4_D#5
136.693,F5_G3
136.803,D#4_D#5
136.895,C4_D5
137.007,D#4_D#5
137.107,F#3_F#5
137.225,D#4
137.327,A#3
137.436,D#4_D#5
137.553,D#5_F#3
137.63,D#4_F5
137.686,D#5
137.743,A#3_D#4_D#5_D5_F5
137.916,D#5
138.001,A#5_F#3
138.143,D#4
138.244,A#3
138.312,D#4_D#5
138.431,D#5_F#3
138.508,D#4_F5
138.59,A#3_D#5_F5
138.71,D#4_D#5
138.776,D5
138.836,A5_F3
138.938,D#4
139.056,C4_C6
139.164,D#4
139.304,D#6_F3
139.441,D#4
139.544,C4
139.644,D#4
139.753,F3
139.849,D#4_F6
139.966,C4_D6
140.067,D#4_D#6
140.178,C6_F3
140.28,D#4_D6
140.395,A#5_C4
140.499,C6_D#4
140.607,A5_F3
140.709,A#5_D#4
140.822,C4_C6
140.915,A#5_D#4
141.031,A5_F3
141.131,A#5_D#4
141.232,C4_C6
141.333,D#4_D6
141.446,D#6_F3
141.558,C4_D6
141.65,A3_C6
141.776,A#5_C4
141.874,A5_F3
141.978,C4_G5
142.076,A3_F5
142.173,C4_D#5
142.284,D#5_F#3_F5
142.412,C4_D#5
142.498,A3_D5
142.624,C4
142.73,D5_F#3
142.869,C4
142.953,A3
143.082,C4
143.177,F#3
143.292,C4
143.381,A3_D5
143.509,C4
143.622,D6_F#3
143.738,D4
143.832,A3_C6
143.999,D4
144.118,G3
144.232,D4
144.329,A#3_A#5
144.447,D4
144.554,F3
144.655,D4
144.755,A3_A5
144.868,D4
144.969,E3
145.072,D4_G5
145.181,A#5_G3
145.28,A5_D4
145.384,C6_D#3
145.493,A#5_C#4
145.593,A5_G3
145.698,C#4_G5
145.82,D3_D4_F#5
145.926,D5
146.041,D6
146.141,C#6
146.251,D6
146.361,C#6
146.461,D6
146.561,C#6
146.665,D6
146.758,D#6
146.88,C6
146.978,D6
147.085,A#5_D4_F#4
147.197,C6
147.294,A5
147.398,A#5
147.526,D#4_G4_G5
147.633,A5
147.745,F5
147.85,G5
147.952,D#5
148.057,F5
148.156,D5
148.243,D#5
148.374,C#5
148.611,A#5
148.849,A5_C#4_D#3
149.099,G5
149.309,D3_D4_F#5
149.433,C#5
149.556,D5
149.647,C#5
149.74,D5
149.848,C#5
149.97,D5
150.05,C#5
150.153,D5
150.264,D#5
150.367,C5
150.475,D5
150.567,A#4_C4_D3
150.676,C5
150.775,A4
150.883,A#4
150.969,A#3_D#3_G4
151.101,A4
151.203,F4
151.293,G4
151.405,D#4
151.502,F4
151.609,D4
151.699,D#4
151.825,C#4
152.04,G4
152.283,A#4_D#3_G3
152.508,C#4
152.719,D3_D4_F#3
152.978,D5
153.215,A#3_D3_G3
153.467,D5
153.717,A3_D3_F#3
153.952,D5
154.201,A#3_D3_G3
154.47,D5
154.738,A3_D3_F#3
155.022,D5
155.264,C#5
155.491,D5
155.733,C#5
155.967,D5
156.212,C#5
156.448,D5
156.692,F5
156.91,A4_C4_F4
157.151,A4_C4_D#5_F4
157.385,A4_C4_F4
157.641,A4_C4_F4
157.753,D#5
157.86,D5
157.961,D#5
158.049,F5
158.152,D#5
158.25,D5
158.345,D#5_E5
158.462,A#5
158.704,C5_D#5_F4
158.935,A5_C5_D#5_F4
159.193,C5_D#5_F4
159.439,C5_D#5_F4
159.543,A5
159.643,G5
159.732,A5
159.842,A#5
159.943,A5
160.047,G5
160.141,A5
160.311,F6
160.533,F4
160.771,C5_D#6
161.009,D#5
161.251,F#4
161.349,D#6
161.445,D6
161.552,D#6
161.649,F6
161.747,D#6
161.835,C#6
161.939,C6
162.059,A#5
162.307,F4
162.528,A5_C5
162.759,D#5
163.004,F#4
163.105,D#6
163.21,D6
163.32,D#6
163.418,F6
163.526,D#6
163.621,C#6
163.731,C6
163.82,A#5
163.926,A5
164.036,D#6
164.131,D6
164.232,C5_D#5_F#4_F6
164.356,D#6
164.456,C#6
164.568,C6
164.666,A#5_F4
164.783,A5
164.89,D#6
164.992,D6
165.096,C5_D#5_F#4_F6
165.209,D#6
165.315,C#6
165.416,C6
165.527,A#5_F4
165.633,A5
165.744,C6
165.851,B5
165.951,D6
166.064,C6
166.165,A#5
166.27,A5
166.384,G5
166.484,F5
166.593,G5
166.689,F#5
166.802,A5
166.909,G5
167.018,F5
167.124,D#5
167.249,D5
167.5,C5
167.762,D5
168.025,D#5
168.319,E5
168.681,F5
169.307,G5
169.441,F5
169.556,D#5
169.646,D5
169.768,C5
169.982,A#3_A#4
170.231,A#4_D4
170.494,F4
170.72,D4
170.938,A#3_D5
171.175,D4_G5
171.402,D5_G4
171.666,F5
171.881,C4
172.114,D#4_D#5
172.36,G4
172.611,D#4
172.844,C4_F5
172.944,G5
173.061,D#4_F5
173.162,D#5
173.264,D5_G4
173.369,C5
173.511,A#4
173.718,F3
173.961,A4_C4
174.19,D#4
174.417,C4
174.639,A4_F3
174.874,A#4_C4
175.094,C5_D#4
175.343,A4_C5
175.572,A#3
175.805,A#4_D4_D5
176.056,F4
176.27,D4
176.483,A#3_F5
176.572,E5
176.679,D4_G5
176.786,F5
176.876,D#5_D5_F4
177.095,D#4_D5
177.338,C5_G4
177.569,D4
177.785,A#4_F4
178.028,D#4_D5
178.257,C5_G4
178.497,C4
178.701,A4_D#4
178.92,A#4_D4_F4
179.033,C5
179.142,A#4
179.232,A4
179.336,A#4
179.447,C5
179.556,D5
179.655,D#5
179.761,E5
179.869,F5
179.978,E5
180.079,F5
180.172,G5
180.279,F5
180.365,D#5
180.461,D5
180.595,D#4_D5
180.823,C5_G4
181.072,C5_D4
181.283,A#4_F4
181.532,D#4_D5
181.746,C5_G4
181.988,C4_C5
182.201,A4_D#4
182.448,A#4_D4_F4
182.703,C5
182.796,D5
182.896,D#5
182.997,F5
183.095,G5
183.195,A5
183.288,A#5
183.386,C6
183.478,D6
183.574,D#6
183.683,F6
183.916,F6
184.158,A3_F5_F6
184.405,D#6
184.632,A#3
184.85,D6
185.094,D#3_D6
185.316,C6_D#5
185.538,A#5_D5_F3
185.759,A5_C5
186.002,A#5_D5
186.215,A#2
186.462,A#4_D3
186.697,F3
187.056,A#3
187.565,G4
187.677,F4
187.784,D#4
187.882,D4
188.006,C4
188.227,A#2_A#3
188.476,A#3_D3
188.718,F3
188.945,D3
189.165,A#2_A#4
189.398,A#4_D3
189.616,C5_F3
189.866,A#4
190.066,A#2_A4
190.315,D3_G#4
190.56,F3
190.774,D3
190.986,A#2_G#4
191.203,D3_G#4
191.436,F3_G#4
191.66,G#5
191.757,A#5
191.865,A#2_G5
191.964,G#5
192.058,D3_F5
192.162,G5
192.257,D#5_F3
192.357,F5
192.452,D5_G#3
192.552,D#5
192.657,C5_F3
192.767,D5
192.852,A#4_D3
192.962,C5
193.083,G#4
193.167,A#4
193.289,G#4
193.498,B2_G4
193.742,D3_G4
193.962,F3
194.199,G3
194.417,F3_G5
194.647,D3_G5
194.873,B2_F5
195.106,F5
195.339,A#3_E5
195.584,C#4_E5
195.81,E4
196.062,G4
196.303,C#6
196.541,C#6
196.783,E5
197.009,G5
197.24,A3_F5
197.483,C4_F5
197.722,F4
197.981,A4
198.211,F#5
198.466,G5
198.706,D#5
198.96,C#5
199.21,A#3_D5
199.496,D4_D5
199.796,F4
200.232,A#4
200.632,F5
200.889,G5
201.009,F5
201.107,D#5
201.194,D5
201.307,C5_D#4
201.553,F4
201.781,D#4
201.982,A4_F4
202.219,A#4_D4
202.327,F5
202.434,E5_F4
202.542,F5
202.651,D4_G5
202.754,F5
202.843,D#5_F4
202.938,D5
203.046,C5_D#4
203.295,C5_F4
203.524,D#4
203.749,A4_F4
203.984,A#4_D4
204.085,F5
204.204,E5_F4
204.304,F5
204.416,D4_G5
204.521,F5
204.609,D#5_F4
204.712,D5
204.838,D#4_D5
205.076,C5_G4
205.338,D#4
205.542,C5_G4
205.776,C5_E4
206.011,A#4_G4
206.242,E4
206.442,A#4_G4
206.662,A4_F3
206.789,A#4
206.894,A4
206.983,F4
207.105,A#4_G3
207.212,C5
207.318,A#4
207.422,F4
207.538,A3_C5
207.646,D5
207.752,C5
207.851,F4
207.959,A#3_D5
208.07,D#5
208.173,D5
208.278,F4
208.386,C4_D#5
208.651,D#5_F4
208.865,A3
209.081,C5_F4
209.323,A#3_D#5
209.553,D5_F4
209.782,C5_G3
210.006,A#4_F4
210.224,A4_F3
210.324,F4
210.444,E5
210.533,F5
210.634,A#4_G3
210.745,F4
210.861,E5
210.968,F5
211.053,A3_C5
211.17,F4
211.286,E5
211.39,F5
211.49,A#3_D5
211.598,F4
211.721,E5
211.822,F5
211.922,C4_D#5
212.01,F4
212.132,D5_E4
212.241,F4
212.338,A3
212.428,F4
212.524,D5_E4
212.598,C5_D5_F4
212.726,A#3_D#5
212.841,F4
212.946,D5_E4
213.039,F4
213.157,C5_G3
213.261,E4
213.371,A#4_D4
213.461,E4
213.592,A4_F3_F4
213.712,F5
213.822,C5
213.922,A4
214.026,F4
214.134,C4
214.245,A3
214.354,F3
214.562,F1_F2
215.498,A#1
215.591,A#2_A#3_F3
215.708,D4_F4
216.448,G4
216.536,F4
216.623,D#4
216.87,D4
217.096,C4
217.322,A#3
217.571,A#3
217.792,G4
218.012,D#2_D#3
218.132,A#3_G4
218.793,F4
219.026,A4_D3
219.267,A#4
219.51,A#4_E3_G3
219.771,C4
220.006,F3
220.245,D4
220.484,A#4_E3_G3
220.717,C4
220.946,F3
221.182,D4
221.425,F4_G3
221.87,A3_D#4
221.965,F4
222.032,D#4
222.108,D4
222.177,D#4
222.274,A#3_D4
222.52,D4
222.775,D#4
223.007,F4
223.231,F#4
223.457,D#2_G4
223.707,G2
223.946,C3_F4
224.043,D#4
224.155,D#3_D4
224.407,C4
224.635,D4
224.884,D#4
225.106,G4
225.334,D2_F4
225.567,F2
225.806,A#2_D#4
225.903,D4
226.008,C4_D3
226.254,A#3
226.494,C4
226.721,D4
226.948,C3_F4
227.192,D#4
227.393,A2
227.64,C4
227.876,A#2_D#4
228.119,D4
228.328,G2
228.553,A#3
228.775,A3_F2
228.876,A#3
228.991,B3
229.089,C4
229.189,C#4
229.281,D4
229.397,D#4
229.502,E4
229.624,F3_F4
229.741,G3
229.839,D#3
229.939,F3
230.049,D3
230.147,D#3
230.247,C3
230.34,D3
230.462,A#2_A#4_D5_F4_F5
230.951,A#3
231.191,G5
231.296,F5
231.389,D#5
231.622,D5
231.838,C5
232.062,A#4
232.304,A#4
232.524,G5
232.777,A#4_D#3_D#4_G5
233.512,F5
233.735,A5_D4
233.977,A#5
234.22,E4_G4
234.432,C5
234.688,D5_F4
234.91,A#5
235.16,E4_G4
235.385,C5
235.621,D5_F4
235.843,A#5
236.099,A#4_F5_G4
236.551,A4_C5_E5
236.785,D#5
237.023,A#4_D5
237.249,D5
237.478,D#5
237.707,F5
237.948,G5
238.168,G3
238.407,G4
238.623,A5_F4
238.718,B5
238.828,C6_D#4
238.926,D6
239.032,D#3_D#6
239.138,D6
239.25,C6_D#4
239.365,D6
239.458,A#5_D4
239.566,C6
239.678,A5_C4
239.781,A#5
239.881,A#3_G5
239.994,A5
240.096,A3_F5
240.198,G5
240.296,D#5_F3
240.391,F5
240.512,A#3_D5
240.603,D#5
240.709,F5
240.806,G5
240.925,A5_D3
241.024,A#5
241.127,A5
241.227,A#5
241.329,C6_D#3
241.45,A#5
241.552,A5
241.65,G5
241.761,A5_D#4
241.873,G5
241.974,F5
242.075,D#5
242.199,D5_F4
242.657,A4_D5_F3
242.734,C5
242.805,D5
242.869,C5
242.955,A#4
243.015,C5
243.117,A#3_A#4
243.232,F4
243.34,E4
243.438,F4
243.548,G4
243.656,F4
243.758,E4
243.848,F4
243.959,D#4
244.065,F4
244.19,D4
244.288,F4
244.395,C4
244.516,F4
244.604,A#3
244.711,F4
244.812,A3_D#5
244.949,F4
245.045,C4_C5
245.169,F4
245.26,A4_D#4
245.402,F4
245.48,A4_D#4
245.58,F4
245.706,A3_D#5
245.822,F4
245.93,C4_C5
246.042,F4
246.162,A4_D#4
246.262,F4
246.364,A4_D#4
246.474,F4
246.598,A#4_D4
246.706,F4
246.809,A3_C5
246.915,F4
247.04,A#3_D5
247.162,F4
247.258,C4_D#5
247.371,F4
247.485,C#4_E5
247.625,F4
247.716,D4_F5
247.835,F4
247.939,C#4_E5
248.07,F4
248.166,D4_F5
248.266,F4
248.389,A3_D#5_D#6
248.516,F4
248.635,C4_C6
248.727,F4
248.84,A4_A5_D#4
248.972,F4
249.05,A4_A5_D#4
249.161,F4
249.28,A3_D#5_D#6
249.399,F4
249.512,C4_C5_C6
249.638,F4
249.731,A4_A5_D#4
249.85,F4
249.935,A4_A5_D#4
250.048,F4
250.16,A#4_A#5_D4
250.278,F4
250.376,A3_C5_C6
250.461,F4
250.593,A#3_D5_D6
250.716,F4
