start(sec),chord
29.146,A4_D5
29.247,A3_A5_C#5_E5
29.393,A4
29.512,G#4
29.625,A4
29.706,B4
29.845,A4
29.924,A5_F#4
30.023,A4
30.117,E4_G5
30.227,A4
30.31,D4_F#5
30.422,A4
30.5,C#4_E5
30.632,A4
30.704,B3_D5
30.82,A4
30.9,A3_C#5
31.014,A4
31.098,B3_D5
31.212,A4
31.29,C#4_E5
31.391,A4
31.48,D4_F#5
31.573,A4
31.688,A5_E4
31.794,A4_G5
31.895,C#4_F#5
31.982,A4_E5
32.086,D4_G5
32.173,A4_F#5
32.26,B3_E5
32.35,A4_D5
32.457,A3_A5_C#5_E5
32.918,A3_C#4_E4_E5
33.021,C#5
33.111,E5
33.195,C#5
33.303,A3_A4_C#4_E4
34.31,E5
34.773,A5
34.982,G#5
35.191,B5
35.398,A5
35.594,G#5
35.776,F#5
35.952,B4_F#5_G#4_G#5
36.082,F#5
36.158,B4_E5_G#4
36.374,B4_E5_G#4
36.566,B4_G#4
36.747,B4_G#4
36.951,B4_E5_F#5_G#4
37.053,D#5
37.135,B4_E5_G#4
37.336,B4_F#5_G#4
37.552,A4_E5_F#4
37.742,A4_D5_F#4
37.951,A4_F#4
38.139,A4_F#4_F#5
38.352,D5_E4_G#4
38.566,C#5_E4_G#4
38.733,E4_G#4
38.948,E4_E5_G#4
39.15,C#5_D4_F#4
39.258,B4
39.34,D4_D5_F#4
39.428,C#5
39.533,D4_E5_F#4
39.633,D5
39.72,C#5_D4_F#4
39.824,B4
39.926,A4_C#4_E4
40.031,B4
40.122,A4
40.206,G#4
40.316,A4
40.398,B4
40.49,C#5
40.585,D5
40.68,D#5
40.785,E5
40.883,F#5
40.98,E5
41.083,G#5
41.186,F#5
41.283,A5
41.393,G#5
41.522,B5
41.732,A5
41.949,G#5
42.129,F#5
42.353,B4_D#5_G#4
42.56,B4_F#5_G#4
42.667,E5
42.786,B4_E5_G#4
42.978,B4_G#4
43.181,B4_G#4
43.25,F#5
43.349,B4_E5_G#4
43.427,D#5
43.551,B4_E5_G#4
43.784,B4_E5_G#4
43.987,A4_F#4
44.171,A4_C#5_F#4
44.375,A4_F#4
44.576,A4_D5_F#4
44.775,E4_G#4
44.965,C5_E4_G#4
45.159,E4_G#4
45.35,C#5_E4_G#4
45.553,D4_F#4
45.759,A#4_D4_F#4
45.961,D4_F#4
46.155,B4_D4_F#4
46.358,C#4_E4
46.458,G#4
46.562,B4
46.672,A4
46.78,F#5
46.885,E5
46.962,D5
47.064,C#5
47.152,B4_D3_D4
47.258,A5
47.328,A#4_C#3_C#4
47.447,A5
47.529,B4_D3_D4
47.651,A5
47.717,A#4_C#3_C#4
47.823,A5
47.93,B4_D3_D4
48.009,D5
48.13,F#5
48.223,E5
48.315,G5
48.404,F#5
48.51,E5
48.595,D5
48.693,C#5_E3_E4
48.801,A5
48.885,C5_D#3_D#4
48.987,A5
49.083,C#5_E3_E4
49.188,A5
49.272,C5_D#3_D#4
49.374,A5
49.48,C#5_E3_E4
49.59,E5
49.691,G5
49.811,F#5
49.905,A5
50.004,G5
50.089,F#5
50.182,E5
50.283,D5_F#3_F#4
50.385,A5
50.474,C#5_F3_F4
50.574,A5
50.663,D5_F#3_F#4
50.768,A5
50.868,C#5_F3_F4
50.978,A5_B5
51.082,D5_F#3_F#4
51.171,F#5
51.245,A5
51.362,G#5
51.46,B5
51.557,A5
51.652,G#5
51.772,A5
51.87,D#5_F3
51.982,A3
52.094,A5_C4
52.164,D#4
52.297,F3
52.397,A3
52.493,C4_C6
52.579,D#4
52.716,F3
52.829,A3
52.922,B5_C4
53.022,D#4
53.142,F3
53.253,A3
53.312,A5_C4
53.408,D#4
53.542,E3_G#5
53.767,E4
53.965,E4_G#4
54.138,E4_E5_G#4
54.352,A#4_C#5_E4_F5
54.544,A#4_E4_F#5
54.746,B4_D5_E4
54.941,B4_E4_F#5
55.151,D#5_E4_G#4
55.349,E4_E5_G#4
55.559,A4_C#5_E4
55.741,A4_E4_E5
55.961,A5_E4_F#4
56.176,D5_E4_F#4
56.37,B4_E4_G#4
56.556,D5_E4_G#4
56.766,A4_C5_E4
56.965,A4_C#5_E4
57.142,C#5_E4
57.324,C#5_E4_E5
57.548,D5_E4_F#5
57.65,G#5
57.736,A5
57.84,G#5
57.932,B5
58.022,A5
58.118,G#5
58.214,F#5
58.305,C#5_E5
58.415,A5
58.517,C#6
58.603,G#5
58.678,A4_A5
58.806,E5
58.9,F#5
58.988,C#5
59.104,B4_D5
59.191,E5
59.301,F#5
59.405,E5
59.495,G#4_G#5
59.589,F#5
59.685,E5
59.792,D5
59.887,C#5
59.983,E5
60.09,A5
60.177,G#5
60.264,A5
60.374,E5
60.448,A1_A2_C#5
60.549,A4
60.641,A5_C#2_C#3
60.768,E5
60.844,C#5_E2_E3
60.958,A4
61.061,A2_A3_A5
61.159,E5
61.255,C#5
61.346,A4
61.478,F#5_F5
61.599,A5_F#5_G5
61.776,G#5
61.857,A5
61.973,F#5
62.048,D2_D3_D5
62.139,A4
62.24,A5_F#2_F#3
62.34,F#5
62.435,A2_A3_D5
62.534,A4
62.652,A5_D3_D4
62.745,F#5
62.848,D5
62.93,A4
63.076,C#5_E3_E4_E5
63.307,E3_E4
63.383,D5_F#5
63.467,A4_B4_C#5_D5_E3_E4
63.717,E3_E4
63.918,E3_E4
64.124,C#5_E3_E4_E5
64.319,B4_D5_E3_E4
64.538,B4_E3_G#4
64.745,C#5
64.852,E5
64.951,A5
65.034,G#5
65.125,A5
65.23,E5
65.307,A1_A2_C#5
65.396,A4
65.504,A5_C#2_C#3
65.615,E5
65.697,C#5_E2_E3
65.803,A4
65.922,A2_A3_A5
66.01,E5
66.113,C#5
66.212,A4
66.326,F#5
66.409,G#5
66.512,A5
66.615,G#5
66.703,A5
66.819,F#5
66.897,D2_D3_D5
66.999,A4
67.112,A5_F#2_F#3
67.204,F#5
67.299,A2_A3_D5
67.396,A4
67.51,A5_C3_D3_D4
67.603,F#5
67.703,D5
67.792,A4
67.935,C#5_E3_E4_E5
68.169,E3_E4
68.241,D5_F#5
68.32,A4_B4_C#5_D5_E3_E4
68.577,E3_E4
68.797,E3_E4
69.005,C#5_E3_E4_E5
69.206,B4_D5_E3_E4
69.405,B4_E3_E4_G#4
69.625,A3_A4
69.956,B3_B4_G#3_G#4
70.074,F#3_F#4
70.358,G#3_G#4
70.414,D#4_E3_E4
70.488,D3_D4
70.784,E4
70.839,C#3_C#4_E3
70.927,B2_B3
71.195,C#3_C#4
71.251,A2_A3
71.315,G#2_G#3
71.682,B5_D6_E5_G#5
72.193,A2_A3
72.517,C#5_E5
72.617,A5_C#6
73.109,A4_D4
73.342,F#5
73.525,F5
73.711,F#5
73.943,F5
74.133,F#5
74.331,G#5
74.529,A5
74.776,C5_D#4
74.973,A5
75.167,G#5
75.361,A5
75.572,G#5
75.785,A5
75.987,B5
76.178,C6
76.393,C#6_E3
76.5,C#4_E6
76.595,A3_C#6
76.682,A5_C#4
76.79,A5_E3
76.882,C#4_C#6
76.979,A3_A5
77.081,C#4_E5
77.168,E3_E5
77.263,A5_C#4
77.358,A3_E5
77.464,C#4_C#5
77.547,C#5_E3
77.638,C#4_E5
77.72,A3_C#5
77.832,A4_C#4
77.926,C#5_E3
78.042,B4_D4
78.108,C#5_G#3
78.193,B4_D4
78.263,B4_C#5_D4_E3
78.448,B4_C#5_G#3
78.56,B4_D4
78.638,C#5_E3
78.714,B4_C#5_D4
78.852,B4_G#3
78.909,B4_C#5_D4_E3
79.102,B4_D4
79.21,A4_G#3
79.286,B4_D4
79.389,A3_A4
80.051,C#4_C#5
80.137,A3_A4
80.254,D4_D5
80.456,B3_B4
80.544,G#3_G#4
80.647,A3_A4_B3
80.866,F#3_F#4
80.934,D#3_D#4
81.023,E3_E4
81.372,B4_D5_E2_E3_G#5
81.799,A4
81.852,A1_A2_A5_C#5_E5
82.827,A2_A3_A4
82.926,A5
83.029,G#5
83.126,A5
83.241,A4_C4
83.357,A5
83.434,B4_D4
83.525,A5
83.626,C5_E4
83.701,A5
83.816,D5_F4
83.91,A5
84.009,C5_E4
84.108,A5
84.207,B4_D4
84.309,A5
84.409,A4_C4
84.507,A5
84.617,G#5
84.746,A5
84.836,A4_C6
84.922,A5
85.008,A4_B5
85.116,G5
85.208,A4_A5
85.398,A4_B5_G5
85.59,A4_A5
85.668,F#5
85.82,E5_G5
86.004,D#5_F#5
86.095,B5
86.195,A#5
86.31,B5
86.414,D#5_F#4
86.503,B5
86.603,E5_G4
86.715,B5
86.801,A4_F#5
86.889,B5
86.992,B4_G5
87.09,B5
87.181,A4_F#5
87.288,B5
87.365,E5_G4
87.469,B5
87.568,D#5_F#4
87.654,B5
87.766,A#5
87.906,B5
87.969,B4_C6
88.1,A5
88.168,B4_B5
88.267,G5
88.362,A5_B4
88.44,F#5
88.559,B4_G5
88.643,E5
88.758,B4_F#5
88.862,D#5
88.949,A5_B4
89.04,F#5
89.163,B4_G5
89.267,E5
89.379,D#5
89.464,E5
89.59,E4_G3
89.689,E5
89.784,A3_F#4
89.9,E5
89.971,B3_G4
90.164,A4_C4
90.271,E5
90.355,B3_G4
90.474,E5
90.546,A3_F#4
90.667,E5
90.773,E4_G3
90.852,E5
90.966,D#5
91.182,E4_G5
91.258,E5
91.355,E4_F#5
91.435,D5
91.564,C#5_E4_E5
91.724,E4_F#5
91.824,D5
91.947,C#5_E4_E5
92.156,B4_D5_E4
92.361,A#4_C#5
92.456,F#5
92.616,F#5
92.771,A#4_F#4
92.833,F#5
92.956,B4_G#4
93.081,F#5
93.145,A#4_C#5
93.24,F#5
93.337,B4_D5
93.46,F#5
93.531,A#4_C#5
93.655,F#5
93.719,B4_G#4
93.854,F#5
93.928,A#4_F#4
94.029,F#5
94.117,F5
94.22,F#5
94.306,F#4_G5
94.441,E5
94.499,F#4_F#5
94.603,D5
94.701,E5_F#4
94.801,C#5
94.888,D5_F#4
94.996,B4
95.068,C#5_F#4
95.185,A#4
95.263,E5_F#4
95.349,C#5
95.48,B3_D5
95.602,F#4
95.694,D4
95.781,F#4
95.94,B3_D6
96.074,G4
96.173,D4
96.283,G4
96.385,B3
96.469,G4
96.556,B5_D4
96.667,G4
96.784,B3_G5
96.883,G4
96.977,D4_F#5
97.062,G4
97.18,B3
97.268,F5
97.367,G#5
97.48,F5
97.596,B5
97.681,F5
97.792,G#5
97.874,F5
97.995,C#6
98.095,F5
98.184,G#5
98.268,F5
98.398,D6
98.473,F5
98.581,G#5
98.667,F5
98.812,A3_F#5
98.931,F#4
99.022,C#4
99.113,F#4
99.258,A3_C6
99.383,F#4
99.478,C4
99.569,F#4
99.681,A3
99.773,F#4
99.884,A5_C4
99.965,F#4
100.081,A3_F#5
100.171,F#4
100.275,C4_E5_F#4
100.473,A3
100.589,D#5
100.678,F#5
100.785,D#5
100.91,A5
101.023,D#5
101.143,F#5
101.234,D#5
101.312,B5
101.428,D#5
101.54,F#5
101.603,D#5
101.714,C6
101.844,D#5
101.928,F#5
102.017,D#5
102.12,E5_G3
102.224,E4
102.315,B3
102.419,E4
102.556,A#5_G3
102.686,E4
102.766,A#3
102.874,E4
102.969,G3
103.047,E4
103.147,A#3_G5
103.259,E4
103.365,E5_G3
103.458,E4
103.549,A#3_D5
103.643,E4
103.75,G3
103.853,C#5
103.953,E5
104.031,C#5
104.168,G5
104.284,C#5
104.384,E5
104.47,C#5
104.578,A5
104.694,C#5
104.807,E5
104.883,C#5
104.982,A#5
105.074,C#5
105.174,E5
105.257,C#5
105.388,A4_F4
105.499,D5
105.592,D6
105.689,D5
105.784,E4_G4
105.892,C#5
105.988,C#6
106.082,C#5
106.189,A4_F4
106.277,D5
106.38,D6
106.483,D5
106.591,C#4_E4
106.684,A4
106.788,A5
106.885,A4
106.997,D4_F4
107.099,A#4
107.189,A#5
107.268,A#4
107.396,C#4_E4
107.5,A4
107.583,A5
107.677,A4
107.801,D4_F4
107.895,A#4
107.988,A#5
108.073,A#4
108.191,A3_C4
108.292,F#4
108.387,F#5
108.462,F#4
108.604,A#3_D4
108.716,G4
108.826,G5
108.917,G4
109.036,A3_C4
109.146,F#4
109.219,F#5
109.298,F#4
109.426,A#3_D4
109.53,G4
109.615,G5
109.733,G4
109.819,A3_C4
109.943,F4
110.027,F5
110.109,F4
110.224,A#3_G3
110.358,D#4
110.432,D#5
110.496,D#4
110.635,A3_F#3
110.74,D4
110.854,D5
110.939,D4
111.046,A#3_G3
111.146,D#4
111.233,D#5
111.322,D#4
111.443,B3_G#3
111.553,D4
111.654,D5
111.723,D4
111.876,A2_A3_C#5
111.978,B4
112.074,A4
112.173,G#4
112.268,A4
112.344,B4
112.439,C#5
112.527,D5
112.615,E5
112.703,D5
112.815,C#5
112.91,B4
112.997,C#5
113.1,D5
113.181,E5
113.285,F#5
113.372,G5
113.467,F#5
113.559,E5
113.642,F#5
113.76,E5
113.858,D5
113.951,C#5
114.044,D5
114.148,C#5
114.247,B4
114.348,A4
114.432,B4
114.53,A4
114.626,G4
114.728,F#4
114.823,E4
114.953,A4_D2_D3_D4_D5_F#4
115.914,G3_G4
116.022,F#3_F#4
116.116,E3_E4
116.195,D3_D4
116.286,G3_G4
116.385,F#3_F#4
116.469,E3_E4
116.556,D3_D4
116.668,A3_A4
117.079,F#3_F#4
117.501,B3_B4
118.155,F#3_F#4
118.336,G3_G4
118.525,E3_E4
118.719,A3_A4
118.913,F#3_F#4
119.099,D3_D4
119.288,B2_B3
119.467,E3_E4
119.659,C#3_C#4
119.875,A2_A3
120.083,A3
120.26,A2
120.458,A3
120.655,A2
120.832,A3_D5_F#4
121.029,A2_D5_F#4
121.21,A3_D5_F#4
121.409,A2_D5_F#4
121.596,A3_C#5_E4
121.827,A2_C#5_E4
122.026,A3
122.233,A2
122.423,A3_D5_F#5
122.608,A2_D5_F#5
122.794,A3_D5_F#5
122.995,A2_D5_F#5
123.189,A3_C#5_E5
123.391,A2_C#5_E5
123.609,A3
123.796,A2
123.996,A3_A5_F#5
124.186,A2_A5_F#5
124.389,A3_A5
124.59,A2_G5
124.694,F#5
124.801,G5
124.896,A5
124.983,B5
125.073,A5
125.164,G5
125.253,F#5
125.353,E5_F5
125.444,D#5
125.539,E5
125.618,F#5
125.716,G5
125.819,F#5
125.914,E5
126.004,D5
126.096,C#4_C#5
126.198,B3_B4
126.294,C#4_C#5
126.374,D4_D5
126.483,E4_E5
126.573,D4_D5
126.66,C#4_C#5
126.767,B3_B4
126.874,A3_A4
126.961,G#3_G#4
127.057,A3_A4
127.141,B3_B4
127.249,A3_A4
127.344,G3_G4
127.445,F#3_F#4
127.538,E3_E4
127.635,D3_D4
127.863,D3
128.06,D3
128.253,D3
128.456,C#4_D3_E4
128.661,D3
128.861,C4_D3_F#4
129.066,D3
129.25,B3_D3_G4
129.469,D3
129.531,A4
129.595,B4
129.665,A4_C#4_D3
129.867,D3_G4
130.074,D3_D4_F#4
130.277,D3
130.469,D3
130.693,D3
130.895,D2_D3_D4_F#4
131.083,D3
131.296,D3
131.473,D3
131.681,D3_E4_G4
131.901,D3
132.087,A4_D3_F#4
132.276,D3
132.48,B4_D3_G4
132.714,C#5_D3
132.832,D5
132.885,C#5_D3
133.087,B4_D3
133.283,A4_D3_F#4
133.471,D3
133.661,D3
133.854,D3_F#5
134.091,E5_G2_G3
134.198,D6
134.297,E5
134.383,D6
134.48,D3_D4_E5
134.596,D6
134.703,E5
134.805,D6
134.895,B2_B3_E5
135.001,D6
135.089,E5
135.181,D6
135.281,E5_G2_G3
135.379,D6
135.465,E5
135.56,D6
135.69,A2_A3_F#5
135.806,D6
135.898,F#5
135.995,D6
136.089,D3_D4_F#5
136.195,D6
136.289,F#5
136.391,D6
136.487,C3_C4_F#5
136.594,D6
136.688,F#5
136.789,D6
136.885,A2_A3_F#5
136.999,D6
137.081,F#5
137.184,D6
137.284,B2_B3_G5
137.385,D6
137.477,G5
137.579,D6
137.676,G3_G4_G5
137.802,D6
137.895,G5
137.993,D6
138.083,D3_D4_G5
138.193,D6
138.289,G5
138.382,D6
138.47,B2_B3_G5
138.574,D6
138.659,G5
138.763,D6
138.865,A#2_A#3_D5_G#5
138.962,D6
139.077,D5_G#5
139.172,D6
139.253,D5_F3_F4_G#5
139.355,D6
139.451,D5_G#5
139.547,D6
139.648,D3_D4_D5_G#5
139.745,D6
139.849,D5_G#5
139.941,D6
140.04,A#2_A#3_D5_G#5
140.139,D6
140.23,D5_G#5
140.32,D6
140.443,A3_A5_C#6_E5
140.56,A4
140.658,G#4
140.775,A4
140.859,B4
140.97,A4
141.07,A5_F#4
141.148,A4
141.251,E4_G5
141.361,A4
141.454,D4_F#5
141.569,A4
141.646,C#4_E5
141.779,A4
141.855,B3_D5
141.965,A4
142.04,A3_C#5
142.145,A4
142.233,B3_D5
142.35,A4
142.428,C#4_E5
142.534,A4
142.62,D4_F#5
142.716,A4
142.836,A5_E4
142.936,A4_G5
143.03,C#4_F#5
143.122,A4_E5
143.224,D4_G5
143.316,A4_F#5
143.401,B3_E5
143.479,A4_D5
143.583,A3_A5_C#5_E5
143.749,A4
143.87,G#4
143.982,A4
144.068,B4
144.188,A4
144.27,A5_F#4
144.38,A4
144.462,E4_G5
144.576,A4
144.661,D4_F#5
144.785,A4
144.857,C#4_E5
144.988,A4
145.056,B3_D5
145.159,A4
145.249,A3_C#5
145.352,A4
145.443,B3_D5
145.557,A4
145.634,C#4_E5
145.74,A4
145.837,D4_F#5
145.932,A4
146.048,A5_E4
146.145,A4_G5
146.24,C#4_F#5
146.327,A4_E5
146.427,D4_G5
146.525,A4_F#5
146.616,B3_E5
146.698,A4_D5
146.826,A3_C#5_E5
146.904,A5
147.267,A3_C#4_E4_E5
147.372,C#5
147.464,E5
147.547,C#5
147.676,A3_A4_C#4_E4
148.669,A4
149.155,D5
149.348,C#5
149.562,E5
149.775,D5
149.97,C#5
150.145,B4
150.329,B4_C#4_E4
150.402,C#5
150.461,A4_B4_C#4_E4
150.721,A4_C#4_E4
150.936,C#4_E4
151.134,C#4_E4
151.288,A4_B4_C#4_E4_G#4
151.49,A4_C#4_E4
151.689,B4_C#4_E4
151.906,A4_B3_D4
152.109,B3_D4_G4
152.309,B3_D4
152.493,B3_B4_D4
152.703,A3_C#4_G4
152.91,A3_C#4_F#4
153.107,A3_C#4
153.312,A3_A4_C#4
153.508,B3_F#4_G3
153.612,E4
153.702,B3_G3_G4
153.797,F#4
153.892,A4_B3_G3
153.986,G4
154.072,B3_F#4_G3
154.173,E4
154.28,A3_D4_F#3
154.388,E4
154.478,D4
154.552,C#4
154.658,D4
154.764,E4
154.85,F#4
154.944,G4
155.039,G#4
155.145,A4
155.232,B4
155.327,A4
155.413,C#5
155.507,B4
155.603,D5
155.677,C#5
155.794,E5
155.888,D5
155.983,F#5
156.072,E5
156.167,G5
156.255,F#5
156.353,A5
156.445,G5
156.549,G#5
156.642,A5
156.734,B5
156.836,A5
156.951,C#6
157.055,B5
157.146,D6
157.249,C#6
157.38,E6
157.599,D6
157.827,C#6
158.021,B5
158.221,C#5_E5_G#5
158.445,B5_C#5_E5
158.531,A5
158.639,A5_C#5_E5
158.859,C#5_E5
159.053,C#5_E5
159.125,B5
159.232,A5_C#5_E5
159.297,G#5
159.421,A5_C#5_E5
159.641,A5_C#5_E5
159.862,B4_D5
160.057,B4_D5_F#5
160.247,B4_D5
160.451,B4_D5_G5
160.65,A4_C#5
160.865,A4_C#5_F5
161.068,A4_C#5
161.257,A4_C#5_F#5
161.466,B4_G4
161.66,B4_D#5_G4
161.863,B4_G4
162.076,B4_E5_G4
162.272,A4_F#4
162.359,C#5
162.448,E5
162.544,D5
162.65,B5
162.727,A5
162.859,G5
162.943,F#5
163.053,E5_G2_G3
163.155,D6
163.242,D#5_F#2_F#3
163.349,D6
163.44,E5_G2_G3
163.549,D6
163.629,D#5_F#2_F#3
163.749,D6
163.835,E5_G2_G3
163.935,G5
164.044,B5
164.138,A5
164.236,C6
164.331,B5
164.431,A5
164.526,G5
164.617,A2_A3_F#5
164.708,D6
164.81,F5_G#2_G#3
164.9,D6
165.003,A2_A3_F#5
165.105,D6
165.189,F5_G#2_G#3
165.303,D6
165.393,A2_A3_F#5
165.507,A5
165.604,C6
165.704,B5
165.81,D6
165.906,C6
165.993,B5
166.082,A5
166.197,B2_B3_G5
166.293,D6
166.379,A#2_A#3_F#5
166.477,D6
166.576,B2_B3_G5
166.673,D6
166.771,A#2_A#3_F#5
166.893,D6
166.977,B2_B3_G5
167.089,B5
167.186,D6
167.279,C#6
167.366,D6
167.47,C#6
167.552,B5
167.645,A5
167.755,A#3_G#5
167.863,D4
167.97,D5_F4
168.059,G#4
168.19,A#3
168.289,D4
168.38,F4_F5
168.47,G#4
168.579,A#3
168.684,D4
168.786,E5_F4
168.858,G#4
168.974,A#3
169.091,D4
169.165,D5_F4
169.242,G#4
169.4,A3_A4_C#5
169.6,A3
169.796,A3_C#4
169.986,A3_A4_C#4
170.189,A#4_A3_D#4_F#4
170.393,A3_B4_D#4
170.59,A3_E4_G4
170.797,A3_B4_E4
171.009,A3_C#4_G#4
171.216,A3_A4_C#4
171.404,A3_D4_F#4
171.599,A3_A4_D4
171.81,A3_B3_D5
172.027,A3_B3_G4
172.228,A3_C#4_E4
172.428,A3_C#4_G4
172.633,A3_D4_F4
172.841,A3_D4_F#4
173.034,A3_F#4
173.228,A3_A5_F#4
173.454,A3_B5_G4
173.54,C#6
173.626,D6
173.712,C#6
173.822,E6
173.906,D6
174.008,C#6
174.096,B5
174.204,A5_F#4
174.303,C#6
174.397,D6
174.49,C#6
174.592,D4_D6
174.701,A5
174.805,B5
174.902,F#5
175.003,E4_G5
175.099,A5
175.212,B5
175.323,A5
175.414,C#4_C#6
175.508,B5
175.595,A5
175.695,G5
175.797,F#5
175.891,A5
176.0,D6
176.086,C#6
176.174,D6
176.276,A5
176.354,D2_D3_F#5
176.454,D5
176.546,D6_F#2_F#3
176.655,A5
176.754,A2_A3_F#5
176.853,D5
176.966,D3_D4_D6
177.059,A5
177.155,F#5
177.237,D5
177.362,B5
177.464,C#6
177.552,D6
177.651,C#6
177.741,D6
177.855,B5
177.938,G2_G3_G5
178.029,D5
178.134,B2_B3_D6
178.232,B5
178.32,D3_D4_G5
178.423,D5
178.544,D6_G3_G4
178.639,B5
178.732,G5
178.827,D5
178.971,A2_A3_A5_F#5
179.207,A2_A3
179.286,B5_G5
179.367,A2_A3_D5_E5_F#5
179.616,A2_A3
179.835,A2_A3
180.042,A2_A3_A5_F#5
180.23,A2_A3_E5_G5
180.44,A2_A3_C#5_E5
180.655,F#5
180.743,A5
180.859,D6
180.949,C#6
181.033,D6
181.142,A5
181.212,D2_D3_F#5
181.302,D5
181.408,D6_F#2_F#3
181.509,A5
181.599,A2_A3_F#5
181.71,D5
181.824,D3_D4_D6
181.913,A5
182.005,F#5
182.091,D5
182.211,B5
182.311,C#6
182.405,D6
182.507,C#6
182.587,D6
182.693,B5
182.77,G2_G3_G5
182.866,D5
182.973,B2_B3_D6
183.069,B5
183.163,D3_D4_G5
183.262,D5
183.371,D6_G3_G4
183.469,B5
183.556,G5
183.645,D5
183.79,A2_A3_A5_F#5
184.034,A2_A3
184.111,B5_G5
184.185,E5_G5
184.251,A2_D5_F#5
184.451,A2_A3
184.651,A2_A3
184.853,A2_A3_A5_F#5
185.056,A2_A3_E5_G5
185.247,A2_A3_C#5_E5
185.495,D4_D5
185.853,C#4_C#5_E4_E5
185.952,B3_B4
186.224,C#4_C#5
186.285,A3_A4
186.34,G3_G4
186.639,A3_A4_F#3_F#4
186.788,E3_E4
187.033,F#3_F#4
187.096,D3_D4
187.16,C#3_C#4
187.512,A4
187.568,C#5_E5_G5
188.033,D3_D4
188.372,A4_F#4
